curriculum/cmd_scale,curriculum/dr_scale,curriculum/cmd_track_err,curriculum/stance_ratio,reward_terms/stop,reward_terms/fwd_speed,reward_terms/step_rate,reward_terms/vz,reward_terms/residual_rate,reward_terms/overrun,ankle/ankle_defl_peak,reward_terms/upright,reward_terms/lat_vel,reward_terms/torque,reward_terms/action_rate,reward_terms/angmom,reward_terms/track_yaw,time/total_timesteps,reward_terms/clearance,curriculum/eff_scale,reward_terms/energy,reward_terms/track_lin,reward_terms/foot_slip,reward_terms/stance_time,reward_terms/stand_drift,reward_terms/phase_contact,reward_terms/ang_xy,ankle/ankle_spring_energy_peak,reward_terms/residual,time/time_elapsed,time/iterations,time/fps,curriculum/ctrl_jitter_ms,reward_terms/motor_vel,reward_terms/hip_roll,reward_terms/coef_rate,reward_terms/alive,reward_terms/duty_sym,reward_terms/assist_pen,reward_terms/stand,reward_terms/air_time,curriculum/ent_coef,reward_terms/foot_ahead,curriculum/ctrl_drop_prob,ankle/ankle_spring_trq_peak,reward_terms/height,reward_terms/stance,reward_terms/time,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/entropy_loss,train/approx_kl,train/loss,train/std,train/policy_gradient_loss,train/clip_range,train/learning_rate,train/clip_fraction,train/explained_variance,train/value_loss
0.0,0.0,0.9162001924120429,0.7,0.0,0.0,0.0,-0.2678908939285444,0.0,0.0,0.5190554298681307,-0.5285623627026532,-0.5054531890896361,0.0,-0.07272457945239114,-0.2799624157045086,0.37799066947679816,405504,0.032035800530621314,0.0,0.0,0.65773340970546,-0.36736356831938427,-0.0008460774988634512,-0.03510130976856214,-0.08306225154619828,-0.2571675734604734,0.0,-0.11102648707832874,101,22,3997,0.0,0.0,-0.06209529846390241,-0.531869068694474,0.5,0.0,0.0,0.1452215386080857,2.4956554019202788e-05,0.01,0.0,0.0,0.0,-0.06131353322000726,-0.11949039684689167,0.0,-90.73950695000002,191.84,229826,-36.900821685791016,0.025104776,38.67803955078125,1.0006678104400635,0.01837075618095696,0.2,0.000299870976,0.266357421875,0.7458866834640503,79.39209493001302
0.0,0.0,0.9683404903802107,0.7,0.0,0.0,0.0,-0.2777985070512,0.0,0.0,0.5195645377498408,-0.5242402583801249,-0.5461521761941808,0.0,-0.07380942806038752,-0.3031895247922113,0.3464592782503328,423936,0.0270668286252326,0.0,0.0,0.709458896546116,-0.3681599276889388,-0.00381183316575415,-0.04045814724481986,-0.08339868265955927,-0.2573561090681001,0.0,-0.11078682146939535,105,23,3999,0.0,0.0,-0.06653078931642933,-0.5515114034289447,0.5,0.0,0.0,0.12447991952319902,2.2243863592545193e-05,0.01,0.0,0.0,0.0,-0.06275373382379673,-0.11321855788984392,0.0,-89.89580956,195.53,229827,-36.90046819051107,0.023225114,34.53031539916992,1.0006659030914307,0.017066975124180317,0.2,0.000299864832,0.2626953125,0.7777689695358276,73.75885264078777
0.0,0.0,0.8916628075825744,0.7,0.0,0.0,0.0,-0.2679654717834296,0.0,0.0,0.5192421938246963,-0.508774435291587,-0.4784823236058806,0.0,-0.07270418136936978,-0.2877851120392196,0.351045799188115,442368,0.03106721655649282,0.0,0.0,0.6030559508329906,-0.37386823122873314,-0.0016838836713254245,-0.02442347065650376,-0.09988740577541683,-0.2615463329790273,0.0,-0.11064356420279141,110,24,4001,0.0,0.0,-0.06942819108459154,-0.5418225627152876,0.5,0.0,0.0,0.09072521431295576,7.052915558839838e-06,0.01,0.0,0.0,0.0,-0.05873371903641441,-0.17330883239170666,0.0,-94.38073877000001,189.29,229828,-36.901693979899086,0.024650222,37.67380142211914,1.0007306337356567,0.01637717243283987,0.2,0.000299858688,0.2769368489583333,0.7226803302764893,77.33497365315755
0.0,0.0,0.8125739850060167,0.7,0.0,0.0,0.0,-0.27771012981915644,0.0,0.0,0.5193629300785468,-0.4980253993196566,-0.5628635077106137,0.0,-0.07276882489547999,-0.29839944734195406,0.3610997575246806,460800,0.01902137404217567,0.0,0.0,0.6584360909123738,-0.35703214059570304,-0.0019566435577063304,-0.023496644238980326,-0.07482459520513457,-0.26515542826795035,0.0,-0.11066723648801716,115,25,4003,0.0,0.0,-0.07628231124481648,-0.5482830137457902,0.5,0.0,0.0,0.0935825299963779,2.7126613228271403e-06,0.01,0.0,0.0,0.0,-0.059373191397937175,-0.15015494013559408,0.0,-94.39391432000002,190.19,229829,-36.902496337890625,0.026931798,34.70211410522461,1.000779390335083,0.020338318000237148,0.2,0.000299852544,0.2845865885416667,0.7286856174468994,69.82808939615886
0.0,0.0,1.031391613724557,0.7,0.0,0.0,0.0,-0.2654869669839227,0.0,0.0,0.5194159770022836,-0.48713572573799296,-0.48462537285775553,0.0,-0.07163212017679176,-0.3022892660714065,0.35393168128918195,479232,0.035321416459711596,0.0,0.0,0.6967767008081255,-0.33635113997345417,-0.001892352825962007,-0.03507994923200213,-0.10531674441780792,-0.2585089489567562,0.0,-0.11083842792341952,119,26,4004,0.0,0.0,-0.07722875511357113,-0.5602706550580732,0.5,0.0,0.0,0.12580219494758058,6.347641465254128e-05,0.01,0.0,0.0,0.0,-0.052708175306018706,-0.1638158638666489,0.0,-89.60095940000001,188.09,229830,-36.902636210123696,0.030608049,35.36668014526367,1.0007858276367188,0.025303926474104326,0.2,0.00029984639999999996,0.2993977864583333,0.6977064609527588,73.73997497558594
0.0,0.0,0.8583437037504675,0.7,0.0,0.0,0.0,-0.2515688222637419,0.0,0.0,0.5214879653240052,-0.5171661455268318,-0.46535237018656783,0.0,-0.06717652161538301,-0.2594119784934817,0.37797524240568087,497664,0.026044647478887364,0.0,0.0,0.7326910973690368,-0.3515395613615534,-0.0010565808042883873,-0.026454210966300268,-0.07823143417786207,-0.2564921388714168,0.0,-0.1109914968380579,124,27,4005,0.0,0.0,-0.07497653168625075,-0.5379224914171385,0.5,0.0,0.0,0.11796150966407344,0.00010091127801893486,0.01,0.0,0.0,0.0,-0.05734108127687481,-0.17115182526310851,0.0,-87.42680587000001,190.55,229831,-36.90202967325846,0.023674041,36.62218475341797,1.0007410049438477,0.01770721849364539,0.2,0.00029984025599999996,0.2615559895833333,0.6927492618560791,73.8757832845052
0.0,0.0,0.9519303411955846,0.7,0.0,0.0,0.0,-0.2601248894846684,0.0,0.0,0.5194180759036139,-0.4856319595794709,-0.47793139388571465,0.0,-0.07338475079334662,-0.2897070243443049,0.36621202483294923,516096,0.029898564115754915,0.0,0.0,0.6157077910540562,-0.33933051727927455,-0.0031137297111045984,-0.024371027979266643,-0.11001552190879371,-0.23849402389776816,0.0,-0.11093026850617123,130,28,3963,0.0,0.0,-0.07985963409718425,-0.5541828390140785,0.5,0.0,0.0,0.13706419643255616,8.680527874579033e-06,0.01,0.0,0.0,0.0,-0.05902204454798524,-0.1177468818484953,0.0,-91.25980682,196.14,229832,-36.907297134399414,0.032995366,39.05979537963867,1.0011464357376099,0.024148617318132892,0.2,0.000299834112,0.31463623046875,0.6557362675666809,80.53897094726562
0.0,0.0,0.9167833520483822,0.7,0.0,0.0,0.0,-0.2565628837750122,0.0,0.0,0.519754573772439,-0.5048952103331293,-0.49264574012343787,0.0,-0.07341764511180067,-0.30614480174905956,0.37951448247736025,534528,0.033984271090251844,0.0,0.0,0.6616592592549807,-0.3466887801886112,-0.002414947505005532,-0.03474557037041172,-0.10347459456160163,-0.2479021829845683,0.0,-0.11083447768150731,134,29,3966,0.0,0.0,-0.06935444853547147,-0.5626750688780692,0.5,0.0,0.0,0.13358216867330064,2.5499049418916304e-05,0.01,0.0,0.0,0.0,-0.055219160325195145,-0.15717160765037183,0.0,-88.36807372999998,190.34,229833,-36.9082612991333,0.034978744,31.820892333984375,1.0012363195419312,0.02488018129952252,0.2,0.000299827968,0.32720947265625,0.6924611330032349,69.50195693969727
0.0,0.0,1.0641316106715175,0.7,0.0,0.0,0.0,-0.27129658133820267,0.0,0.0,0.5187601135277097,-0.508365089479702,-0.5346050487371102,0.0,-0.07510234278143957,-0.2976745355098096,0.35742687180036203,552960,0.021276309176223262,0.0,0.0,0.7331448777700215,-0.38034574791685954,-0.0010082957224868652,-0.04434634360361353,-0.05731260165109965,-0.2498205055566815,0.0,-0.11091614564033496,139,30,3970,0.0,0.0,-0.07638804243034453,-0.5527692650192516,0.5,0.0,0.0,0.14922484430198177,5.642352173001402e-05,0.01,0.0,0.0,0.0,-0.06008175844404896,-0.1628238810796097,0.0,-87.95490310999998,194.73,229834,-36.903605143229164,0.026293725,33.899131774902344,1.000861406326294,0.017538554035127163,0.2,0.000299821824,0.27783203125,0.7313745021820068,72.33786265055339
0.0,0.0,0.9829228218378215,0.7,0.0,0.0,0.0,-0.2659777492853566,0.0,0.0,0.520479012309067,-0.5239324487976883,-0.5058290621960014,0.0,-0.07180244777793468,-0.3023394991898046,0.38901672409515486,571392,0.0275959098757335,0.0,0.0,0.6725165672143764,-0.35265159368679094,-0.0017222682525041616,-0.034214319264166355,-0.07603434023003998,-0.2303633221340757,0.0,-0.11124190307402067,143,31,3972,0.0,0.0,-0.0630191148030829,-0.5470668911765327,0.5,0.0,0.0,0.12843328814687732,5.533842098278304e-05,0.01,0.0,0.0,0.0,-0.06206504638302351,-0.12828699792666876,0.0,-88.78547337999998,197.59,229835,-36.90347798665365,0.025801634,34.3908576965332,1.0008465051651,0.018360536235074203,0.2,0.00029981568,0.2738444010416667,0.7594475150108337,73.4587885538737
0.0,0.0,0.9638644143657759,0.7,0.0,0.0,0.0,-0.29263024847209446,0.0,0.0,0.5204129087137471,-0.5024306680369848,-0.5273341707252196,0.0,-0.07454017890999476,-0.3061048489431033,0.37956157764035736,589824,0.03505929863222348,0.0,0.0,0.6839352417607584,-0.3694481375184633,-0.001330152205708954,-0.03648164606448994,-0.0885491508248854,-0.2462597423494499,0.0,-0.11087085931576984,148,32,3974,0.0,0.0,-0.06767978533739485,-0.5618590942243987,0.5,0.0,0.0,0.12894492059201065,3.146693537322184e-05,0.01,0.0,0.0,0.0,-0.06330161911520037,-0.12518857371623143,0.0,-89.52033451000001,192.3,229836,-36.90859317779541,0.030021485,37.60802459716797,1.001222848892212,0.02287001523654908,0.2,0.000299809536,0.3001708984375,0.7331610918045044,81.39313316345215
0.0,0.0,1.0889503825974132,0.7,0.0,0.0,0.0,-0.2608263550681478,0.0,0.0,0.5231381161643807,-0.5105040318431217,-0.44082412735328286,0.0,-0.07019771434252392,-0.29301441864819594,0.3482829159974309,608256,0.0254568450109248,0.0,0.0,0.7138324020560309,-0.3532882511506951,-0.0005425311521523529,-0.030223137705241727,-0.08725408666423114,-0.2628044753655865,0.0,-0.11100762479002892,152,33,3975,0.0,0.0,-0.06884623343305031,-0.5359429057276571,0.5,0.0,0.0,0.13413763631196068,2.549907852274676e-05,0.01,0.0,0.0,0.0,-0.05622155047199286,-0.13781173488369458,0.0,-88.23966970000001,187.55,229837,-36.9023068745931,0.022416832,33.57025146484375,1.0007708072662354,0.014027863352869948,0.2,0.00029980339199999997,0.2522786458333333,0.7841882109642029,68.29965209960938
0.0,0.0,1.0853726181330514,0.7,0.0,0.0,0.0,-0.2718105184011483,0.0,0.0,0.5201605795954065,-0.5291650598815436,-0.5467811862639863,0.0,-0.07316556339177491,-0.2849155908376811,0.37757965941092464,626688,0.03160069648227414,0.0,0.0,0.7289615079923202,-0.33724917912209107,-0.0013536176815654875,-0.03414046130315839,-0.0821865527606886,-0.24090038878438755,0.0,-0.11092739336139816,157,34,3976,0.0,0.0,-0.06889085816095275,-0.5868918945277716,0.5,0.0,0.0,0.14850669240274111,6.564655147182445e-05,0.01,0.0,0.0,0.0,-0.06401986969469066,-0.1374252151645149,0.0,-89.36050196000001,197.29,229838,-36.90949630737305,0.036241952,32.71263885498047,1.0013221502304077,0.023709175875410438,0.2,0.000299797248,0.3258056640625,0.7911022901535034,68.07861518859863
0.0,0.0,0.9268354624035857,0.7,0.0,0.0,0.0,-0.2721779676589481,0.0,0.0,0.5196493781218773,-0.5341109060804945,-0.5086858354623692,0.0,-0.07237790676973782,-0.29785254207894435,0.3784421820544923,645120,0.03435528559893575,0.0,0.0,0.5897571336086623,-0.33666511160908763,-0.0009671978089803209,-0.026913746973817047,-0.10059955881920023,-0.2601441448664525,0.0,-0.11100413446287508,162,35,3978,0.0,0.0,-0.07237387667501942,-0.5567098774360199,0.5,0.0,0.0,0.10034884464131327,4.503027109118799e-05,0.01,0.0,0.0,0.0,-0.05987370953574636,-0.15630444778587402,0.0,-92.02970872000002,189.88,229839,-36.903830210367836,0.027468048,35.80766677856445,1.000880479812622,0.018456592224538326,0.2,0.000299791104,0.286865234375,0.7807638645172119,72.99214935302734
0.0,0.0,0.9940051149142378,0.7,0.0,0.0,0.0,-0.2882908406912789,0.0,0.0,0.5188054910330517,-0.5301829457193072,-0.5327774647162348,0.0,-0.07405714088448868,-0.3062321165823667,0.39368543977381804,663552,0.0353291483957467,0.0,0.0,0.5609469135898499,-0.3435598700926811,-0.0008859540927611912,-0.030163775765584266,-0.09029585014681168,-0.24762253371727683,0.0,-0.11083327767628413,166,36,3978,0.0,0.0,-0.07162271937115436,-0.5680048824233179,0.5,0.0,0.0,0.11346592232569025,0.00010633660066458915,0.01,0.0,0.0,0.0,-0.06367648280412339,-0.1629516393643165,0.0,-93.90497506,192.09,229840,-36.90417607625326,0.023051515,32.35329818725586,1.0009104013442993,0.016645962993303936,0.2,0.00029978496,0.2593587239583333,0.7320090532302856,69.19825998942058
0.0,0.0,0.953136588346502,0.7,0.0,0.0,0.0,-0.27025887018456884,0.0,0.0,0.524849872780129,-0.5088639373957798,-0.4691681481914471,0.0,-0.07174661994886534,-0.31028477737270777,0.36936079050005405,681984,0.03561516543064799,0.0,0.0,0.5427807948368444,-0.34939835803851316,-0.0017301349208638486,-0.028010746988293367,-0.09028205499229514,-0.24802912236981983,0.0,-0.11093123132259666,171,37,3980,0.0,0.0,-0.0639001140077152,-0.565440087698057,0.5,0.0,0.0,0.13233323931774352,2.6041583623737097e-05,0.01,0.0,0.0,0.0,-0.05992637650401968,-0.12816965700271687,0.0,-96.17310147,190.23,229841,-36.90386835734049,0.022278497,31.310375213623047,1.0008748769760132,0.018440154613927007,0.2,0.000299778816,0.24934895833333334,0.7459343075752258,65.9112065633138
0.0,0.0,0.9960012157848513,0.7,0.0,0.0,0.0,-0.26816920907832204,0.0,0.0,0.5242106845605375,-0.4963318631845744,-0.5108404462110481,0.0,-0.06893949227802611,-0.30957966594315683,0.3664061641502521,700416,0.02885117297534885,0.0,0.0,0.6560606413686842,-0.3505977023739372,-0.0015192256832960993,-0.04281342764639592,-0.0891938470981156,-0.2434911978935738,0.0,-0.11075897892580049,175,38,3982,0.0,0.0,-0.07792520379309655,-0.5585620952931213,0.5,0.0,0.0,0.14138279229643907,3.851987033461531e-05,0.01,0.0,0.0,0.0,-0.05923039068928157,-0.1676492884593982,0.0,-92.29179765000002,195.65,229842,-36.90436045328776,0.025112698,31.851417541503906,1.0009256601333618,0.02233408484607935,0.2,0.000299772672,0.277587890625,0.7458520531654358,64.88968149820964
0.0,0.0,1.0547089252345199,0.7,0.0,0.0,0.0,-0.28705240093306245,0.0,0.0,0.5240984303674658,-0.5006384184903699,-0.5315605330827438,0.0,-0.07575293539816236,-0.337245526710235,0.35877416554007835,718848,0.026527610699863407,0.0,0.0,0.6382762258266131,-0.35926043854219364,-0.0016524163608361657,-0.037244440843593865,-0.07825955419348352,-0.23617468656543172,0.0,-0.11073337794501198,180,39,3983,0.0,0.0,-0.07133712604937956,-0.580827049020757,0.5,0.0,0.0,0.10748718027491135,9.114568496847319e-05,0.01,0.0,0.0,0.0,-0.06350431494146687,-0.17755474881894348,0.0,-93.15500546000001,196.9,229843,-36.90398406982422,0.030342022,33.414859771728516,1.0008971691131592,0.017377722542732954,0.2,0.000299766528,0.2989908854166667,0.7425576448440552,66.33578236897786
0.0,0.0,1.002721337625032,0.7,0.0,0.0,0.0,-0.2956168491655275,0.0,0.0,0.5193953399742196,-0.49988671150455727,-0.5510079420961467,0.0,-0.07311454939797028,-0.3200068419242961,0.3719435842026864,737280,0.034006357280673374,0.0,0.0,0.5933033076819356,-0.39061467131375543,-0.001606843377683415,-0.03517694809799601,-0.09796496315377613,-0.2600337864062221,0.0,-0.11074891317366428,185,40,3984,0.0,0.0,-0.07524692296549872,-0.5560844884268518,0.5,0.0,0.0,0.13627383618727398,3.960493874425689e-05,0.01,0.0,0.0,0.0,-0.060533916899827074,-0.16557214110659024,0.0,-95.20301074000001,189.38,229844,-36.904518127441406,0.026523544,33.85383605957031,1.0009311437606812,0.019042487256228924,0.2,0.000299760384,0.2794596354166667,0.7174844741821289,70.43152872721355
0.0,0.0,0.9762185858677298,0.7,0.0,0.0,0.0,-0.2753635433447515,0.0,0.0,0.5200923433132497,-0.5409753342069391,-0.530298996438631,0.0,-0.07518791591111586,-0.3192007512997788,0.3555029049795869,755712,0.03263847336373141,0.0,0.0,0.6042236950415599,-0.352496356472672,-0.0008608614023412681,-0.03869601343876691,-0.09845507804625793,-0.2453068377145095,0.0,-0.11100826805234296,189,41,3986,0.0,0.0,-0.06665113849254975,-0.5774577585307397,0.5,0.0,0.0,0.13791381011957293,5.859360680915415e-05,0.01,0.0,0.0,0.0,-0.06268701847803687,-0.13594081963648041,0.0,-92.57871680999999,193.06,229845,-36.90463002522787,0.02434179,31.07013702392578,1.0009413957595825,0.018655927541355293,0.2,0.00029975423999999997,0.2589518229166667,0.7334980368614197,62.97400919596354
0.0,0.0,1.0902892557202952,0.7,0.0,0.0,0.0,-0.2626994288710733,0.0,0.0,0.5191940308568999,-0.5153330148417317,-0.49545935431671356,0.0,-0.07271174690319505,-0.30142852025279215,0.3701652083750464,774144,0.028610352443716274,0.0,0.0,0.6424777846187543,-0.34427438631748536,-0.0007542538644176804,-0.0310410900163027,-0.08736660240908739,-0.23096426350255866,0.0,-0.11108760074235746,194,42,3987,0.0,0.0,-0.07502321055459105,-0.5706555453567029,0.5,0.0,0.0,0.09343688931513566,2.4414000411828358e-05,0.01,0.0,0.0,0.0,-0.05784498305507161,-0.1463297599426108,0.0,-92.8859983,199.23,229846,-36.904441833496094,0.027043266,28.740205764770508,1.000922441482544,0.020860496442764997,0.2,0.000299748096,0.2835286458333333,0.7582241296768188,59.84338506062826
0.0,0.0,1.0322763099594123,0.7,0.0,0.0,0.0,-0.2822749484954797,0.0,0.0,0.5195803198474408,-0.53145344419071,-0.532674379931305,0.0,-0.07625390606594706,-0.3206550847834142,0.36084521944092596,792576,0.032410842330073644,0.0,0.0,0.5411744906538604,-0.35437030309570294,-0.0012725065720991956,-0.03911242762349122,-0.10841183043341221,-0.23968140078413963,0.0,-0.11055437037953737,198,43,3988,0.0,0.0,-0.07566709587651971,-0.5986705328121735,0.5,0.0,0.0,0.1307766557825126,0.0001009113297590779,0.01,0.0,0.0,0.0,-0.06224972804742953,-0.1651232162995139,0.0,-95.39943091000004,197.94,229847,-36.904205322265625,0.025498062,32.51631164550781,1.0009057521820068,0.01767873236288627,0.2,0.000299741952,0.2781575520833333,0.7189635038375854,66.50246175130208
0.0,0.0,1.0395288500300612,0.7,0.0,0.0,0.0,-0.278941211314962,0.0,0.0,0.5193477021260223,-0.5510608116131823,-0.5342793256484826,0.0,-0.07418660679937497,-0.3213326154031201,0.37004120792494605,811008,0.031466318663896375,0.0,0.0,0.6018453327539166,-0.3620009637155919,-0.0017378660219643887,-0.037576165131701325,-0.08466380303357174,-0.23129577871412998,0.0,-0.1109261311042984,203,44,3989,0.0,0.0,-0.0709094208487424,-0.5723985604705137,0.5,0.0,0.0,0.11852387356855225,4.99130692332983e-05,0.01,0.0,0.0,0.0,-0.06890779518790283,-0.12548002517373907,0.0,-97.07661032999998,208.07,229848,-36.903184254964195,0.026753003,28.649843215942383,1.0008265972137451,0.01982715105017026,0.2,0.000299735808,0.2765299479166667,0.7335116267204285,60.298221588134766
0.0,0.0,0.9881722161257008,0.7,0.0,0.0,0.0,-0.2575829643757152,0.0,0.0,0.5190408862522004,-0.5143191818571133,-0.507722958538076,0.0,-0.07453166948376955,-0.2878332290020693,0.366440422214811,829440,0.02377360465368465,0.0,0.0,0.8127544091928545,-0.3433952396980283,-0.0015426894889161405,-0.034899627604355006,-0.08042834351912416,-0.24771812050997166,0.0,-0.11083654195523658,207,45,3990,0.0,0.0,-0.07252824331121294,-0.5646424182479959,0.5,0.0,0.0,0.13633903557631658,9.765605985497435e-06,0.01,0.0,0.0,0.0,-0.05847325725583362,-0.13858603251704024,0.0,-82.61773475,195.38,229849,-36.902347564697266,0.026679954,29.887310028076172,1.0007606744766235,0.020837202202528715,0.2,0.000299729664,0.287109375,0.7357146739959717,63.243998209635414
0.0,0.0,0.933267443091255,0.7,0.0,0.0,0.0,-0.2681417845799748,0.0,0.0,0.5192112750426155,-0.5064891458219591,-0.527487746119994,0.0,-0.07269985421297417,-0.3145121355145507,0.3815275261735918,847872,0.029626238925436175,0.0,0.0,0.6436747856771856,-0.3863633672090182,-0.00198661719655825,-0.04001713597605204,-0.09627445290573827,-0.24269024168869352,0.0,-0.11089504858848706,212,46,3991,0.0,0.0,-0.07353817474988325,-0.5634980004427402,0.5,0.0,0.0,0.12622068536598108,5.316830356605351e-05,0.01,0.0,0.0,0.0,-0.06455713157859257,-0.15057403541901918,0.0,-94.35744926000001,199.75,229850,-36.90209706624349,0.028559634,31.83038902282715,1.000748634338379,0.01901779416948557,0.2,0.00029972352,0.2967936197916667,0.7778720855712891,64.5819600423177
0.0,0.0,1.0988180794768108,0.7,0.0,0.0,0.0,-0.2652655057322012,0.0,0.0,0.5192279403775037,-0.509460048146809,-0.4659859419168045,0.0,-0.0755329680170797,-0.3180908754082857,0.3566998146347498,866304,0.030738634144440294,0.0,0.0,0.6870714801187673,-0.3785093986309728,-0.0015458096345860718,-0.033695038968712024,-0.09343211604981726,-0.23224634507906292,0.0,-0.11071679865002855,216,47,3992,0.0,0.0,-0.07374767707632376,-0.6375191991110661,0.5,0.0,0.0,0.14418611791810967,3.255197467903296e-05,0.01,0.0,0.0,0.0,-0.0585844825518124,-0.1431166030399484,0.0,-93.12929771,199.3,229851,-36.90178426106771,0.022860758,30.623075485229492,1.000723958015442,0.015470736039181551,0.2,0.000299717376,0.2549641927083333,0.7394399642944336,61.95721308390299
0.0,0.0,1.0044614964474887,0.7,0.0,0.0,0.0,-0.2567136407118178,0.0,0.0,0.5193861629061095,-0.5028869793726753,-0.4879202583338291,0.0,-0.07573139118335422,-0.3060411113159327,0.37821817086959597,884736,0.024240824637652512,0.0,0.0,0.6792618448407698,-0.3569542133735278,-0.0014858597569400445,-0.033370976416619826,-0.07060808411806113,-0.2306459343840696,0.0,-0.11082918862497002,221,48,3993,0.0,0.0,-0.07302870040525752,-0.6055113763482195,0.5,0.0,0.0,0.11169264517951413,5.0455655178262125e-05,0.01,0.0,0.0,0.0,-0.06036148080074433,-0.15789955237961248,0.0,-86.39294579000001,200.58,229852,-36.90163930257162,0.023627615,31.63654327392578,1.0007011890411377,0.019336290347079437,0.2,0.00029971123199999997,0.264404296875,0.7453571557998657,66.39756139119466
0.0,0.0,1.0993436940088093,0.7,0.0,0.0,0.0,-0.2551460057051544,0.0,0.0,0.518892574398946,-0.5055019819606914,-0.45200050263135494,0.0,-0.0783472716554277,-0.328557309018761,0.39292927439156977,903168,0.034070462009693755,0.0,0.0,0.5306891882530494,-0.33122558526251883,-0.0012201534700579941,-0.03844866685777198,-0.11808007540507129,-0.24002908894089744,0.0,-0.11076337542655339,226,49,3994,0.0,0.0,-0.06743434005225368,-0.6311030556322529,0.5,0.0,0.0,0.12128376823636196,3.3094508883853756e-05,0.01,0.0,0.0,0.0,-0.05932122056975783,-0.1624016316081679,0.0,-93.54471262000003,200.05,229853,-36.90546894073486,0.031762905,31.402175903320312,1.001008152961731,0.02501401712652296,0.2,0.00029970508799999996,0.30908203125,0.7396472692489624,65.0730972290039
0.0,0.0,1.0603058338699152,0.7,0.0,0.0,0.0,-0.2716837817609936,0.0,0.0,0.5192693377722173,-0.5171367960944345,-0.5530378303644686,0.0,-0.07564304805709979,-0.3225129505397434,0.3437108386726265,921600,0.03025126524920719,0.0,0.0,0.6410166815941114,-0.31010203174701323,-0.002711034617580784,-0.03909331786393018,-0.09597216459503057,-0.22964145706369132,0.0,-0.11088780223346079,230,50,3995,0.0,0.0,-0.07241715114194261,-0.578037630691589,0.5,0.0,0.0,0.1231808340983515,5.154069125031432e-05,0.01,0.0,0.0,0.0,-0.061464271879975,-0.16512816690133175,0.0,-95.67534212999999,206.22,229854,-36.905755043029785,0.028954383,31.859222412109375,1.001018762588501,0.019106643740087748,0.2,0.00029969894399999996,0.29107666015625,0.7179405689239502,64.88510799407959
0.0,0.0,1.1617114961347992,0.7,0.0,0.0,0.0,-0.26104095508142516,0.0,0.0,0.5195265433970306,-0.5356604847971943,-0.47629521001841163,0.0,-0.0698171947518547,-0.2747428015948357,0.39817338430366855,940032,0.02831883491410977,0.0,0.0,0.6151112453933869,-0.3205434721681302,-0.0009124030119791213,-0.03830794649414442,-0.08406526904250804,-0.2299176001792461,0.0,-0.11092444890843216,235,51,3995,0.0,0.0,-0.07655807254621418,-0.5445807004719927,0.5,0.0,0.0,0.14094476408653636,6.401898119495147e-05,0.01,0.0,0.0,0.0,-0.06294645245575177,-0.1755603032340766,0.0,-91.4747514,195.84,229855,-36.905226707458496,0.026860466,28.925514221191406,1.0009733438491821,0.017650663037784398,0.2,0.0002996928,0.28643798828125,0.7652539014816284,61.25715732574463
0.0,0.0,1.0473662408268596,0.7,0.0,0.0,0.0,-0.2696622512242111,0.0,0.0,0.5211109780493768,-0.5245424909884783,-0.5245196206069527,0.0,-0.07540391827114136,-0.31183432926091753,0.3744956209997101,958464,0.02938631768541414,0.0,0.0,0.6587609680291237,-0.3322012090298653,-0.0005980036447807732,-0.047952179055392674,-0.08261094550378716,-0.23868400233648945,0.0,-0.11077848689710391,239,52,3996,0.0,0.0,-0.07592277884058905,-0.5854687420540783,0.5,0.0,0.0,0.12597613160761087,3.63497626191626e-05,0.01,0.0,0.0,0.0,-0.0630570616378843,-0.15219405757144036,0.0,-93.24392968999999,198.21,229856,-36.904765129089355,0.02926101,27.768224716186523,1.0009558200836182,0.01883186469785869,0.2,0.000299686656,0.3028564453125,0.8063147664070129,57.97369194030762
0.0,0.0,1.0284736086668096,0.7,0.0,0.0,0.0,-0.2639018161872059,0.0,0.0,0.52160685960095,-0.5359539038110168,-0.5177420582331093,0.0,-0.07461044926685442,-0.3040966335752045,0.3957844474855025,976896,0.017272105562132514,0.0,0.0,0.7211354620178958,-0.34403625836025564,-0.0015923315820853328,-0.05257251253442895,-0.06535867420511392,-0.2320600320121638,0.0,-0.11074779488302676,244,53,3996,0.0,0.0,-0.07052726148670227,-0.5779056376586862,0.5,0.0,0.0,0.1687026646186919,6.510391055295865e-06,0.01,0.0,0.0,0.0,-0.06545029936368622,-0.182432884045865,0.0,-82.05117112000002,198.86,229857,-36.90505599975586,0.032234468,27.47096824645996,1.0009777545928955,0.022894767578691244,0.2,0.000299680512,0.32525634765625,0.8087651133537292,57.876410484313965
