reward_terms/fwd_speed,reward_terms/motor_vel,reward_terms/ang_xy,reward_terms/phase_contact,reward_terms/coef_rate,reward_terms/residual,reward_terms/air_time,reward_terms/height,reward_terms/assist_pen,curriculum/ent_coef,time/iterations,reward_terms/alive,curriculum/ctrl_drop_prob,reward_terms/stance_time,reward_terms/angmom,curriculum/ctrl_jitter_ms,time/total_timesteps,reward_terms/step_rate,reward_terms/foot_slip,reward_terms/vz,reward_terms/energy,reward_terms/stance,rollout/ep_len_mean,reward_terms/foot_ahead,time/time_elapsed,reward_terms/clearance,reward_terms/overrun,reward_terms/torque,reward_terms/upright,curriculum/stance_ratio,reward_terms/action_rate,rollout/ep_rew_mean,reward_terms/hip_roll,reward_terms/residual_rate,reward_terms/stop,reward_terms/time,reward_terms/lat_vel,curriculum/sprint_dist_m,time/fps,curriculum/eff_scale,train/clip_fraction,train/clip_range,train/explained_variance,train/entropy_loss,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/value_loss,train/std,train/loss
-0.11003232792082068,-4.666800621725802e-05,-0.34241894531254974,-0.3102167268783591,-0.14871166680333597,-0.10982615514516142,0.0017469603755873525,-0.018218314394336747,0.0,0.01,11,0.0,0.0,-0.004502616258428639,-0.14592159132329316,0.0,202752,0.0,-0.4053846629618783,-0.12481228361799405,-0.00023693486293504865,-0.2493314332091382,140.21,0.0,48,0.06123190960947203,0.0,-0.002040006076086673,-0.2772486943459408,0.64858688,-0.01959456913412025,-130.25336606,-0.11423518417802808,0.0,0.0,-0.5,-0.02947604968424239,25.6912,4169,0.006144,0.00792236328125,0.2,0.7792960405349731,-16.633331394195558,0.0002993856,-0.0024434562597889452,0.0017725766,38499,194.05779495239258,0.8475067019462585,71.7253646850586
-0.13631847299221886,-5.751508916968286e-05,-0.34984804444925377,-0.3228738782358233,-0.16792784230605992,-0.10858494070381729,0.001469182814212723,-0.016058758287037848,0.0,0.01,12,0.0,0.0,-0.0034865880491755283,-0.1306781194906023,0.0,221184,0.0,-0.42687299090655273,-0.12830807147684864,-0.0002886045340219767,-0.2681832484403548,103.27,0.0,53,0.061412875520947034,0.0,-0.0022984200578773286,-0.24524087579524195,0.648445568,-0.022982080778081372,-122.86302211000002,-0.1291034410843899,0.0,0.0,-0.5,-0.02682340609516749,25.76032,4172,0.0067584,0.00447998046875,0.2,0.7357273101806641,-16.633719539642335,0.00029932415999999997,-0.00168454775121063,0.0016116308,38503,171.73116149902344,0.8475281596183777,69.4427261352539
-0.1081401856322635,-5.642581470042612e-05,-0.3454526538246603,-0.29823377606485313,-0.13755616455845054,-0.11053549516456622,0.001972112238743446,-0.017252097402275037,0.0,0.01,13,0.0,0.0,-0.009822162568323418,-0.14947973574115805,0.0,239616,0.0,-0.4078553961182154,-0.12603371917934178,-0.0002844477077707422,-0.2022263662563271,157.58,0.0,57,0.06466160981093193,0.0,-0.002295151147522383,-0.268891704629501,0.648304256,-0.01880754466527279,-134.21976514,-0.12042233555718648,0.0,0.0,-0.5,-0.03183128426019092,25.829439999999998,4175,0.0073728,0.00750732421875,0.2,0.6576946973800659,-16.63407459259033,0.00029926272,-0.0030077865230850875,0.0023859893,38507,131.53910331726075,0.8475531339645386,46.79170608520508
-0.15094935368202655,-5.9968332465247646e-05,-0.3197704058333628,-0.3114632397709944,-0.13765565222868525,-0.11031744862372561,0.0016373682883568108,-0.015996060637296347,0.0,0.01,14,0.0,0.0,-0.012257319024582911,-0.12037990928167264,0.0,258048,0.0,-0.3984766288262425,-0.12206373588182767,-0.0003019508959117501,-0.21484005078984833,147.88,0.0,61,0.05948466678603591,0.0,-0.002496685265070421,-0.25695730942491696,0.6481629440000001,-0.018877526483244155,-132.67027225,-0.10909930961157928,0.0,0.0,-0.5,-0.02980007493678301,25.89856,4179,0.0079872,0.00618896484375,0.2,0.6381504535675049,-16.634592533111572,0.00029920128,-0.0032866160036064684,0.002287298,38511,84.54760036468505,0.8475916981697083,28.406126022338867
-0.37971526038469144,-6.445955847513749e-05,-0.32763538216985977,-0.30325389260026914,-0.13785568315964616,-0.1105971462878304,0.0016389962046458903,-0.022244030648303867,0.0,0.01,15,0.0,0.0,-0.008075608162067106,-0.13995611283047932,0.0,276480,0.0,-0.41690760832350915,-0.13590653657068935,-0.0003266113014526161,-0.1933646569512947,165.81,0.0,66,0.05905008929906622,0.0,-0.0028288367739225414,-0.2838800457500185,0.6480216320000001,-0.018446674762952194,-137.56605838,-0.11662719387160887,0.0,0.0,-0.5,-0.03127124389463852,25.96768,4183,0.0086016,0.0092529296875,0.2,0.6169270277023315,-16.635327053070068,0.00029913984,-0.004372188565321266,0.0026311283,38515,61.21340160369873,0.8476471304893494,21.489517211914062
-0.24619343403813174,-6.60739775980791e-05,-0.33686231064415767,-0.2980772944546868,-0.1413620161234963,-0.10993174316152303,0.0017751722738871144,-0.02122246484195336,0.0,0.01,16,0.0,0.0,-0.021344902642239403,-0.12887133629465197,0.0,294912,0.0,-0.4314393948699227,-0.12730625131282924,-0.0003479729243325699,-0.2146539085360595,142.31,0.0,70,0.056379096896918966,0.0,-0.003128300389023637,-0.27933146364001604,0.6478803200000001,-0.019026455885559655,-132.51837328000002,-0.11647401147098835,0.0,0.0,-0.5,-0.03436512204322892,26.0368,4186,0.009216,0.025390625,0.2,0.5379064083099365,-16.636329650878906,0.0002990784,-0.006297781877219677,0.005607881,38519,41.1625280380249,0.8477090001106262,14.43790340423584
-0.3097004064597042,-7.650008778155656e-05,-0.33309448507078027,-0.300111531473378,-0.15671827396770885,-0.10957384302306013,0.0016449640614963654,-0.021462332946254593,0.0,0.01,17,0.0,0.0,-0.019100311682753574,-0.1260570335297151,0.0,313344,0.0,-0.4297487571503125,-0.12742549015942933,-0.00039528877767259254,-0.21381238965596394,138.47,0.0,74,0.05793952150710832,0.0,-0.003487898338995677,-0.25501527151280245,0.6477390080000001,-0.020571754069504726,-131.95766713999998,-0.1294872038869742,0.0,0.0,-0.5,-0.045987894351307346,26.10592,4187,0.0098304,0.03404541015625,0.2,0.3944423198699951,-16.637355709075926,0.00029901696,-0.007408435957040637,0.006851976,38523,27.194476222991945,0.8477774262428284,9.219758987426758
-0.11585651584878137,-7.48747635406199e-05,-0.3139673466752645,-0.2902453624268937,-0.12511443842563108,-0.11088125174458942,0.0017388224401252551,-0.020281688306177912,0.0,0.01,18,0.0,0.0,-0.025365754700032994,-0.12419236950697471,0.0,331776,0.0,-0.41348880792488224,-0.11090934040191665,-0.0003897430837400699,-0.18354105762905884,172.56,0.0,79,0.05676529449334132,0.0,-0.0035230826014013266,-0.270496893314346,0.6475976960000001,-0.017548267925528216,-138.52424331,-0.12730853206191625,0.0,0.0,-0.5,-0.0418965589468999,26.17504,4191,0.0104448,0.05548095703125,0.2,0.20377999544143677,-16.63852596282959,0.00029895552,-0.009834802791010589,0.010117089,38527,23.995040512084962,0.8478766083717346,7.255531311035156
-0.19691504624678008,-7.488216952127602e-05,-0.3248399024115774,-0.28387561774174885,-0.12600413057012239,-0.1111885823295353,0.0019976110520979595,-0.02048332560665134,0.0,0.01,19,0.0,0.0,-0.019530666036492523,-0.12154924152771605,0.0,350208,0.0,-0.42478135653764665,-0.12646074959677303,-0.00039808372947293283,-0.17269666436873965,199.11,0.0,83,0.05999651621913417,0.0,-0.003552670591300477,-0.2668895645219536,0.647456384,-0.017073566039396783,-144.14213918,-0.116737489032065,0.0,0.0,-0.5,-0.03752436579582994,26.24416,4194,0.0110592,0.04461669921875,0.2,0.2559201717376709,-16.640322494506837,0.00029889407999999997,-0.008004100620746612,0.0062812627,38531,13.382706832885741,0.8480215668678284,4.080206871032715
-0.1915767022789444,-7.791145645024859e-05,-0.30250618049224165,-0.2654084105399097,-0.1131548672519869,-0.11109287080529436,0.002081161681821363,-0.021128734904879463,0.0,0.01,20,0.0,0.0,-0.02772997896277553,-0.11388459541851326,0.0,368640,0.0,-0.4088805796411417,-0.12225107235942599,-0.0004073528231646914,-0.16667609213566673,204.48,0.0,87,0.05774798010121497,0.0,-0.0035586065380218603,-0.25190924271400816,0.647315072,-0.016664168523133675,-146.00816987,-0.1268685732658521,0.0,0.0,-0.5,-0.04527085347015971,26.31328,4196,0.0116736,0.0398193359375,0.2,0.1943373680114746,-16.642628955841065,0.00029883264,-0.009100689017213882,0.006715926,38535,12.891551113128662,0.8481738567352295,3.575850486755371
-0.31060168709308306,-8.534304777212268e-05,-0.33099757323587775,-0.2960509462433857,-0.12021175741054815,-0.11108815311185939,0.0018229150543144594,-0.018268486860056124,0.0,0.01,21,0.0,0.0,-0.011164246346905,-0.12349054672696501,0.0,387072,0.0,-0.41079428414420177,-0.12623564856220829,-0.0004408987501672315,-0.1982675567156169,187.62,0.0,92,0.05753087914091277,0.0,-0.0040115291376047295,-0.27409623748108164,0.64717376,-0.01672385885846906,-143.47683148,-0.11019699115750797,0.0,0.0,-0.5,-0.036418973160894076,26.3824,4199,0.012288,0.04688720703125,0.2,0.27201271057128906,-16.645070934295653,0.0002987712,-0.008743913564831018,0.0074589998,38539,11.13913803100586,0.848340630531311,3.809134006500244
-0.22874174200846775,-9.767354832587964e-05,-0.3494758201036501,-0.2836020581310658,-0.14046458872784237,-0.11091414635176972,0.0019840480332883694,-0.02125395201410227,0.0,0.01,22,0.0,0.0,-0.013212994698228108,-0.13083249494356808,0.0,405504,0.0,-0.4330845291508683,-0.13842798120572647,-0.0004970284638720952,-0.2232348769946871,164.78,0.0,96,0.06256615987718313,0.0,-0.00423136401903423,-0.2875763847621907,0.647032448,-0.018356208799056636,-136.78163428,-0.126184380404836,0.0,0.0,-0.5,-0.036785165147558294,26.45152,4200,0.0129024,0.086328125,0.2,0.2353661060333252,-16.647870445251463,0.00029870976,-0.01375736074987799,0.012038248,38543,6.767521333694458,0.8485119938850403,2.115863561630249
-0.2977317092434092,-9.944744088407388e-05,-0.35101154240698546,-0.2976756885614576,-0.13433197485971532,-0.11101587013922333,0.0018419037320806335,-0.018524210025675076,0.0,0.01,23,0.0,0.0,-0.010515513621309461,-0.1345901774045727,0.0,423936,0.0,-0.4308845006526072,-0.13810791166879174,-0.0005090706033719476,-0.21885825729180952,179.64,0.0,100,0.06044419486172533,0.0,-0.00448270142777559,-0.281763635427134,0.646891136,-0.01765560293699839,-141.04413925,-0.11882944885209297,0.0,0.0,-0.5,-0.03229532249446415,26.52064,4202,0.0135168,0.06810302734375,0.2,0.3342787027359009,-16.651243495941163,0.00029864831999999996,-0.01240980508737266,0.009640913,38547,9.06819748878479,0.8487900495529175,2.634331226348877
-0.3218198136464434,-0.00010389759066354269,-0.3499795625184017,-0.28324640748943186,-0.13508192386756124,-0.1111039344046161,0.0021799029394363365,-0.01786557724996932,0.0,0.01,24,0.0,0.0,-0.00801145278092008,-0.13115160653150487,0.0,442368,0.0,-0.4342158720159243,-0.12531252959285227,-0.0005419272654305198,-0.1934314770176348,186.53,0.0,105,0.059246277096997355,0.0,-0.0047988138218658495,-0.25097988033092944,0.646749824,-0.017447765658205064,-143.67781256,-0.12238550184912832,0.0,0.0,-0.5,-0.037764438773502336,26.58976,4204,0.0141312,0.0645263671875,0.2,0.4836757779121399,-16.655403995513915,0.00029858688,-0.012849990342510864,0.010083733,38551,7.540460681915283,0.8490177392959595,2.5460946559906006
-0.2927824645076056,-0.00010740628734596829,-0.35861475017923267,-0.2767840079380367,-0.13879183674761397,-0.11105686683415232,0.0016731757981081803,-0.02518641077212664,0.0,0.01,25,0.0,0.0,-0.013499049571692012,-0.13448190559316164,0.0,460800,0.0,-0.4500278150059231,-0.14458880904914628,-0.0005583598089362166,-0.2047652354654543,167.73,0.0,109,0.05742921550805788,0.0,-0.005101096024503157,-0.288942566817326,0.646608512,-0.01767430614816627,-138.86487115999998,-0.13445456287573262,0.0,0.0,-0.5,-0.04442584127752139,26.65888,4205,0.0147456,0.09327392578125,0.2,0.4156585931777954,-16.658204364776612,0.00029852544,-0.015193692687898875,0.013747486,38555,6.142740797996521,0.8492236733436584,1.7533191442489624
-0.20037619159362782,-0.00011301938615870538,-0.355173469599709,-0.278269537467366,-0.1420641628916936,-0.1109028243505531,0.0019764529392381925,-0.020710230786951826,0.0,0.01,26,0.0,0.0,-0.007295442358655337,-0.12890373891547374,0.0,479232,0.0,-0.42322185742310553,-0.13360499992069988,-0.0005873100873915869,-0.21475378956935054,182.6,0.0,113,0.0577014403346287,0.0,-0.005221255861090062,-0.2760934843663634,0.6464672,-0.017976218039402893,-141.29684667,-0.12349028662016859,0.0,0.0,-0.5,-0.039208736585060196,26.728,4206,0.01536,0.09954833984375,0.2,0.3006778359413147,-16.661518001556395,0.00029846399999999997,-0.011478683981113135,0.013749575,38559,7.742582678794861,0.8494042158126831,1.9323060512542725
-0.28627124197681236,-0.0001109541917752209,-0.33909399006951785,-0.28791518633095026,-0.12158730554982694,-0.11146588996435766,0.0019780802346455553,-0.01896580579500134,0.0,0.01,27,0.0,0.0,-0.01847462382607369,-0.12823861625451088,0.0,497664,0.0,-0.43852221224045035,-0.12698893448927995,-0.0005865542457385707,-0.19398888650615656,208.02,0.0,118,0.0578306288476004,0.0,-0.005439293451170928,-0.2800588731355038,0.646325888,-0.01646732636532184,-147.99367759,-0.12665469607530172,0.0,0.0,-0.5,-0.04240047643994628,26.79712,4201,0.0159744,0.10592041015625,0.2,0.5919644832611084,-16.66537971496582,0.00029840256,-0.014565428392961622,0.013394453,38563,5.175953698158264,0.8497084975242615,1.6273680925369263
-0.37800630738675634,-0.00011542129890626269,-0.3414594825513898,-0.2881202958123556,-0.12611942778941718,-0.11121798482423029,0.001870115866444798,-0.020185650983648686,0.0,0.01,28,0.0,0.0,-0.018891561218576196,-0.131538582460379,0.0,516096,0.0,-0.4282461413891035,-0.12448769381513121,-0.0006099194485765006,-0.19151588823846774,209.51,0.0,124,0.055689118084138345,0.0,-0.005576269557584293,-0.26152299241986654,0.646184576,-0.016417647560638727,-149.17575273,-0.12344304532402023,0.0,0.0,-0.5,-0.04042307505291235,26.86624,4149,0.0165888,0.09302978515625,0.2,0.59784334897995,-16.669314002990724,0.00029834112,-0.013308277120813727,0.013152148,38567,4.981956875324249,0.8498573899269104,1.4245110750198364
-0.32988214855318315,-0.00012161255337351258,-0.353095889045936,-0.27547845787704733,-0.13660670551177884,-0.11120316136622647,0.0019607193341168263,-0.023297930257897434,0.0,0.01,29,0.0,0.0,-0.02290469326867929,-0.14409448133693045,0.0,534528,0.0,-0.42819098885645873,-0.14121943357196995,-0.0006405477982316349,-0.19651216749813186,210.74,0.0,128,0.05542284744630096,0.0,-0.006155462535944914,-0.3045770282985103,0.646043264,-0.017077891061561535,-149.42970992,-0.12288700751674916,0.0,0.0,-0.5,-0.04451379966319593,26.93536,4145,0.0172032,0.06187744140625,0.2,0.5427784323692322,-16.670794868469237,0.00029827968,-0.010858591040596366,0.008879976,38571,6.412833213806152,0.8499169945716858,2.2628610134124756
-0.40996810156278085,-0.0001276367000654748,-0.3486886701702135,-0.27070614836307694,-0.12609899175840714,-0.11127733478023336,0.002024195470666099,-0.02242478544487642,0.0,0.01,30,0.0,0.0,-0.02370981299868112,-0.1339484761420603,0.0,552960,0.0,-0.421445127450678,-0.12654293983034628,-0.0006588140935462551,-0.18264915997168868,219.79,0.0,133,0.05783558636984275,0.0,-0.006141695430526522,-0.3007796643695677,0.645901952,-0.016909717848041853,-151.63691269999998,-0.12504214589714147,0.0,0.0,-0.5,-0.045460388715807425,27.00448,4141,0.0178176,0.10052490234375,0.2,0.36533617973327637,-16.67344913482666,0.00029821823999999996,-0.01702264037448913,0.01594131,38575,5.064272773265839,0.8501269817352295,1.4198817014694214
-0.3982124650427792,-0.00013417101100298117,-0.3391731789141241,-0.2799288157686202,-0.1246402834349864,-0.11188498211084046,0.0019791649796793032,-0.020944157018287543,0.0,0.01,31,0.0,0.0,-0.02085634555906937,-0.12911374178921606,0.0,571392,0.0,-0.4139814166604848,-0.12275452441109941,-0.0006882229944212155,-0.19014673854175862,249.1,0.0,138,0.05854503583404813,0.0,-0.006240683690641926,-0.2844117158708008,0.64576064,-0.016422181139553425,-157.70944162,-0.11874035044156178,0.0,0.0,-0.5,-0.046227255103295915,27.0736,4139,0.018432,0.13482666015625,0.2,0.617851972579956,-16.677020740509032,0.0002981568,-0.013916465907823295,0.016533006,38579,4.102561020851136,0.8503332734107971,1.2348346710205078
-0.1635340645068147,-0.00012882192889426372,-0.34491808951470815,-0.25986026164657533,-0.11311087063803853,-0.11175026675126455,0.002182073144164557,-0.021837259528369898,0.0,0.01,32,0.0,0.0,-0.022530200658366084,-0.12873198266823432,0.0,589824,0.0,-0.4139808596206698,-0.13107291353779585,-0.0006828252736725156,-0.181542928777372,225.74,0.0,142,0.05818555496132654,0.0,-0.00612743488878145,-0.2700959525276094,0.645619328,-0.015811944061920304,-151.86889544,-0.12456807812304123,0.0,0.0,-0.5,-0.04638635984722967,27.14272,4143,0.0190464,0.118798828125,0.2,0.5999516248703003,-16.68143997192383,0.00029809536,-0.012894738255999983,0.01496101,38583,4.80845023393631,0.8506949543952942,1.4751005172729492
-0.23222405559926745,-0.00013663129612791729,-0.34536206451205226,-0.2818738676925318,-0.12162344980259464,-0.11194509838447878,0.0020155151206482616,-0.02323821861213553,0.0,0.01,33,0.0,0.0,-0.01079871319557747,-0.13328855017383168,0.0,608256,0.0,-0.4140136390906786,-0.14170210542745304,-0.0007222324448202485,-0.1824241768845187,237.87,0.0,146,0.05973003433154578,0.0,-0.006300436249567182,-0.2853596894296773,0.645478016,-0.016039388153744703,-154.37557831999996,-0.11467101865927182,0.0,0.0,-0.5,-0.0400690367996156,27.21184,4146,0.0196608,0.12056884765625,0.2,0.5729399919509888,-16.686925315856932,0.00029803391999999997,-0.014063254941720515,0.01551616,38587,4.134176790714264,0.8510568141937256,1.149120807647705
-0.22496264169878152,-0.0001372723488838588,-0.32810287423132695,-0.27511118515325905,-0.1123694028909599,-0.11224724540252733,0.002281899376410163,-0.016741216754257993,0.0,0.01,34,0.0,0.0,-0.01645557876488763,-0.12437800556846372,0.0,626688,0.0,-0.41581703543236864,-0.11856785054911212,-0.0007173479703751282,-0.17951602666319486,216.69,0.0,151,0.05921556034307612,0.0,-0.006720474905154433,-0.2619853001408029,0.645336704,-0.015104243763641563,-150.39721524,-0.11650764984042578,0.0,0.0,-0.5,-0.03631371297570359,27.28096,4149,0.0202752,0.10789794921875,0.2,0.5233719348907471,-16.691164112091066,0.00029797248,-0.013699625758454204,0.0144093875,38591,4.853637230396271,0.8513489961624146,1.2931981086730957
-0.28402491489033077,-0.0001445692771049645,-0.35262554728462914,-0.2640807471589096,-0.11259984352410427,-0.11207490324887047,0.002064886150441857,-0.024117401095570014,0.0,0.01,35,0.0,0.0,-0.01340816886901545,-0.13417964778895528,0.0,645120,0.0,-0.39645668092167863,-0.13342463242453115,-0.0007674523923471303,-0.18858805404449874,270.84,0.0,155,0.05917101313633501,0.0,-0.006895119753253691,-0.2823121305061204,0.645195392,-0.01571776317583954,-162.75539993,-0.12111662803522522,0.0,0.0,-0.5,-0.04074188661196709,27.35008,4153,0.0208896,0.12398681640625,0.2,0.6247793436050415,-16.695449352264404,0.00029791104,-0.014329083054326475,0.0138037,38595,3.2759076714515687,0.8516239523887634,1.0033339262008667
