reward_terms/residual_rate,reward_terms/vz,time/total_timesteps,reward_terms/assist_pen,reward_terms/coef_rate,reward_terms/stance,curriculum/ent_coef,curriculum/sprint_dist_m,reward_terms/overrun,reward_terms/clearance,reward_terms/height,reward_terms/foot_slip,reward_terms/time,reward_terms/upright,reward_terms/residual,reward_terms/energy,rollout/ep_rew_mean,reward_terms/torque,reward_terms/air_time,reward_terms/motor_vel,reward_terms/stance_time,reward_terms/ang_xy,time/time_elapsed,reward_terms/foot_ahead,reward_terms/lat_vel,curriculum/stance_ratio,reward_terms/angmom,reward_terms/phase_contact,reward_terms/step_rate,time/iterations,curriculum/eff_scale,reward_terms/hip_roll,time/fps,reward_terms/fwd_speed,rollout/ep_len_mean,reward_terms/alive,reward_terms/stop,reward_terms/action_rate,train/learning_rate,train/policy_gradient_loss,train/std,train/clip_range,train/value_loss,train/loss,train/n_updates,train/entropy_loss,train/clip_fraction,train/explained_variance,train/approx_kl
0.0,0.0,202752,0.0,-1.26265143415264,-0.004708845613023243,0.01,25.6912,0.0,0.09176810865749324,0.0,-0.29652147040304966,-0.5,-3.100213734710217e-08,-0.06303904475390933,-9.965279882453399e-05,-100.25,-0.0009663423252443622,0.0012076800921931863,-1.4265031986269561e-05,0.0,-3.626082796928802e-06,47,0.0,-2.0373354903330046e-08,0.64858688,0.0,-0.04771717431550196,0.0,11,0.006144,-0.017643999352463777,4294,0.9207893538468858,1.0,0.0,0.0,-0.13245940839683473,0.0002993856,-0.0047389263520017265,1.0011584758758545,0.2,9.070596694946289,2.8690271377563477,40,-19.872915744781494,0.019677734375,0.8891198039054871,0.005077039
0.0,0.0,221184,0.0,-1.2503540203442711,-0.003974121661609534,0.01,25.76032,0.0,0.08705921853053067,0.0,-0.26178731505019354,-0.5,-4.0377590391020664e-08,-0.06252325346701523,-0.00010741825791371031,-1912.2098123000003,-0.0010614672450895797,0.0009271901087938912,-1.5491766570523954e-05,0.0,-5.15141239399706e-06,51,0.0,-2.05578772625916e-08,0.648445568,0.0,-0.04101634346666403,0.0,12,0.0067584,-0.016677324288285663,4304,0.6988673342580971,10800.1,0.0,0.0002336610654507049,-0.130560106810415,0.00029932415999999997,-0.004524138965643942,1.0008890628814697,0.2,9.332932662963866,3.176496744155884,44,-19.870418357849122,0.01336669921875,0.8919597864151001,0.00425878
0.0,0.0,239616,0.0,-1.272514163731768,-0.00474585234852994,0.01,25.829439999999998,0.0,0.06828646000053744,0.0,-0.13865664165260086,-0.5,-2.4241939080165647e-08,-0.0627761681494317,-0.00011605702413640677,-1912.2098123000003,-0.001162798084509181,0.0013970249144929564,-1.7616503403546948e-05,0.0,-2.6837208190851248e-06,55,0.0,-1.99376588854374e-08,0.648304256,0.0,-0.016648865349254444,0.0,13,0.0073728,-0.017467303884814073,4323,0.6446239843568062,10800.1,0.0,0.0,-0.13049926927645422,0.00029926272,-0.004895781708182767,1.0005874633789062,0.2,8.804743194580078,2.271692991256714,48,-19.86791934967041,0.01524658203125,0.9161267280578613,0.0047099898
0.0,0.0,258048,0.0,-1.2534016580802152,-0.0046816603051661665,0.01,25.89856,0.0,0.0737120284374798,0.0,-0.1257640703719364,-0.5,-2.1969927569395794e-08,-0.06263503379292393,-0.00012570442745548328,-1912.2098123000003,-0.0012498072004675917,0.001488713263016608,-1.9203461913209422e-05,0.0,-2.5874188785249123e-06,59,0.0,-1.9636631685850896e-08,0.6481629440000001,0.0,-0.012792122651748929,0.0,14,0.0079872,-0.017963125106638656,4342,0.7719498704926798,10800.1,0.0,0.0,-0.130219523198058,0.00029920128,-0.0036143545527011155,1.0006499290466309,0.2,5.943578100204467,1.4063620567321777,52,-19.86819734573364,0.0094970703125,0.9305838346481323,0.0033604284
0.0,0.0,276480,0.0,-1.2407577859136028,-0.003658181036528595,0.01,25.96768,0.0,0.07294776644564271,0.0,-0.11187411626833454,-0.5,-2.176632692808477e-08,-0.06290762961799626,-0.00013641388084289322,-1912.2098123000003,-0.0013533083427462616,0.0015152975457668719,-2.1208273286351568e-05,0.0,-2.5275210657410717e-06,63,0.0,-1.9580713825380148e-08,0.6480216320000001,0.0,-0.010706898185124214,0.0,15,0.0086016,-0.017584408112012638,4361,0.811623351659909,10800.1,0.0,0.0,-0.13004401960422693,0.00029913984,-0.003984314177068881,1.0004380941390991,0.2,7.234517669677734,2.0350565910339355,56,-19.867033004760742,0.0086181640625,0.9560362100601196,0.0031079082
0.0,0.0,294912,0.0,-1.258270869938951,-0.004886520761019164,0.01,26.0368,0.0,0.0682619192109734,0.0,-0.11772978231250406,-0.5,-2.0603208773965344e-08,-0.06307770100925164,-0.00014485426307588367,-1912.2098123000003,-0.0014442550886705685,0.0016341127759207869,-2.236882460997687e-05,0.0,-2.478370678025153e-06,67,0.0,-1.923017350596882e-08,0.6478803200000001,0.0,-0.007119428795831285,0.0,16,0.009216,-0.01811406196537554,4378,0.7081599511868706,10800.1,0.0,9.635017785556855e-10,-0.13095390200711945,0.0002990784,-0.0038347015506587923,1.0004982948303223,0.2,7.554939532279969,1.9748423099517822,60,-19.866817474365234,0.0072265625,0.9694104194641113,0.0030920566
0.0,0.0,313344,0.0,-1.2443623616570816,-0.0050037200048811525,0.01,26.10592,-0.10552238101089342,0.03256296818604023,0.0,-0.1215728190587399,-0.5,-2.2895284813979107e-08,-0.06307063730239094,-0.0001563873142625442,-1912.2098123000003,-0.0015545297292377407,0.0007481545552663091,-2.393416888747878e-05,0.0,-2.578899704471522e-06,71,0.0,-1.9434235336326084e-08,0.6477390080000001,0.0,-0.005195856397605193,0.0,17,0.0098304,-0.018890217120824934,4391,0.2848257846862604,10800.1,0.0,5.351109118102802e-06,-0.13138926978011156,0.00029901696,-0.003930501779541374,1.000412106513977,0.2,7.385493969917297,2.3882555961608887,64,-19.868016624450682,0.00538330078125,0.9758687615394592,0.0027246978
0.0,0.0,331776,0.0,-1.258811597769741,-0.007000485273273568,0.01,26.17504,-0.3544624353982608,0.0,0.0,-0.12729257549594475,-0.5,-2.26011569614991e-08,-0.06298017059281967,-0.00016669270699755097,-1912.2098123000003,-0.0016366261018701978,0.0,-2.5746561716123827e-05,0.0,-2.60016010785883e-06,75,0.0,-1.964670002854038e-08,0.6475976960000001,0.0,0.0,0.0,18,0.0104448,-0.018562739146379407,4404,-0.012788720521871015,10800.1,0.0,3.8957340152929884e-05,-0.13113731131674766,0.00029895552,-0.0037700665299780665,1.0002411603927612,0.2,7.2672765254974365,2.2635436058044434,68,-19.865554809570312,0.01563720703125,0.9762649536132812,0.0034980979
0.0,0.0,350208,0.0,-1.2429095698773898,-0.0033942981246715053,0.01,26.24416,-0.6453104011346987,0.0,0.0,-0.09756432225800638,-0.5,-2.1468231070254066e-08,-0.06312060917719088,-0.00017467817307798914,-1912.2098123000003,-0.00172859202650226,0.0,-2.723247688232381e-05,0.0,-2.484277840302706e-06,79,0.0,-1.9119222738607408e-08,0.647456384,0.0,0.0,0.0,19,0.0110592,-0.017836834444503943,4417,-0.011955756527051596,10800.1,0.0,3.4045181973704046e-06,-0.1302935929698677,0.00029889407999999997,-0.0038682454847730695,1.0004117488861084,0.2,6.391737008094788,1.5807846784591675,72,-19.86575813293457,0.02493896484375,0.9863911867141724,0.0042465315
0.0,0.0,368640,0.0,-1.245203480009781,-0.004159758505328931,0.01,26.31328,-0.6666666666666666,0.0,0.0,-0.09926662763203563,-0.5,-2.2200332551743498e-08,-0.0631876724909791,-0.0001837818041746136,-1912.2098123000003,-0.0018239541123591196,0.0,-2.8614512417342662e-05,0.0,-2.4522965797816185e-06,83,0.0,-1.922805573013368e-08,0.647315072,0.0,0.0,0.0,20,0.0116736,-0.0185686640950689,4429,-0.012393466062240824,10800.1,0.0,3.267954439237401e-05,-0.12923092184270585,0.00029883264,-0.0033534820657223465,1.0004695653915405,0.2,6.115253973007202,1.4547425508499146,76,-19.867035007476808,0.01402587890625,0.9888544678688049,0.003061471
0.0,0.0,387072,0.0,-1.234432823193438,-0.0043050405853902,0.01,26.3824,-0.6666666666666666,0.0,0.0,-0.08174481548252714,-0.5,-1.997083380779232e-08,-0.06355745541641634,-0.00019514612659064855,-1912.2098123000003,-0.0019373133117863903,0.0,-3.060673168604438e-05,0.0,-2.28580086962611e-06,87,0.0,-1.9780244007755894e-08,0.64717376,0.0,0.0,0.0,21,0.012288,-0.018831782995617337,4444,-0.012753178816203128,10800.1,0.0,1.8431894935426634e-07,-0.12868874615088483,0.0002987712,-0.003075776994228363,1.0004349946975708,0.2,5.754426395893097,1.193325400352478,80,-19.86797332763672,0.0080810546875,0.9904295206069946,0.0029250085
0.0,0.0,405504,0.0,-1.2257730618257419,-0.00533809569968567,0.01,26.45152,-0.6666666666666666,0.0,0.0,-0.07156345956517894,-0.5,-2.018839217648895e-08,-0.06370906829643573,-0.00020423518906214616,-1912.2098123000003,-0.002029547704498348,0.0,-3.21263551035532e-05,0.0,-2.295101296145147e-06,90,0.0,-1.8928420073240534e-08,0.647032448,0.0,0.0,0.0,22,0.0129024,-0.019586103986362055,4456,-0.011569270572798836,10800.1,0.0,1.7796390774582797e-07,-0.12837557683718173,0.00029870976,-0.0035900213639251887,1.0007356405258179,0.2,5.360410690307617,1.1934407949447632,84,-19.868596363067628,0.0133056640625,0.991080105304718,0.00358616
0.0,0.0,423936,0.0,-1.2247989028646584,-0.007510797645064028,0.01,26.52064,-0.6666666666666666,0.000528378156004441,0.0,-0.07585106405662113,-0.5,-1.8949701636530405e-08,-0.06369911320397961,-0.0002114226264926862,-1912.2098123000003,-0.0020943942711333413,4.882812370649642e-05,-3.3494448599954535e-05,0.0,-2.2812704917738483e-06,94,0.0,-1.9195885997354288e-08,0.646891136,0.0,0.0,0.0,23,0.0135168,-0.020048699257063665,4466,-0.011397925561901459,10800.1,0.0,1.3415746800817879e-06,-0.12793107999271636,0.00029864831999999996,-0.004086704575456679,1.0008409023284912,0.2,5.07818112373352,0.884523868560791,88,-19.87108459472656,0.0158203125,0.9910070896148682,0.0041147964
0.0,0.0,442368,0.0,-1.2176669187781657,-0.007518460605909403,0.01,26.58976,-0.2917751736111111,0.06560762657409111,0.0,-0.150569929251919,-0.5,-4.184935946806915e-08,-0.06352078122368146,-0.00023117444469903986,-2055.0760405499996,-0.0022483440216152437,0.0012575940151388447,-3.4410045714754625e-05,0.0,-5.356485526187887e-06,98,0.0,-1.9995409021356952e-08,0.646749824,0.0,-0.011170865569251405,0.0,24,0.0141312,-0.021797223478033964,4470,0.3681818517935827,10800.1,0.0,1.60861718352627e-07,-0.12852412382094505,0.00029858688,-0.00493984610075131,1.0008195638656616,0.2,4.55702314376831,0.8749201893806458,92,-19.870022296905518,0.023046875,0.9912126660346985,0.0047553023
0.0,0.0,460800,0.0,-1.2102386145660835,-0.007586274228814959,0.01,26.65888,0.0,0.11792472898455175,0.0,-0.17985121082650646,-0.5,-2.6677596514421637e-08,-0.06378004546383681,-0.00024328023181571063,-2055.0760405499996,-0.0023097941317731917,0.0030805090500507504,-3.556940715913242e-05,0.0,-3.0701432440742583e-06,103,0.0,-1.9707019447581323e-08,0.646608512,0.0,-0.012427042156365429,0.0,25,0.0147456,-0.0203878460405431,4472,1.031578595320846,10800.1,0.0,0.0,-0.12824081986162933,0.00029852544,-0.0057556142215617005,1.0011188983917236,0.2,10.256182742118835,3.111025333404541,96,-19.87206268310547,0.01434326171875,0.9832497239112854,0.0047820145
0.0,0.0,479232,0.0,-1.2145405387774284,-0.00589762646016154,0.01,26.728,0.0,0.12216150832450862,0.0,-0.15610934366272863,-0.5,-2.3932952338630472e-08,-0.06422358224605054,-0.00025202864578806425,-2055.0760405499996,-0.0024304775115327817,0.0027490204374771565,-3.6862875986476045e-05,0.0,-2.9375132024489513e-06,107,0.0,-1.9365800284991834e-08,0.6464672,0.0,-0.010385485868389256,0.0,26,0.01536,-0.01968278749333023,4473,1.1840597024374127,10800.1,0.0,0.0,-0.12922424717789885,0.00029846399999999997,-0.0065617365879006686,1.0007212162017822,0.2,9.467294526100158,3.410827159881592,100,-19.870718574523927,0.0267822265625,0.9901878237724304,0.006075356
0.0,0.0,497664,0.0,-1.2123393113854881,-0.006155183929660627,0.01,26.79712,0.0,0.12163064102696637,0.0,-0.14495195088488685,-0.5,-2.358509549265076e-08,-0.0643983409085393,-0.0002626358570071968,-2055.0760405499996,-0.0025149390768448767,0.002863495335784844,-3.918572557518837e-05,0.0,-2.799416160457501e-06,111,0.0,-1.9450685828471473e-08,0.646325888,0.0,-0.009453500031731185,0.0,27,0.0159744,-0.020012136010538542,4477,1.2165570395713505,10800.1,0.0,0.0,-0.12659569318500175,0.00029840256,-0.004684200952760875,1.0002471208572388,0.2,8.950107097625732,3.113574504852295,104,-19.86546173095703,0.01436767578125,0.9904580116271973,0.0043144105
0.0,0.0,516096,0.0,-1.2053158406901663,-0.004857206630179879,0.01,26.86624,-0.03411009326014937,0.07482528160431781,0.0,-0.11376280279761956,-0.5,-2.340678704696182e-08,-0.06503687224076804,-0.0002769086370328405,-2055.0760405499996,-0.0026953122496137555,0.0017610661226272997,-4.1512164637478304e-05,0.0,-2.6758297656417208e-06,115,0.0,-1.989121583520374e-08,0.646184576,0.0,-0.005366554903153544,0.0,28,0.0165888,-0.020843848620172016,4479,0.6711833785901747,10800.1,0.0,9.716583227046024e-10,-0.12611952498313644,0.00029834112,-0.004252845072187483,1.00001060962677,0.2,9.504448533058167,3.3153138160705566,108,-19.86248254776001,0.0162109375,0.9887537956237793,0.004084333
0.0,0.0,534528,0.0,-1.2225848990396309,-0.00723627310480562,0.01,26.93536,-0.5676089031850607,0.026146981764691005,0.0,-0.10823014660028667,-0.5,-2.3522273848657012e-08,-0.06515128327694315,-0.0002872187788945525,-2055.0760405499996,-0.0027889532447355914,0.0008691400709924184,-4.326134509661533e-05,0.0,-2.660679943307427e-06,119,0.0,-1.979143666641714e-08,0.646043264,0.0,-0.001544341273887385,0.0,29,0.0172032,-0.02188299726257042,4484,0.08898492251639387,10800.1,0.0,9.788641404172199e-09,-0.1254279624775596,0.00029827968,-0.005378314794506877,1.000180959701538,0.2,13.87652654647827,4.330207347869873,112,-19.86278314590454,0.0193603515625,0.9791223406791687,0.0050587445
0.0,0.0,552960,0.0,-1.210228693139677,-0.007215245323233015,0.01,27.00448,-0.8452551207578299,0.008605645894938592,0.0,-0.11406897816951506,-0.5,-2.1972554408088623e-08,-0.06506915329399424,-0.00029986787466500025,-2055.0760405499996,-0.002931276008002024,0.0006499564915429801,-4.563347151632436e-05,0.0,-2.675541106443492e-06,123,0.0,-1.942027503467448e-08,0.645901952,0.0,-0.00013987156250754642,0.0,30,0.0178176,-0.02341120167307335,4489,-0.15286890184465926,10800.1,0.0,6.157345060433612e-07,-0.12405004927622874,0.00029821823999999996,-0.004153129406040535,1.0003241300582886,0.2,8.343007326126099,2.4626803398132324,116,-19.864408683776855,0.02020263671875,0.9813721776008606,0.00492255
0.0,0.0,571392,0.0,-1.206250694636256,-0.008277911787657575,0.01,27.0736,-1.0,0.0029400605316854383,0.0,-0.10009064206495069,-0.5,-2.2656811655879973e-08,-0.06518139113985381,-0.0003090879926468597,-2055.0760405499996,-0.003010910849334693,0.00029296874223897856,-4.7306995342522213e-05,0.0,-2.674992961117986e-06,127,0.0,-1.9522347368243202e-08,0.64576064,0.0,-0.0002157919202161548,0.0,31,0.018432,-0.026410428736680754,4494,-0.1542731398558464,10800.1,0.0,1.686570152146956e-08,-0.1238414844101699,0.0002981568,-0.004141252860426903,1.000388741493225,0.2,5.239036524295807,1.0226892232894897,120,-19.86507339477539,0.01895751953125,0.9901595115661621,0.004908495
0.0,0.0,589824,0.0,-1.1963702337292483,-0.009779628121154599,0.01,27.14272,-1.0,0.0065921825130057605,0.0,-0.09911621234302896,-0.5,-2.3413883063034355e-08,-0.0656209498247393,-0.00032741496793671303,-2055.0760405499996,-0.0031849384012580272,0.0005777994067304664,-5.1348676655295045e-05,0.0,-2.671654464120065e-06,131,0.0,-1.9989115243402694e-08,0.645619328,0.0,-0.0002489165416463731,0.0,32,0.0190464,-0.02712329654961276,4499,-0.15637201599872907,10800.1,0.0,3.4239853974683185e-07,-0.1247982741217178,0.00029809536,-0.0040786027791909875,1.0008327960968018,0.2,4.2783963799476625,1.1770689487457275,124,-19.868526649475097,0.0281494140625,0.9906678795814514,0.005068707
0.0,0.0,608256,0.0,-1.1969538673599485,-0.010053373524216553,0.01,27.21184,-1.0,0.002790488586669885,0.0,-0.09540188877350549,-0.5,-2.347770052466144e-08,-0.06616103328103437,-0.0003363359754983861,-2055.0760405499996,-0.0033050568596652095,0.00026312930599993304,-5.204296743436825e-05,0.0,-2.637005168898916e-06,135,0.0,-1.9700230853962036e-08,0.645478016,0.0,-8.215231711915026e-05,0.0,33,0.0196608,-0.028498930774198825,4504,-0.15854520440555744,10800.1,0.0,8.199203537490507e-10,-0.12308602037003068,0.00029803391999999997,-0.004420046391896903,1.0009167194366455,0.2,4.677671885490417,1.0652514696121216,128,-19.871072673797606,0.0224365234375,0.9909689426422119,0.005231584
0.0,0.0,626688,0.0,-1.182286645153963,-0.012358650477792495,0.01,27.28096,-1.0,0.007366675712105398,0.0,-0.09802297345657511,-0.5,-2.4523772042533e-08,-0.06606253555365556,-0.00035501133068616814,-2055.0760405499996,-0.0034181612054969197,0.0006049261072702291,-5.63647500202356e-05,0.0,-2.6896626118660504e-06,138,0.0,-2.0206546335450932e-08,0.645336704,0.0,-0.00018630085248575218,0.0,34,0.0202752,-0.030242402383972817,4509,-0.16171004505655243,10800.1,0.0,4.693857763488428e-12,-0.12318897733678393,0.00029797248,-0.004239747079554945,1.0009024143218994,0.2,4.372122895717621,1.0354430675506592,132,-19.869971084594727,0.0274169921875,0.9909424781799316,0.0047769323
0.0,0.0,645120,0.0,-1.201402744630988,-0.009215955723402376,0.01,27.35008,-1.0,0.007561896333031595,0.0,-0.10191794737910412,-0.5,-2.382735378524072e-08,-0.06616225313263197,-0.0003651576033111538,-2055.0760405499996,-0.0035378515391746015,0.0006483288889285177,-5.904688510863664e-05,0.0,-2.596568814503743e-06,142,0.0,-2.06955206450069e-08,0.645195392,0.0,-0.0004357627966445621,0.0,35,0.0208896,-0.02934949871031818,4512,-0.16687317880157693,10800.1,0.0,4.85190286679403e-14,-0.12255313911080795,0.00029791104,-0.0037939003203064205,1.0010056495666504,0.2,4.7014880061149595,1.18798828125,136,-19.87022657394409,0.018359375,0.9900302886962891,0.0051221163
0.0,0.0,663552,0.0,-1.184912851914724,-0.010212193673997338,0.01,27.4192,-0.15657552083333334,0.11680713483212576,0.0,-0.218429123807815,-0.5,-5.8356010028433916e-08,-0.06482529203644875,-0.00036706520229409784,-2035.910997779661,-0.0036204118275520625,0.002186955279386085,-5.5208948317985456e-05,0.0,-6.912579096702668e-06,147,0.0,-2.2341110322949893e-08,0.64505408,0.0,-0.01987022984606678,0.0,36,0.021504,-0.023246309296036674,4512,1.2487480520324905,10983.135593220339,0.0,7.18402815459626e-14,-0.12497486528472446,0.0002978496,-0.004345127864507958,1.0009970664978027,0.2,5.300333249568939,1.395261526107788,140,-19.870467758178712,0.0213623046875,0.9877004027366638,0.005239196
0.0,0.0,681984,0.0,-1.189110391083653,-0.00755508109896592,0.01,27.48832,0.0,0.15575156375185395,0.0,-0.18852776664533502,-0.5,-3.161237152752636e-08,-0.06573383096304025,-0.0003744164579770133,-2035.910997779661,-0.0036538237529112816,0.0028043587646809304,-6.050995813601822e-05,0.0,-3.4550063534817818e-06,151,0.0,-2.0678116439670314e-08,0.644912768,0.0,-0.01009078011790634,0.0,37,0.0221184,-0.025027657392943214,4512,2.1468234265317956,10983.135593220339,0.0,0.0,-0.12491996858363755,0.00029778815999999996,-0.004733184794895351,1.0007158517837524,0.2,20.492730617523193,6.946874618530273,144,-19.869439697265626,0.0084228515625,0.9877375364303589,0.0038503434
