reward_terms/upright,reward_terms/track_yaw,reward_terms/duty_sym,reward_terms/residual_rate,time/iterations,reward_terms/step_rate,curriculum/stance_ratio,reward_terms/track_lin,curriculum/cmd_track_err,curriculum/eff_scale,reward_terms/assist_pen,curriculum/ctrl_drop_prob,reward_terms/height,curriculum/ent_coef,reward_terms/stand_drift,reward_terms/overrun,rollout/ep_rew_mean,reward_terms/phase_contact,reward_terms/alive,reward_terms/air_time,reward_terms/coef_rate,curriculum/ctrl_jitter_ms,reward_terms/stance_time,reward_terms/foot_slip,reward_terms/angmom,reward_terms/foot_ahead,reward_terms/stance,reward_terms/stand,reward_terms/residual,rollout/ep_len_mean,reward_terms/torque,time/fps,reward_terms/time,reward_terms/action_rate,reward_terms/lat_vel,curriculum/cmd_scale,reward_terms/fwd_speed,reward_terms/stop,reward_terms/clearance,reward_terms/energy,reward_terms/vz,time/time_elapsed,reward_terms/motor_vel,reward_terms/hip_roll,reward_terms/ang_xy,time/total_timesteps,train/explained_variance,train/learning_rate,train/clip_fraction,train/clip_range,train/approx_kl,train/n_updates,train/loss,train/entropy_loss,train/std,train/value_loss,train/policy_gradient_loss,curriculum/eff_scale_progress,curriculum/ctrl_jitter_ms_progress,curriculum/stance_ratio_progress,curriculum/ctrl_drop_prob_progress
-0.283739405360365,0.6470515558815904,0.0,0.0,12,0.0,0.7,1.8119037913711513,0.29512390716220605,0.0,0.0,0.0,-0.008783065039228249,0.01,-0.12152783964355554,0.0,281.26868307999996,-0.02968111293103935,0.5,0.00031032913183379505,-0.32607278729082345,0.0,0.0,-0.25042004568834325,-0.10077037995712788,0.0,-0.2826863027271953,0.09655402575864692,-0.11340249247371349,1230.64,0.0,4162,0.0,-0.04891966568653928,-0.22978693023946192,0.0,0.0,0.0,0.03509212954229864,0.0,-0.025072515902084154,53,0.0,-0.19421932035944156,-0.2777909957546605,221184,0.881793737411499,0.000299898624,0.259716796875,0.2,0.028904576,83804,124.820556640625,-36.915365028381345,1.001899003982544,309.9597785949707,-0.029633388947695495,,,,
-0.2631564729650493,0.6743133147739446,0.0,0.0,13,0.0,0.7,1.8719767929024056,0.3652410648178064,0.0,0.0,0.0,-0.008114065553769817,0.01,-0.15698427524015737,0.0,334.60906697999997,-0.022455426776088923,0.5,0.00023057667810159424,-0.3196635906817284,0.0,0.0,-0.25687250885443585,-0.07310291560768406,0.0,-0.2812785667711486,0.16725001535845588,-0.11362750802613492,1325.2,0.0,4166,0.0,-0.04704100188859103,-0.1276844491752536,0.0,0.0,0.0,0.03098094161048646,0.0,-0.023693371439227024,57,0.0,-0.18618302531880845,-0.27994286083304387,239616,0.9237211346626282,0.00029988940799999996,0.2954345703125,0.2,0.03962072,83808,72.50576782226562,-36.92108936309815,1.0024969577789307,204.09125442504882,-0.034710266371257605,,,,
-0.288823857113842,0.5848666185800664,0.0,0.0,14,0.0,0.7,1.6020944736302918,0.31667764143061405,0.0,0.0,0.0,-0.011483475899960752,0.01,-0.2623455762720968,0.0,377.13412728000003,-0.01788864572920259,0.5,0.00030327618393736583,-0.3331580980504577,0.0,0.0,-0.28525658724111325,-0.07576486495830759,0.0,-0.3032938323252671,0.13641724003808023,-0.11295588913136584,1393.17,0.0,4172,0.0,-0.05162520206474709,-0.16734648256052825,0.0,0.0,0.0,0.03941604669455861,0.0,-0.033528726419287495,61,0.0,-0.18429789926322704,-0.3002866090297595,258048,0.8653901815414429,0.000299880192,0.2998779296875,0.2,0.035250206,83812,122.53374481201172,-36.92145767211914,1.0022854804992676,338.01716766357424,-0.029848710240912624,,,,
-0.29872951313668933,0.6146838046209586,0.0,0.0,15,0.0,0.7,1.7449682003333624,0.24377965012552572,0.0,0.0,0.0,-0.013357728542268328,0.01,-0.18355498270650444,0.0,379.10337838999993,-0.023169966132881314,0.5,0.00031521188793703914,-0.34164102479052505,0.0,0.0,-0.2887603136720567,-0.06297276347591646,0.0,-0.3103761410995792,0.1638272454428506,-0.11304371299160008,1404.93,0.0,4178,0.0,-0.05198095215357098,-0.19584016754407746,0.0,0.0,0.0,0.0411256147433239,0.0,-0.04102823742010194,66,0.0,-0.1977733208535733,-0.29549371585594675,276480,0.8978784084320068,0.000299870976,0.2739013671875,0.2,0.033677623,83816,118.33332824707031,-36.91702098846436,1.0019557476043701,304.6734909057617,-0.03140196688473225,,,,
-0.27759496728179517,0.668173839370733,0.0,0.0,16,0.0,0.7,1.7419665967125313,0.26980942371237604,0.0,0.0,0.0,-0.009747242995036499,0.01,-0.3795604574898135,0.0,343.70865858999997,-0.015850786394622774,0.5,0.00023925723508000374,-0.31349520712478735,0.0,0.0,-0.25477922663152036,-0.06204687662831074,0.0,-0.27215111510354245,0.1448871863446929,-0.11380397458370374,1295.77,0.0,4180,0.0,-0.048511557334052796,-0.16082505827762755,0.0,0.0,0.0,0.028159748331020498,0.0,-0.030763682919072513,70,0.0,-0.19387158102805677,-0.285110241091054,294912,0.9071352481842041,0.00029986176,0.27679443359375,0.2,0.03622181,83820,114.97105407714844,-36.91280403137207,1.0016443729400635,291.32766876220705,-0.03269800584530458,,,,
-0.29249587982056857,0.634200034828077,0.0,0.0,17,0.0,0.7,1.7668798623085256,0.30943878951261894,0.0,0.0,0.0,-0.010318329956107956,0.01,-0.20118324089953654,0.0,320.19760641,-0.014927184767460192,0.5,0.0002631287821309848,-0.3199693423709971,0.0,0.0,-0.28591038326298535,-0.06584490579510201,0.0,-0.26494416010620986,0.21264130513695606,-0.11315451864856667,1264.89,0.0,4181,0.0,-0.0469015226426902,-0.14530966220060015,0.0,0.0,0.0,0.027228805632126027,0.0,-0.03158140539288383,74,0.0,-0.18315257005525643,-0.29692974301601427,313344,0.9082409739494324,0.000299852544,0.27939453125,0.2,0.03333202,83824,82.9807357788086,-36.91116447448731,1.0015672445297241,231.84823760986328,-0.03229228728450835,,,,
-0.26487085022655277,0.7067234738178029,0.0,0.0,18,0.0,0.7,1.8746584278556628,0.35281110881017497,0.0,0.0,0.0,-0.009608774791723677,0.01,-0.14237913308182193,0.0,323.39686971,-0.03192053058621156,0.5,0.0003244349403151621,-0.31647904653019654,0.0,0.0,-0.2649433207039661,-0.05821616979252036,0.0,-0.25689560485796936,0.13343478424494595,-0.11347490199043635,1267.64,0.0,4184,0.0,-0.04747007378585113,-0.13380476743082975,0.0,0.0,0.0,0.04741310288955461,0.0,-0.02686958747639849,79,0.0,-0.18017817460460928,-0.2761037724857728,331776,0.892483651638031,0.000299843328,0.2895751953125,0.2,0.03506402,83828,112.5267333984375,-36.910726165771486,1.001671314239502,286.15918121337893,-0.03194289618404582,,,,
-0.27360190163536996,0.5838413998286494,0.0,0.0,19,0.0,0.7,1.791827218961969,0.27472412272237723,0.0,0.0,0.0,-0.01113790013184347,0.01,-0.29517884894095814,0.0,293.20685720999995,-0.024734849933331943,0.5,0.00022623642709934048,-0.33455111370274326,0.0,0.0,-0.3011060892551437,-0.07206301818670473,0.0,-0.34252161078371524,0.19167085506027692,-0.11272099336771074,1204.76,0.0,4187,0.0,-0.051545008980518295,-0.23279795307939657,0.0,0.0,0.0,0.0374961632440832,0.0,-0.03455281780860354,83,0.0,-0.2033105821684896,-0.29451031479941464,350208,0.89312344789505,0.000299834112,0.2839599609375,0.2,0.03632603,83832,111.57469177246094,-36.91583957672119,1.0020372867584229,281.81728591918943,-0.02813317530089989,,,,
-0.28390307762417955,0.6046674753658898,0.0,0.0,20,0.0,0.7,1.6882607215886418,0.3318981736655139,0.0,0.0,0.0,-0.010141197138177467,0.01,-0.3735687373533781,0.0,233.09811555999994,-0.022434003308473116,0.5,0.00044053728925064206,-0.33427016938191023,0.0,0.0,-0.2766126931053529,-0.07561993361268435,0.0,-0.32391117438034867,0.13676082431121558,-0.11333320222510573,1082.49,0.0,4190,0.0,-0.04985306550578908,-0.19928216805628637,0.0,0.0,0.0,0.04205658939312824,0.0,-0.03349972252805867,87,0.0,-0.20040650109017297,-0.289222705005296,368640,0.8965692520141602,0.00029982489599999996,0.27978515625,0.2,0.032876685,83836,106.9156494140625,-36.91762523651123,1.0020134449005127,266.57810287475587,-0.03201090556103736,,,,
-0.26858461689660706,0.6676366471682581,0.0,0.0,21,0.0,0.7,1.9246112255106749,0.22264264206763043,0.0,0.0,0.0,-0.010354004136131946,0.01,-0.11696759228970396,0.0,248.20369157000002,-0.018475051456858446,0.5,0.0003027335915248841,-0.33655557231959066,0.0,0.0,-0.27288594326286164,-0.07055270457529815,0.0,-0.3413337291518368,0.1339671301810873,-0.11349179286873302,1132.39,0.0,4192,0.0,-0.05013438958072528,-0.18595077770551893,0.0,0.0,0.0,0.039731636002974184,0.0,-0.0370914966795569,92,0.0,-0.20410298648219966,-0.28865844717238853,387072,0.8959619402885437,0.00029981568,0.28966064453125,0.2,0.03665865,83840,91.03002166748047,-36.9181095123291,1.0020811557769775,248.34869766235352,-0.03270436611492187,,,,
-0.29057112754382924,0.6178562807301738,0.0,0.0,22,0.0,0.7,1.726395503455828,0.32148465201063864,0.0,0.0,0.0,-0.012069821206131082,0.01,-0.21416145014445476,0.0,254.47564495000003,-0.01796858045381039,0.5,0.00021647083728263775,-0.3263757870599779,0.0,0.0,-0.3156603621334305,-0.08680902306248926,0.0,-0.31710825223804767,0.0893385705829523,-0.11317404734347623,1135.86,0.0,4194,0.0,-0.05106455721613989,-0.2090988569729365,0.0,0.0,0.0,0.026187880037087927,0.0,-0.03548746561352799,96,0.0,-0.20295901612732795,-0.30029321841917966,405504,0.8996436595916748,0.000299806464,0.2834716796875,0.2,0.034006882,83844,109.71448516845703,-36.916825485229495,1.0020265579223633,256.2241630554199,-0.03291021033655852,,,,
-0.27857169808291926,0.637385816709409,0.0,0.0,23,0.0,0.7,1.9255566903172645,0.41870137775476696,0.0,0.0,0.0,-0.011238403869352489,0.01,-0.31490378577417144,0.0,258.21483558999995,-0.02391919578490283,0.5,0.0002788621867592964,-0.33120937907444614,0.0,0.0,-0.3019536006389615,-0.057048801386527445,0.0,-0.3343716087826193,0.17929383709547608,-0.11330573564793639,1177.69,0.0,4195,0.0,-0.05043026302888206,-0.17965529140190542,0.0,0.0,0.0,0.035389499254465585,0.0,-0.03832886480299922,101,0.0,-0.19749893380476646,-0.29565075836433513,423936,0.9117638468742371,0.000299797248,0.28953857421875,0.2,0.036291305,83848,100.007568359375,-36.918522644042966,1.0020979642868042,266.38888626098634,-0.03327300637029111,,,,
-0.2552490080868909,0.6345880986209033,0.0,0.0,24,0.0,0.7,1.8804659100903867,0.2596741313944118,0.0,0.0,0.0,-0.00976066477019696,0.01,-0.33733309038459924,0.0,312.1474844299999,-0.02622927563173144,0.5,0.0003445085894782096,-0.32393162181433843,0.0,0.0,-0.28683001182997514,-0.07129344011971796,0.0,-0.2990309492772105,0.1518290966853576,-0.11342810294260142,1296.7,0.0,4197,0.0,-0.049299898650358845,-0.15706417745226586,0.0,0.0,0.0,0.05049762567436278,0.0,-0.03445348108925549,105,0.0,-0.19797476865583258,-0.28743994171112963,442368,0.9176385998725891,0.000299788032,0.27880859375,0.2,0.036928706,83852,89.26030731201172,-36.916143608093265,1.002023458480835,229.81639709472657,-0.03185330948326737,,,,
-0.2878017761497275,0.6285797473519533,0.0,0.0,25,0.0,0.7,1.778209560196256,0.3321331658479559,0.0,0.0,0.0,-0.011050547948439364,0.01,-0.10158387319048187,0.0,244.03190935000003,-0.027727764165079306,0.5,0.0003228073085968693,-0.33388481922281565,0.0,0.0,-0.29113278888863264,-0.0675434503515085,0.0,-0.3243100650612878,0.1547017080421942,-0.11329270027530554,1138.92,0.0,4198,0.0,-0.04916475210140933,-0.2200191091425391,0.0,0.0,0.0,0.045198353407050834,0.0,-0.029521962137163103,109,0.0,-0.19864455953106364,-0.29045552686769827,460800,0.87983238697052,0.000299778816,0.28603515625,0.2,0.034622867,83856,119.32658386230469,-36.9170036315918,1.0020495653152466,281.37722396850586,-0.030908817297313363,,,,
-0.27916347416942,0.6245796803023358,0.0,0.0,26,0.0,0.7,1.8949260870578517,0.2566933366429571,0.0,0.0,0.0,-0.011958173095640047,0.01,-0.16594510338065438,0.0,285.5127633299999,-0.019681615509885498,0.5,0.00023979969167461,-0.31851682684852034,0.0,0.0,-0.27714799860821615,-0.05776198922075441,0.0,-0.3051492233406357,0.2206807425959214,-0.11372075024668288,1215.51,0.0,4199,0.0,-0.04775482410296804,-0.17694613412149393,0.0,0.0,0.0,0.03284547492511442,0.0,-0.030743139295273694,114,0.0,-0.19972160405166128,-0.28406053642941015,479232,0.9134628772735596,0.00029976959999999996,0.29840087890625,0.2,0.038581703,83860,128.6897430419922,-36.918568992614745,1.0021940469741821,289.21871185302734,-0.032988040870986876,,,,
-0.2863569802400478,0.6295649980804864,0.0,0.0,27,0.0,0.7,1.804627680252621,0.3350723697871219,0.0,0.0,0.0,-0.008933907068970924,0.01,-0.20380111617293112,0.0,278.42032128,-0.025478942032304712,0.5,0.0004606109319461717,-0.32281620545096423,0.0,0.0,-0.2577052002709169,-0.05196065680059123,0.0,-0.3406407141137556,0.1681788091671808,-0.11361232939747436,1175.55,0.0,4200,0.0,-0.047311805337056895,-0.1497446063066298,0.0,0.0,0.0,0.05080830643921287,0.0,-0.025253476889760738,118,0.0,-0.19792922021827974,-0.27915501388086933,497664,0.9294470548629761,0.000299760384,0.29442138671875,0.2,0.035617925,83864,83.57925415039062,-36.919429779052734,1.0022460222244263,232.04440536499024,-0.03065349580720067,,,,
-0.2876412470703775,0.617861697680585,0.0,0.0,28,0.0,0.7,1.855670364395802,0.29262683120996946,0.0,0.0,0.0,-0.010780865614501884,0.01,-0.05971835469874667,0.0,280.02417493999997,-0.038347024531188496,0.5,0.0004269736333905409,-0.3441344792276359,0.0,0.0,-0.2857225781948853,-0.06768414067547074,0.0,-0.30318035489071987,0.03573567837893924,-0.11308295643534956,1211.1,0.0,4199,0.0,-0.05313375790378121,-0.20799833874865445,0.0,0.0,0.0,0.06450000774256376,0.0,-0.03575351765371429,122,0.0,-0.1936493318617928,-0.3015238414352093,516096,0.9009692668914795,0.000299751168,0.2763671875,0.2,0.031429626,83868,117.85648345947266,-36.91761436462402,1.001939058303833,286.9467063903809,-0.030447706463746727,,,,
-0.2975186671024786,0.6715638175860419,0.0,0.0,29,0.0,0.7,1.9261915600988493,0.2812127587953741,0.0,0.0,0.0,-0.011603649638761029,0.01,-0.19747628062466271,0.0,285.45190045000004,-0.01703955181998245,0.5,0.00021755585718589524,-0.3274631918316679,0.0,0.0,-0.2735958539935318,-0.06612755464913755,0.0,-0.3183892433215746,0.1667466492147252,-0.11338994914242084,1177.18,0.0,4199,0.0,-0.04797005697320314,-0.20018448667292382,0.0,0.0,0.0,0.03191683696969649,0.0,-0.028580640205805793,127,0.0,-0.19221749679564176,-0.29607903476820696,534528,0.9198641180992126,0.000299741952,0.2831787109375,0.2,0.036380656,83872,88.86791229248047,-36.91337509155274,1.001731038093567,234.48550567626953,-0.03419025696348399,,,,
-0.31132460458737704,0.6730327387643893,0.0,0.0,30,0.0,0.7,1.9188493526578883,0.25820221688623546,0.0,0.0,0.0,-0.010520582692819105,0.01,-0.3259356936890399,0.0,261.48339412999997,-0.03310944177886227,0.5,0.0003390832183261712,-0.3276714965007168,0.0,0.0,-0.2772272181684936,-0.07095197460634636,0.0,-0.3111716825996653,0.1593389914285044,-0.11351459084993504,1131.48,0.0,4199,0.0,-0.050413655055778134,-0.14221069086855548,0.0,0.0,0.0,0.054583953229396104,0.0,-0.033756377371306684,131,0.0,-0.19730382334296057,-0.29278143567582726,552960,0.8849607110023499,0.000299732736,0.27965087890625,0.2,0.03539956,83876,105.14331817626953,-36.915418434143064,1.001880407333374,294.9977577209473,-0.03298271867679432,,,,
-0.26395420691594074,0.6552593826096422,0.0,0.0,31,0.0,0.7,1.8729903460834605,0.21560568482774137,0.0,0.0,0.0,-0.008120303205058512,0.01,-0.27504133243369433,0.0,226.88649906999996,-0.03333103006158026,0.5,0.0002674688003025949,-0.3265675184958259,0.0,0.0,-0.30353006126104604,-0.0522153684813444,0.0,-0.2329022865158335,0.15580595421907117,-0.11328700534654255,1033.93,0.0,4200,0.0,-0.048261869214854265,-0.11856410803591494,0.0,0.0,0.0,0.047718829765391185,0.0,-0.030829733729835853,136,0.0,-0.18002250905967523,-0.28484069910737037,571392,0.919410228729248,0.00029972352,0.287060546875,0.2,0.03788706,83880,80.38822174072266,-36.92009506225586,1.0023130178451538,213.04791564941405,-0.03242017142474651,,,,
-0.29318939808360267,0.6170576476691045,0.0,0.0,32,0.0,0.7,1.6164973666707372,0.35075951740483524,0.0,0.0,0.0,-0.009800823182190449,0.01,-0.07305005680309536,0.0,307.99549009000003,-0.03401149301645598,0.5,0.00045030275941826403,-0.3231239046578709,0.0,0.0,-0.2861361953906164,-0.0685600004769825,0.0,-0.2534971204844661,0.06794474130376514,-0.11314474102847288,1204.74,0.0,4201,0.0,-0.04894602824547339,-0.15489799691298997,0.0,0.0,0.0,0.05188889892682602,0.0,-0.03418681687232709,140,0.0,-0.1833674424649988,-0.3041319758174768,589824,0.8852064609527588,0.000299714304,0.31673583984375,0.2,0.036148287,83884,113.22772216796875,-36.91794395446777,1.002088189125061,288.15129470825195,-0.029694970534183084,,,,
-0.2902032976314928,0.6385939407346789,0.0,0.0,33,0.0,0.7,1.8340216031683636,0.2558615728162906,0.0,0.0,0.0,-0.011610730315889191,0.01,-0.40856201893312905,0.0,305.75693474999997,-0.016136129236091968,0.5,0.0001334631524514407,-0.31737807145512664,0.0,0.0,-0.2939231924944541,-0.07595936022130426,0.0,-0.3269627375602497,0.1431137631232521,-0.11328923044024106,1214.97,0.0,4202,0.0,-0.050262178938915894,-0.24719577433759315,0.0,0.0,0.0,0.022292831262202977,0.0,-0.03122997629530448,144,0.0,-0.19622180397806002,-0.292875033601528,608256,0.8901051878929138,0.00029970508799999996,0.278955078125,0.2,0.033568136,83888,118.80477905273438,-36.915504455566406,1.0019943714141846,293.8283126831055,-0.030433780839666726,,,,
