reward_terms/overrun,reward_terms/motor_vel,reward_terms/stance_time,reward_terms/ang_xy,curriculum/ent_coef,reward_terms/foot_ahead,reward_terms/coef_rate,time/fps,reward_terms/residual,time/time_elapsed,reward_terms/air_time,rollout/ep_rew_mean,reward_terms/fwd_speed,reward_terms/torque,reward_terms/phase_contact,curriculum/eff_scale,reward_terms/foot_slip,reward_terms/lat_vel,rollout/ep_len_mean,time/total_timesteps,reward_terms/step_rate,reward_terms/upright,reward_terms/energy,reward_terms/clearance,reward_terms/vz,curriculum/sprint_dist_m,reward_terms/residual_rate,reward_terms/stance,reward_terms/action_rate,reward_terms/stop,curriculum/stance_ratio,reward_terms/time,reward_terms/hip_roll,reward_terms/height,curriculum/ctrl_jitter_ms,curriculum/ctrl_drop_prob,reward_terms/angmom,reward_terms/alive,time/iterations,reward_terms/assist_pen,train/explained_variance,train/clip_range,train/std,train/approx_kl,train/learning_rate,train/n_updates,train/entropy_loss,train/value_loss,train/loss,train/clip_fraction,train/policy_gradient_loss
0.0,-0.0020633104004873924,-0.0010139907341605674,-0.24088785235686952,0.01,0.0,-0.11075670366116613,4182,-0.11118167341348054,2102,9.765624741299285e-05,-122.96825015999998,0.9480248561934123,-0.11411711839047241,-0.2753858878861426,0.2924544,-0.20576964620003343,-1.8801829489747846e-08,227.5,8792064,0.0,-0.26901422683293175,-0.009671452589460078,0.06255310272155824,-0.3065921713368118,57.90112,0.0,-0.010830012745511007,-0.02028146109419041,0.0,0.582735488,-0.5,-0.087725751129278,-0.07647167323275104,0.0,0.0,-0.09620283628118595,0.0,477,0.0,0.9882035851478577,0.2,1.001965880393982,0.02099484,0.00027075456,27352,-19.877437782287597,0.9115497946739197,0.11987590789794922,0.21588134765625,-0.010970897995866835
0.0,-0.001986986721067175,-0.0005065851178692861,-0.23406317591798567,0.01,0.0,-0.10628286618942959,4182,-0.11162068947466872,2106,0.0,-122.69612204999997,1.0321369828685667,-0.11102955014397729,-0.2606953884970534,0.2930688,-0.18916521869910186,-1.4770520942401463e-08,228.7,8810496,0.0,-0.2749515155108557,-0.009289482442748572,0.06168788615177477,-0.3216986406106412,57.970240000000004,0.0,-0.008175661482293308,-0.019603331427460513,0.0,0.582594176,-0.5,-0.08499985445813703,-0.08153169986227539,0.0,0.0,-0.08906328917606975,0.0,478,0.0,0.9903124570846558,0.2,1.0018306970596313,0.021794384,0.00027069311999999997,27356,-19.878980255126955,0.7791516095399856,0.06906493008136749,0.22100830078125,-0.011069170921109617
0.0,-0.002067401553829888,-0.0005155373979101165,-0.23734468519344867,0.01,0.0,-0.1040769588046963,4182,-0.1111536620456493,2110,4.611540094224943e-05,-122.21617398000001,0.9639890982374831,-0.11015936876271622,-0.2775205605415168,0.2936832,-0.20513271993469456,-1.6988932594017948e-08,226.68,8828928,0.0,-0.27079523186230325,-0.009580191172870144,0.06092060138848283,-0.31810510023682553,58.03936,0.0,-0.008854716994225898,-0.019992645914829812,0.0,0.582452864,-0.5,-0.08464026306902864,-0.07858022029102235,0.0,0.0,-0.09298211727445826,0.0,479,0.0,0.9946361184120178,0.2,1.0016238689422607,0.02135529,0.00027063168,27360,-19.874759483337403,0.4195741519331932,-0.04652106761932373,0.2420654296875,-0.008866571937687695
0.0,-0.0019664938020845166,-0.00040065590938967135,-0.2344397466397752,0.01,0.0,-0.10273303430477616,4182,-0.11124750945731249,2115,0.0,-122.1591501,1.038256822191838,-0.10910265726257455,-0.26752243371348955,0.2942976,-0.196801279778259,-1.52593283747923e-08,227.87,8847360,0.0,-0.27031127604222127,-0.009213511269356482,0.06203161921412868,-0.3248939520276653,58.10848,0.0,-0.00944817433552874,-0.01975706459053564,0.0,0.582311552,-0.5,-0.08159647984910134,-0.08221997537277353,0.0,0.0,-0.09120556398936919,0.0,480,0.0,0.992577314376831,0.2,1.001305103302002,0.025336558,0.00027057024,27364,-19.871067333221436,0.5903368830680847,0.023644253611564636,0.2556640625,-0.008967297873459757
0.0,-0.00207349714971925,-0.00042764674031382636,-0.23639343177593325,0.01,0.0,-0.10571181052712224,4182,-0.11127473461077902,2119,4.882812370649642e-05,-121.32209725000001,0.9781925764668422,-0.10949688909720556,-0.28201376769423325,0.294912,-0.20946328102071837,-1.6623957674238792e-08,228.37,8865792,0.0,-0.26147708081622034,-0.009607460319642585,0.06142448332709195,-0.31895948561748416,58.1776,0.0,-0.00887279218647169,-0.020131876363694016,0.0,0.58217024,-0.5,-0.08554696827410563,-0.08008566684165536,0.0,0.0,-0.09204770284045999,0.0,481,0.0,0.9946467280387878,0.2,1.00128173828125,0.023362154,0.0002705088,27368,-19.868121814727782,0.4217628225684166,-0.022662103176116943,0.22274169921875,-0.009566066577099264
0.0,-0.0019591904138450762,-0.00048447704304837517,-0.23473513042616068,0.01,0.0,-0.10473855184401877,4182,-0.11130571521497967,2124,9.114578521500032e-05,-122.66951364000002,0.996464848476179,-0.11229964638552764,-0.27651823204867715,0.2955264,-0.20340813623316933,-1.5605970253412946e-08,231.91,8884224,0.0,-0.26970924385906847,-0.00920873663775354,0.061935124998116695,-0.31794940121525,58.24672,0.0,-0.012792222036304268,-0.019892754612007124,0.0,0.582028928,-0.5,-0.08482640504257093,-0.08049291071888084,0.0,0.0,-0.09068405384270267,0.0,482,0.0,0.9951867461204529,0.2,1.001004934310913,0.028259125,0.00027044736,27372,-19.86666383743286,0.40031730979681013,-0.06216852366924286,0.2213134765625,-0.007924723962787539
0.0,-0.0020556336566974346,-0.00044460147748597793,-0.24082102980774645,0.01,0.0,-0.10906600262599939,4182,-0.11123363894569176,2128,9.765624741299285e-05,-123.40389814999999,0.9384385958432158,-0.10914882047804222,-0.2814798296858327,0.2961408,-0.22667482728196767,-1.831115298073789e-08,231.7,8902656,0.0,-0.2742573690211432,-0.009660634498410228,0.060884253741661114,-0.3163837091084245,58.31584,0.0,-0.009927428323019547,-0.019875756131216126,0.0,0.581887616,-0.5,-0.08198958419108233,-0.07989101478906907,0.0,0.0,-0.09440005358695358,0.0,483,0.0,0.9909435510635376,0.2,1.0017575025558472,0.023393279,0.00027038592,27376,-19.873993968963624,0.6819285035133362,0.01543039083480835,0.29931640625,-0.007821538555435836
0.0,-0.0020317421748596597,-0.0002958131145634171,-0.2296294514158902,0.01,0.0,-0.10697394191727232,4182,-0.11129443361488911,2132,0.0,-124.19646434,0.9325568284653539,-0.11019578371283328,-0.27601221666487813,0.2967552,-0.20187771061139537,-1.6136592033815616e-08,230.34,8921088,0.0,-0.2796803750529882,-0.00948019105517775,0.06367099883763912,-0.3145214637431699,58.38496,0.0,-0.008950861916381649,-0.019415009633079502,0.0,0.581746304,-0.5,-0.08177318655341187,-0.07861770887564533,0.0,0.0,-0.09143225077255983,0.0,484,0.0,0.9920065402984619,0.2,1.0017634630203247,0.025233831,0.00027032448,27380,-19.875525665283202,0.6600051045417785,0.02399185299873352,0.22833251953125,-0.01046538925729692
0.0,-0.002063318413696317,-0.0004960057526154236,-0.24184064950999767,0.01,0.0,-0.10794044384540818,4183,-0.11098567286498481,2137,4.17751273036831e-05,-122.29720831,0.9699086987363452,-0.10766672079816231,-0.27456349000196445,0.2973696,-0.22190064681169896,-1.520946465322686e-08,227.54,8939520,0.0,-0.2650569775244699,-0.009624019292529333,0.062117593554570805,-0.32841619436309055,58.454080000000005,0.0,-0.012625755053845463,-0.02043314242189085,0.0,0.581604992,-0.5,-0.08311203383799558,-0.08134781128770197,0.0,0.0,-0.09217850058268018,0.0,485,0.0,0.9916731119155884,0.2,1.0017077922821045,0.023159912,0.00027026304,27384,-19.875512313842773,0.6953470557928085,0.04893535375595093,0.22684326171875,-0.010210071329493076
0.0,-0.0020422976315060517,-0.0001772695072253959,-0.22909290510733524,0.01,0.0,-0.10332137870580971,4183,-0.11150403167127178,2141,4.882812370649642e-05,-123.26250632,0.9561842471950475,-0.11214601682432845,-0.2746708860741921,0.297984,-0.1952512826818419,-1.4843869410883134e-08,228.02,8957952,0.0,-0.25573630261171215,-0.009509756417820057,0.06456090671618112,-0.3005460065616655,58.523199999999996,0.0,-0.009683867164969353,-0.019561727617763314,0.0,0.58146368,-0.5,-0.08291895763439526,-0.07433524915060073,0.0,0.0,-0.08988246736062419,0.0,486,0.0,0.988040566444397,0.2,1.0010952949523926,0.02034334,0.0002702016,27388,-19.87171154022217,1.021259006857872,0.18771806359291077,0.226953125,-0.010999947704840451
0.0,-0.002027008186179293,-0.00036457774695008993,-0.236334973456686,0.01,0.0,-0.10924558393389089,4183,-0.11149701880800128,2145,0.0,-122.56240188,0.9906368657312536,-0.10870630595608842,-0.273337809352755,0.2985984,-0.19655011425523009,-1.5823593056553716e-08,228.31,8976384,0.0,-0.2597671091901817,-0.009434045526240472,0.06059498925893145,-0.31543394579414064,58.59232,0.0,-0.008071169662670056,-0.019863556700438136,0.0,0.581322368,-0.5,-0.08084549254612663,-0.07951124028295782,0.0,0.0,-0.0917078903478627,0.0,487,0.0,0.9897102117538452,0.2,1.0018938779830933,0.023316588,0.00027014016,27392,-19.873208808898926,0.780746939778328,0.03608047962188721,0.23741455078125,-0.011237978632561863
0.0,-0.002076356186372941,-0.0004993969923816621,-0.2410325555775491,0.01,0.0,-0.10701176887826323,4183,-0.11150701071374328,2150,2.1701271180063486e-06,-122.48938805999998,0.9297211645516743,-0.11137995645224508,-0.2723876549617981,0.2992128,-0.2106658849538547,-1.715722715144344e-08,227.8,8994816,0.0,-0.25625857935691465,-0.009613880344583024,0.06307722628330213,-0.3074592483213406,58.66144,0.0,-0.008143718850373917,-0.01985917330093972,0.0,0.581181056,-0.5,-0.08247308287287071,-0.074939934211759,0.0,0.0,-0.09772596198955333,0.0,488,0.0,0.9927186369895935,0.2,1.002576231956482,0.022316966,0.00027007872,27396,-19.881628704071044,0.5411049142479897,0.021386533975601196,0.2452392578125,-0.007119053928181529
0.0,-0.0020296169447622347,-0.0005330325996813675,-0.23728278417592216,0.01,0.0,-0.10609147739962918,4180,-0.11116331165787247,2155,8.572042053047981e-05,-122.6750509,1.0206827260121432,-0.10741808272936432,-0.27905066590726035,0.2998272,-0.2136740041242315,-1.6846485512669375e-08,233.88,9013248,0.0,-0.26209185632377496,-0.009462007396787354,0.05986129653311846,-0.32987583790673,58.73056,0.0,-0.016938435603574886,-0.01977664820008604,0.0,0.581039744,-0.5,-0.082215575185705,-0.08324143469509006,0.0,0.0,-0.09158615230305084,0.0,489,0.0,0.9899898767471313,0.2,1.0014840364456177,0.02658872,0.00027001728,27400,-19.87621650695801,0.8266653776168823,0.12511363625526428,0.28167724609375,-0.010956052853725851
0.0,-0.002100412869663445,-0.00044853454003007047,-0.23441911251236103,0.01,0.0,-0.10458680410016791,4181,-0.11163860690696449,2160,2.3328961106017232e-05,-122.53966502000003,0.9790834285112803,-0.11241712958368849,-0.2770806489025376,0.3004416,-0.20885419777455064,-1.5501057139189836e-08,229.64,9031680,0.0,-0.25969966785835874,-0.009698391879514382,0.06415972493452685,-0.30908948035982475,58.79968,0.0,-0.008537363745136075,-0.01981150499873432,0.0,0.580898432,-0.5,-0.08475845727199617,-0.07791499740908438,0.0,0.0,-0.08841033848006824,0.0,490,0.0,0.9936823844909668,0.2,1.0012385845184326,0.024331804,0.00026995584,27404,-19.8705792427063,0.517320430278778,-0.035772666335105896,0.22908935546875,-0.012731513858307153
0.0,-0.002107049213865198,-0.0005596175388846961,-0.24760446797620206,0.01,0.0,-0.11120520410050193,4181,-0.11122831681294104,2164,0.0,-122.04353012000001,1.0150329986996045,-0.10957179651255243,-0.2769374530647204,0.301056,-0.2224118423582545,-1.636687330413259e-08,227.04,9050112,0.0,-0.2695095843081236,-0.009820973036384392,0.0611993842213491,-0.323601858572345,58.8688,0.0,-0.011158915662792378,-0.020238919040837564,0.0,0.58075712,-0.5,-0.08230386212680708,-0.08201360988604262,0.0,0.0,-0.09445610327852602,0.0,491,0.0,0.9922839403152466,0.2,1.0008467435836792,0.015806219,0.0002698944,27408,-19.868106269836424,0.7134024381637574,0.08817006647586823,0.181103515625,-0.006651641556527465
0.0,-0.0021396657031946763,-0.00038275268161669374,-0.2352560938113951,0.01,0.0,-0.10571148264914462,4181,-0.11160891306572128,2168,4.882812370649642e-05,-122.75334337,0.9672984134919346,-0.11244901322458063,-0.27914063177491777,0.3016704,-0.20599008653867132,-1.5148777527044252e-08,230.55,9068544,0.0,-0.2557296717859871,-0.009859244110790642,0.06362046762387935,-0.3138158386931339,58.93792,0.0,-0.01230377918204216,-0.019506321493561532,0.0,0.580615808,-0.5,-0.08679959436603137,-0.0783479352336549,0.0,0.0,-0.08960234800159293,0.0,492,0.0,0.992531418800354,0.2,1.0010967254638672,0.016003706,0.00026983296000000003,27412,-19.87027225494385,0.6491146653890609,0.048824310302734375,0.17576904296875,-0.01155952769331634
0.0,-0.0021103078313099276,-0.0005084839487810516,-0.24954075264165157,0.01,0.0,-0.1075716632720583,4181,-0.11157476718953913,2173,0.00028862835541884933,-125.06969672999998,0.8956132278897893,-0.11919221928719341,-0.2928500791489675,0.3022848,-0.22370677382463203,-1.865655378049515e-08,237.72,9086976,0.0,-0.26062410712150214,-0.010131231903929366,0.0619336434667865,-0.29841818634613404,59.007039999999996,0.0,-0.012537883610985186,-0.019843154043033145,0.0,0.580474496,-0.5,-0.08099176230234535,-0.07345350535486071,0.0,0.0,-0.09576473373475175,0.0,493,0.0,0.9896661043167114,0.2,1.0019699335098267,0.019235939,0.00026977152,27416,-19.87616882324219,0.835455697774887,0.0969666987657547,0.21201171875,-0.011440121184568853
0.0,-0.002132130381902267,-0.0008079601781597981,-0.23963324722355062,0.01,0.0,-0.10435212028696708,4181,-0.11139636282939198,2177,9.765624741299285e-05,-123.60698292,1.0063691698230421,-0.11097835374948778,-0.27928902330861405,0.3028992,-0.22488434525822423,-1.7105133067989733e-08,234.29,9105408,0.0,-0.2666990375881071,-0.009861385136872354,0.061160060983873055,-0.3339954695949953,59.07616,0.0,-0.010212585971799023,-0.020259072933101696,0.0,0.580333184,-0.5,-0.08559147584830315,-0.08450861442217932,0.0,0.0,-0.0907717829180951,0.0,494,0.0,0.9856389164924622,0.2,1.0017362833023071,0.01764856,0.00026971008,27420,-19.876672172546385,1.253163993358612,0.2767394781112671,0.17210693359375,-0.012219696468673647
0.0,-0.0020664753901288675,-0.0004911227766165717,-0.2405903256927379,0.01,0.0,-0.10377929496649797,4181,-0.11155594233386765,2181,0.0,-122.03637385,1.0188472813661102,-0.11170955148509876,-0.27117961421877396,0.3035136,-0.1999414098404775,-1.6134529773608502e-08,230.53,9123840,0.0,-0.26414348511038405,-0.009617285342855065,0.061715616522228615,-0.3216487809035317,59.14528,0.0,-0.010364866248971592,-0.01942552342229419,0.0,0.580191872,-0.5,-0.08585530658269161,-0.08228228609865894,0.0,0.0,-0.08997623339946574,0.0,495,0.0,0.990523636341095,0.2,1.0009417533874512,0.014192967,0.00026964864,27424,-19.872071552276612,0.7247098714113236,0.07427839934825897,0.1485595703125,-0.01052568897139281
0.0,-0.002154082766476603,-0.00042832530905596085,-0.2378741639523279,0.01,0.0,-0.11018806642061402,4181,-0.11168698909595928,2186,4.503033253260785e-05,-121.76863709,0.9791628909408467,-0.1127181481600425,-0.27544410163350475,0.304128,-0.21042211747425638,-1.841920704840571e-08,226.8,9142272,0.0,-0.2740121010423428,-0.009950371833087696,0.06395449387423341,-0.3255613671156796,59.2144,0.0,-0.010028458031490968,-0.019472996553947363,0.0,0.58005056,-0.5,-0.08708565732600129,-0.08209879278175874,0.0,0.0,-0.09118583231973644,0.0,496,0.0,0.9900534749031067,0.2,1.001291275024414,0.020010835,0.0002695872,27428,-19.871656703948975,0.7779927581548691,0.06949266791343689,0.19130859375,-0.012595976435113699
0.0,-0.00202051082122817,-0.0004964123169581095,-0.23628316222035536,0.01,0.0,-0.10449915309211817,4182,-0.11157071562969871,2190,9.928384032617841e-05,-121.84402134000001,1.053347689534583,-0.11017335817788217,-0.2746141758111327,0.3047424,-0.20779410795256736,-1.6898226282166566e-08,227.56,9160704,0.0,-0.27253101771388394,-0.009485940518194007,0.05994464964980083,-0.3385900407870234,59.28352,0.0,-0.010301105518538734,-0.019076145553823684,0.0,0.579909248,-0.5,-0.07953301900072626,-0.08621354681862596,0.0,0.0,-0.08861294766649301,0.0,497,0.0,0.9922512173652649,0.2,1.0012922286987305,0.018652672,0.00026952576,27432,-19.87194061279297,0.6584329754114151,0.02842561900615692,0.18948974609375,-0.012633379700127989
0.0,-0.002204860805809467,-0.0005876933735433138,-0.248330546470746,0.01,0.0,-0.10967420280131565,4182,-0.11152392601423834,2194,4.882812370649642e-05,-123.81200169000002,0.9280891621046149,-0.11602219019469066,-0.2850401148515342,0.3053568,-0.22147452657305264,-1.676338007647402e-08,235.23,9179136,0.0,-0.27321334356389015,-0.010272698719593694,0.06331908020705901,-0.317206438830547,59.35264,0.0,-0.009879305395143548,-0.02013015105996249,0.0,0.579767936,-0.5,-0.08561235658729477,-0.08171372170273099,0.0,0.0,-0.09526378685396919,0.0,498,0.0,0.9915426969528198,0.2,1.0008145570755005,0.02179333,0.00026946432,27436,-19.870102310180663,0.6685176432132721,0.11090599000453949,0.2005615234375,-0.010389610705897213
0.0,-0.002064951458889891,-0.0003609156022624423,-0.23647228301114265,0.01,0.0,-0.10595626454945792,4182,-0.11146778611331351,2199,4.882812370649642e-05,-121.78128189,1.0345796737848318,-0.10863053569396572,-0.2721829930215214,0.3059712,-0.20921350874372208,-1.4590160612755911e-08,229.41,9197568,0.0,-0.2832811803642278,-0.009569561850401155,0.060598762142045626,-0.3306590382435586,59.42176,0.0,-0.009964556288872408,-0.019572595702842,0.0,0.579626624,-0.5,-0.08221713347358783,-0.08600209702940939,0.0,0.0,-0.08922330784022607,0.0,499,0.0,0.9933884739875793,0.2,1.001591444015503,0.016839856,0.00026940288,27440,-19.873338508605958,0.5490275353193284,0.0019487738609313965,0.19232177734375,-0.011939234775491058
0.0,-0.0021615507914232454,-0.0007724280003458261,-0.24905482458599737,0.01,0.0,-0.11452495131939061,4182,-0.11138287334688912,2203,8.138014689191348e-05,-124.78917244000002,0.8085437827327879,-0.11667038249461076,-0.30276895172240575,0.3065856,-0.2324995063239477,-2.3982342366610066e-08,233.97,9216000,0.0,-0.28379474680805966,-0.01010400284947151,0.06330880857268577,-0.3044007691982413,59.490880000000004,0.0,-0.01146318048246224,-0.020286852157494987,0.0,0.579485312,-0.5,-0.08501934800725504,-0.07763777358599253,0.0,0.0,-0.09142010106274785,0.0,500,0.0,0.9936574101448059,0.2,1.0018491744995117,0.017958662,0.00026934144,27444,-19.87531852722168,0.5626411005854607,0.020634666085243225,0.18736572265625,-0.010285154287703335
0.0,-0.0020531218893694234,-0.0005570403979315112,-0.24057610895583334,0.01,0.0,-0.10561156787468368,4182,-0.11140310246034163,2207,3.9604990484399925e-05,-123.56635334,1.0334988713246218,-0.11043902256598115,-0.2703906397989689,0.3072,-0.19863797692668209,-1.5042695554380255e-08,230.1,9234432,0.0,-0.2704704812783613,-0.009617356847746346,0.06022143236948379,-0.32389297088927527,59.56,0.0,-0.006065763438443644,-0.01949618037553758,0.0,0.579344,-0.5,-0.07831861736360762,-0.08353861711375271,0.0,0.0,-0.09283759522649108,0.0,501,0.0,0.9886210560798645,0.2,1.0022486448287964,0.01882729,0.00026928,27448,-19.878818416595458,1.0707124501466752,0.19492793083190918,0.19757080078125,-0.015789425652474164
0.0,-0.002155713222156245,-0.0003428768702886171,-0.23877084163325885,0.01,0.0,-0.10738578077704707,4182,-0.11146672850955779,2212,0.0,-121.50624760000001,0.9611704897437614,-0.11422901412641745,-0.27265427972858297,0.3078144,-0.1924010029336252,-1.786906721734067e-08,225.79,9252864,0.0,-0.265336835978998,-0.0100162541485079,0.06354832877198001,-0.31433256385758207,59.62912,0.0,-0.007023970726173647,-0.019569405215412203,0.0,0.579202688,-0.5,-0.08512247070331161,-0.07945937240977133,0.0,0.0,-0.09636931640277611,0.0,502,0.0,0.9919607043266296,0.2,1.0021283626556396,0.019620746,0.00026921856,27452,-19.88041400909424,0.6691895633935928,0.06373998522758484,0.219091796875,-0.009077337454073131
0.0,-0.0020763239484690274,-0.0004965485067158523,-0.24476853644300858,0.01,0.0,-0.10721382801961808,4182,-0.11142070233278784,2216,8.463537475715081e-05,-122.24155728000001,0.9814679868856311,-0.11362623063774907,-0.2704260343133835,0.3084288,-0.19382613862098055,-1.5169983999117724e-08,226.21,9271296,0.0,-0.26079557407146825,-0.00974486197017494,0.060036959912805415,-0.31207345284307825,59.69824,0.0,-0.0069602617599824335,-0.019391424535911757,0.0,0.5790613760000001,-0.5,-0.08075265725122126,-0.07981079796797634,0.0,0.0,-0.09659833769725458,0.0,503,0.0,0.9936491847038269,0.2,1.0017869472503662,0.026215116,0.00026915712,27456,-19.875964069366454,0.47050259411334994,0.0012476295232772827,0.27152099609375,-0.009139374876394869
0.0,-0.002092872266051187,-0.0003259226117127885,-0.23174702820849083,0.01,0.0,-0.10388921077302232,4183,-0.11151205197432754,2220,0.0,-121.46125399,1.032801744531538,-0.11323527033767279,-0.271094600048493,0.3090432,-0.19496490680381406,-1.3823578197849524e-08,226.27,9289728,0.0,-0.2618681260589825,-0.009660655338163482,0.061372272801738084,-0.3216512220017105,59.76736,0.0,-0.00785009587634499,-0.019245765969600464,0.0,0.5789200640000001,-0.5,-0.08202845129971519,-0.08264609170711111,0.0,0.0,-0.08757847746992638,0.0,504,0.0,0.9904361367225647,0.2,1.0015019178390503,0.0215787,0.00026909568,27460,-19.874560642242432,0.7266531258821487,0.11089341342449188,0.259521484375,-0.0072426613420248035
0.0,-0.002148523509125514,-0.0005166218583730774,-0.22647123971123703,0.01,0.0,-0.10821699702349782,4183,-0.1115297614991575,2225,0.0,-121.46794569000002,1.0084266799113926,-0.1125951998238961,-0.2697783018772303,0.3096576,-0.19632272677587947,-1.4379162540953437e-08,226.41,9308160,0.0,-0.2685596950677898,-0.00990906748819426,0.06084383091770957,-0.33250561568127923,59.83648,0.0,-0.006450972386305087,-0.01937787141217923,0.0,0.5787787520000001,-0.5,-0.08221320220846567,-0.08391051767638402,0.0,0.0,-0.0864057919782389,0.0,505,0.0,0.9958192706108093,0.2,1.001081109046936,0.018154962,0.00026903424,27464,-19.87179641723633,0.33798240721225736,-0.06519277393817902,0.2126220703125,-0.009616804786492138
0.0,-0.002052767820883776,-0.000391027013797106,-0.22827999241413213,0.01,0.0,-0.10345709621326919,4183,-0.11160241068261843,2229,0.0,-120.98605028000001,1.0140267788906294,-0.11237803936328307,-0.265662742938014,0.310272,-0.18359394519255387,-1.5968622606266295e-08,225.24,9326592,0.0,-0.2559078352161825,-0.009567232895402256,0.061219615103298555,-0.3114337276316846,59.9056,0.0,-0.004734086019825798,-0.018916418156588576,0.0,0.5786374400000001,-0.5,-0.07844675545230029,-0.07942117198050531,0.0,0.0,-0.08928909552154568,0.0,506,0.0,0.9937391877174377,0.2,1.0014631748199463,0.019346837,0.00026897280000000003,27468,-19.872604274749754,0.49054812639951706,-0.0008003413677215576,0.20791015625,-0.0091965097701177
0.0,-0.002159090726850081,-0.0005967807438638476,-0.22610875900460575,0.01,0.0,-0.11084040874354202,4183,-0.11122825006974625,2233,0.0,-121.35251206999999,0.984669988184344,-0.11178563854193053,-0.26755467437634745,0.3108864,-0.2005589015548848,-1.585942791300615e-08,226.98,9345024,0.0,-0.2481719882455796,-0.009904296616636728,0.06122212539551627,-0.3241249614126091,59.97472,0.0,-0.007643892691017691,-0.019932407455810264,0.0,0.578496128,-0.5,-0.08158924514193366,-0.08119439618285398,0.0,0.0,-0.08904069787932743,0.0,507,0.0,0.9952982068061829,0.2,1.001441240310669,0.015016096,0.00026891136,27472,-19.875024032592773,0.444301937520504,-0.01482321321964264,0.1946044921875,-0.004268279345706105
0.0,-0.002057582491678332,-0.0004398545877645827,-0.23382950399082672,0.01,0.0,-0.10502651950197919,4183,-0.11135251881675282,2238,9.765624741299285e-05,-121.85951911000001,0.9999655531278067,-0.11291026033076575,-0.2722982571170458,0.3115008,-0.2011385280842961,-1.602121804598714e-08,225.53,9363456,0.0,-0.2561136580226211,-0.009715049683868653,0.061466512247953714,-0.3034604062043707,60.043839999999996,0.0,-0.005747197682715066,-0.019162263808340647,0.0,0.578354816,-0.5,-0.07688084466966993,-0.07879362895743497,0.0,0.0,-0.09513663570601222,0.0,508,0.0,0.9917568564414978,0.2,1.0013788938522339,0.020205643,0.00026884992,27476,-19.87304620742798,0.6637315183877945,0.08852368593215942,0.2014892578125,-0.01159407707164064
0.0,-0.0021472231186482325,-0.0005206911236099484,-0.22581707364871204,0.01,0.0,-0.11089869846706565,4183,-0.11142507570774345,2242,0.00014268645706276098,-123.60989977999999,0.9220105252820682,-0.11395566716365445,-0.28380280595474033,0.3121152,-0.20120161117483584,-1.7583614989308883e-08,232.81,9381888,0.0,-0.26436348407791055,-0.009961394695042819,0.06154153220635715,-0.30826297906934275,60.11296,0.0,-0.01060200070086219,-0.01991879496917536,0.0,0.578213504,-0.5,-0.07790843802685005,-0.07749113601393637,0.0,0.0,-0.08756863388841601,0.0,509,0.0,0.9887486696243286,0.2,1.0013272762298584,0.013288039,0.00026878848,27480,-19.873322105407716,0.8992519080638885,0.14262643456459045,0.20111083984375,-0.006757456820923835
0.0,-0.002113191077729998,-0.0005838961385759629,-0.2287545564805592,0.01,0.0,-0.10568216160630796,4183,-0.11146857387857212,2246,0.0,-121.35797388999998,1.0254836728093764,-0.11163601810821959,-0.27125016357897724,0.3127296,-0.1953967442823069,-1.6382660790665852e-08,227.42,9400320,0.0,-0.26473007300760387,-0.009748687196434383,0.06096880065410261,-0.32242182068805164,60.18208,0.0,-0.007200242020897125,-0.0193366639808868,0.0,0.578072192,-0.5,-0.07812484320755163,-0.0827280353517888,0.0,0.0,-0.08809520440374903,0.0,510,0.0,0.989200234413147,0.2,1.0016565322875977,0.016751472,0.00026872704,27484,-19.87601442337036,0.9728058993816375,0.20262867212295532,0.17034912109375,-0.010394990106578916
0.0,-0.0021717403313483694,-0.0003012376805094795,-0.22959629053773442,0.01,0.0,-0.11168986268816157,4183,-0.11134980371209771,2251,0.0,-121.48954226999999,1.0014926653815572,-0.11109026732287851,-0.2690704364066834,0.313344,-0.1944293194084767,-1.609283566529573e-08,227.26,9418752,0.0,-0.2624926917641254,-0.00994405539402943,0.06093458628287972,-0.32340376860338177,60.2512,0.0,-0.008800514920249965,-0.020066360237421477,0.0,0.57793088,-0.5,-0.08015363492301476,-0.08204097821974969,0.0,0.0,-0.09082679421613868,0.0,511,0.0,0.9931086301803589,0.2,1.0007967948913574,0.011582904,0.0002686656,27488,-19.8715838432312,0.6160702541470527,0.03287927806377411,0.123291015625,-0.009983038471546024
0.0,-0.0020535850044468107,-0.0003873636144109898,-0.23054956787036002,0.01,0.0,-0.10425542718011419,4183,-0.11144032662701446,2255,5.154073328918053e-05,-121.01075191999999,1.0260212059171918,-0.111864422857808,-0.27780699066788606,0.3139584,-0.19470827221573694,-1.733753458921515e-08,227.08,9437184,0.0,-0.2614069257381622,-0.009527177810450996,0.05998952411782225,-0.32482855182229525,60.32032,0.0,-0.004671510572676478,-0.01906175513779065,0.0,0.577789568,-0.5,-0.07582210334832777,-0.08412996732746371,0.0,0.0,-0.0931601961875541,0.0,512,0.0,0.9965462684631348,0.2,1.0013628005981445,0.018798258,0.00026860416,27492,-19.87302522659302,0.28621344864368437,-0.10748019814491272,0.19598388671875,-0.012770839559379965
