reward_terms/residual_rate,reward_terms/lat_vel,reward_terms/overrun,reward_terms/air_time,reward_terms/motor_vel,reward_terms/height,reward_terms/ang_xy,time/time_elapsed,reward_terms/stop,curriculum/stance_ratio,reward_terms/fwd_speed,curriculum/sprint_dist_m,reward_terms/action_rate,reward_terms/torque,reward_terms/energy,reward_terms/phase_contact,rollout/ep_rew_mean,reward_terms/step_rate,time/fps,reward_terms/upright,reward_terms/assist_pen,reward_terms/foot_slip,reward_terms/time,reward_terms/stance_time,reward_terms/hip_roll,curriculum/ctrl_drop_prob,reward_terms/vz,reward_terms/residual,rollout/ep_len_mean,curriculum/ctrl_jitter_ms,reward_terms/stance,curriculum/eff_scale,reward_terms/foot_ahead,reward_terms/alive,reward_terms/clearance,reward_terms/angmom,curriculum/ent_coef,reward_terms/coef_rate,time/total_timesteps,time/iterations,train/approx_kl,train/clip_range,train/policy_gradient_loss,train/loss,train/clip_fraction,train/explained_variance,train/value_loss,train/n_updates,train/entropy_loss,train/std,train/learning_rate
-1.567771177054964,-4.37052211917134e-08,0.0,0.0011008015426341444,-0.00018964815966552318,-0.028254033624724458,-0.4972692220703478,450,0.0,0.648074624,1.3689448351666276,26.25568,-0.0911759202605191,-0.00528877875345795,-0.0008594151028885709,-0.3809774267101449,-163.71120634,0.0,4497,-0.15275911790380567,0.0,-0.759682629582007,-0.5,0.0,-0.13185597849603092,0.0,-0.1522892402696617,-0.10769262419730075,399.21,0.0,-0.0016075269823741672,0.0083712,0.0,0.0,0.11653218810439052,-0.1075592754761085,0.01,-1.1840958083152953,2027520,110,0.05026816,0.2,-0.025051498552784324,8.008979797363281,0.2980499267578125,0.9389661550521851,20.138421297073364,146954,-34.078736782073975,1.0019943714141846,0.0002983927296
-1.5742347547310123,-4.329157602790245e-08,0.0,0.0008371297541695336,-0.0001884113133005712,-0.026473158183152785,-0.4750757019296335,454,0.0,0.64805696,1.098290495074434,26.2672,-0.09318504778067677,-0.005279897559276385,-0.0008595952667636178,-0.3973902727908463,-163.33516150000003,0.0,4496,-0.13364050669606742,0.0,-0.7672744974024066,-0.5,-1.5461966136677398e-05,-0.12300729540015373,0.0,-0.12970454729833392,-0.10740655806885833,348.54,0.0,-0.0017338875463234675,0.008448,0.0,0.0,0.11399958463403907,-0.10294862608677643,0.01,-1.1908516285391713,2045952,111,0.043647207,0.2,-0.024967211531475186,9.303434371948242,0.2971888950892857,0.9292137026786804,21.732193538120814,146957,-34.072195053100586,1.0014445781707764,0.000298377984
-1.5572238583688665,-4.3982688235240734e-08,0.0,0.0007345907603545735,-0.00018858294658931268,-0.03172190442441253,-0.4978068689579731,459,0.0,0.648039296,1.121245368439275,26.27872,-0.09308466770493952,-0.005222405310283643,-0.0008533929825535996,-0.389454482749698,-163.28450845999998,0.0,4496,-0.15019626623577387,0.0,-0.768918416388041,-0.5,0.0,-0.12812663600623467,0.0,-0.15456098452174216,-0.1075561976749983,343.67,0.0,-0.00167460823661364,0.0085248,0.0,0.0,0.11576283022480349,-0.11093043101209582,0.01,-1.1883077946098781,2064384,112,0.04242483,0.2,-0.023873174276489478,8.578131675720215,0.28739107572115385,0.9213119149208069,20.481810349684494,146960,-34.07285015399639,1.0016270875930786,0.0002983632384
-1.529233753968895,-4.419100735370113e-08,0.0,0.0008675117537172304,-0.00019820458008610413,-0.0333489502515144,-0.4809125440665013,463,0.0,0.6480216320000001,1.6130881445933816,26.29024,-0.08848011502056183,-0.005530929180181148,-0.0009008538732929033,-0.3900341423270243,-163.12676520000002,0.0,4496,-0.14219624483011484,0.0,-0.7688738866321582,-0.5,0.0,-0.1456114889113312,0.0,-0.13685864401635753,-0.10798660198660487,366.79,0.0,-0.0003641377858840227,0.0086016,0.0,0.0,0.12181018681099968,-0.1078466835377214,0.01,-1.1649057132591762,2082816,113,0.04425304,0.2,-0.020632340805605054,7.031311511993408,0.2951253255208333,0.9342195987701416,16.88495143254598,146963,-34.07382742563883,1.0016177892684937,0.0002983484928
-1.5349534442680548,-4.598247127051121e-08,0.0,0.001026474143145606,-0.00020219722138195632,-0.026312063203486752,-0.4815245547629051,467,0.0,0.648003968,1.5626545008450168,26.30176,-0.08904474916716816,-0.005496319693498281,-0.0009172158938818036,-0.3887934239437062,-160.78759943,0.0,4496,-0.1294805543897082,0.0,-0.7959179788126738,-0.5,0.0,-0.14889344358041548,0.0,-0.13723650865253184,-0.10817652659847371,371.78,0.0,-0.000647213589241245,0.0086784,0.0,0.0,0.12107750429818714,-0.1103990721540506,0.01,-1.1697231469176366,2101248,114,0.052937962,0.2,-0.02122136023535859,10.3287992477417,0.3118743896484375,0.9268423914909363,24.456438779830933,146967,-34.07726263999939,1.0019772052764893,0.00029833374719999997
-1.536532249219563,-4.4151065441725254e-08,0.0,0.0010129108818040954,-0.0001956350975236368,-0.03148126093503143,-0.471791643298933,471,0.0,0.647986304,1.5111078741297383,26.31328,-0.09045739430691463,-0.005565315411168239,-0.0009037033788096721,-0.38002781774670996,-154.59041771,0.0,4496,-0.14456611137753925,0.0,-0.7573493277185314,-0.5,0.0,-0.14712378365576975,0.0,-0.1492954330604988,-0.10776802651289344,353.15,0.0,-0.0011377007320629883,0.0087552,0.0,0.0,0.12766336126628533,-0.11551282587977862,0.01,-1.1658695606635474,2119680,115,0.040943395,0.2,-0.022361599079643687,11.067599296569824,0.28115234375,0.9270679354667664,26.789020538330078,146970,-34.078999582926436,1.002051591873169,0.0002983190016
-1.5071322806505998,-4.349940997202152e-08,0.0,0.001195202394026435,-0.00020675383372104454,-0.028716309119428005,-0.47689462807237093,475,0.0,0.64796864,1.732768359072786,26.3248,-0.08828389256475783,-0.005674789071735937,-0.0009466266376726693,-0.37240488844880104,-154.20867077000003,0.0,4496,-0.11822332740684291,0.0,-0.7858932280724406,-0.5,-9.575662746404608e-05,-0.15632521202413951,0.0,-0.1260014704872155,-0.10835646180233338,355.79,0.0,-0.003673780334859262,0.008832,0.0,0.0,0.12820529987686305,-0.10922260514965382,0.01,-1.1634420904764973,2138112,116,0.043291796,0.2,-0.029931708631154737,9.725069046020508,0.3037880345394737,0.9364989995956421,22.88121896041067,146974,-34.08214508859735,1.0021793842315674,0.000298304256
-1.5337145798897254,-4.326632694264182e-08,0.0,0.0011735010258336035,-0.00020340368059798143,-0.032271570277447974,-0.4861107553990064,479,0.0,0.6479509760000001,1.4934970153831553,26.33632,-0.08934235834172609,-0.005565805245948057,-0.000920324625191526,-0.3618274730015544,-156.08079185,0.0,4496,-0.1523151917510868,0.0,-0.7230855571130945,-0.5,0.0,-0.14453352885554432,0.0,-0.1585565046390059,-0.10785134246994665,367.9,0.0,-0.0005136043807735763,0.0089088,0.0,0.0,0.12762551584940338,-0.11404380739059022,0.01,-1.1633162593952866,2156544,117,0.04552099,0.2,-0.024677862296812236,11.881834983825684,0.265869140625,0.9334986209869385,26.744741916656494,146978,-34.074727058410645,1.0017540454864502,0.00029828951039999996
-1.5607136148809122,-4.3673464592978384e-08,0.0,0.0008143434921900431,-0.0002025856113351025,-0.038318974210647706,-0.49518764555552797,483,0.0,0.647933312,1.2221853271001786,26.34784,-0.09287049004336097,-0.005885041743248713,-0.0009295200974597313,-0.3866080180447677,-154.81704239,0.0,4495,-0.18104382890835588,0.0,-0.7843915382628478,-0.5,-1.4241341786045166e-05,-0.1303285349955692,0.0,-0.1672386307960073,-0.10764027551349556,318.83,0.0,-0.000980960307252929,0.0089856,0.0,0.0,0.11515518934523154,-0.12027569980019696,0.01,-1.1857874873353187,2174976,118,0.04298062,0.2,-0.03316152215886273,11.183061599731445,0.30374948601973684,0.9394955635070801,23.887910842895508,146982,-34.079099554764596,1.0019900798797607,0.0002982747648
-1.496927946964605,-4.55621199792172e-08,0.0,0.0011078542447648942,-0.0002103077485137776,-0.035593712559798485,-0.48486100939900567,487,0.0,0.647915648,1.7704552206317694,26.35936,-0.08576033206479683,-0.005765693986808036,-0.0009530810076542579,-0.37808202256369655,-156.38410465,0.0,4495,-0.15604790904256427,0.0,-0.7699031317684105,-0.5,-2.034438592899177e-06,-0.16245200943105573,0.0,-0.15036144703502316,-0.1084026614366468,343.61,0.0,-0.00010833684944704584,0.0090624,0.0,0.0,0.13466889275477473,-0.11902511997868791,0.01,-1.153945473052148,2193408,119,0.042878974,0.2,-0.02432531462265895,9.081306457519531,0.2810246394230769,0.9363963603973389,21.103919836191032,146985,-34.07117579533504,1.001409649848938,0.0002982600192
-1.554089321963702,-4.453955418822152e-08,0.0,0.001083440554793924,-0.0002044373320132173,-0.027019934208172405,-0.47997316752614033,492,0.0,0.647897984,1.1735599304377908,26.37088,-0.0914702547218817,-0.0056688253240459625,-0.0009219729018917903,-0.39311597011330535,-155.47763192,0.0,4495,-0.14174430176466976,0.0,-0.7546498721647145,-0.5,0.0,-0.13138734587569412,0.0,-0.14913206637229515,-0.10767612936524099,376.42,0.0,-0.002616573070606127,0.0091392,0.0,0.0,0.11398939931621498,-0.11793386951240871,0.01,-1.1809540316488671,2211840,120,0.038278855,0.2,-0.024915510485880078,11.291095733642578,0.30450439453125,0.9344960451126099,31.57610902786255,146989,-34.07795467376709,1.0021040439605713,0.00029824527359999996
-1.5221205843263297,-4.331203746682128e-08,0.0,0.0010210486652795225,-0.0002113378215684395,-0.03233617679386566,-0.48001321663123886,496,0.0,0.6478803200000001,1.414654664447525,26.3824,-0.0883494445208205,-0.00584476804050102,-0.000958801760772588,-0.38879893113283714,-160.62742253,0.0,4494,-0.1427321702478963,0.0,-0.7841582990119912,-0.5,-8.137625021239122e-07,-0.1493456446248092,0.0,-0.13596426727372385,-0.10818722395241852,358.6,0.0,-0.0027550775758415132,0.009216,0.0,0.0,0.12188244104207108,-0.11193771286533725,0.01,-1.176790049550356,2230272,121,0.04433321,0.2,-0.03231561784632504,10.799904823303223,0.30418701171875,0.9395691156387329,26.939537239074706,146993,-34.0836404800415,1.0024667978286743,0.000298230528
-1.5604669045154411,-4.286845612652698e-08,0.0,0.0009342433509623839,-0.00021254463318074897,-0.028812021139636226,-0.47487290801903065,500,0.0,0.647862656,1.3435871699571038,26.39392,-0.09117488587167116,-0.005806151860853707,-0.0009580991395876916,-0.3948789386230377,-160.4317664,0.0,4494,-0.13972202367216885,0.0,-0.7809886201946856,-0.5,0.0,-0.12941361209407679,0.0,-0.13963702499304123,-0.1075186286489767,338.79,0.0,-0.00012757197647232483,0.0092928,0.0,0.0,0.11576567896930179,-0.11035131458925887,0.01,-1.1829020468678797,2248704,122,0.040798727,0.2,-0.03246964141726494,10.556805610656738,0.284765625,0.9242796897888184,26.121368312835692,146997,-34.08027095794678,1.0023173093795776,0.0002982157824
-1.517625606342567,-4.487570587019406e-08,0.0,0.0010818126579073982,-0.00021623452833384986,-0.029132079551272665,-0.48795015153057414,504,0.0,0.647844992,1.5200383245339162,26.40544,-0.08743580757316659,-0.005891918977421699,-0.000979695881784684,-0.3730372246604333,-158.14542356,0.0,4493,-0.1283078011019183,0.0,-0.7754873373644662,-0.5,0.0,-0.14818775659264904,0.0,-0.13526013156285957,-0.1083116255624694,348.64,0.0,-0.0006354449173354553,0.0093696,0.0,0.0,0.12608568528689887,-0.10685291289672208,0.01,-1.1520302202273989,2267136,123,0.044474266,0.2,-0.03302959073334932,11.566215515136719,0.3061266447368421,0.9218172430992126,27.553105705662777,147001,-34.07935734799034,1.0020712614059448,0.0002982010368
-1.508869099376777,-4.6448756964592395e-08,0.0,0.0011539696457071437,-0.00021688112952052808,-0.03460707339907249,-0.4803909652777152,508,0.0,0.647827328,1.7121376596773226,26.41696,-0.08742269503026329,-0.006093679654254664,-0.0009877441137500819,-0.3769076353295239,-159.95533443,0.0,4493,-0.15478948998729403,0.0,-0.7659491571189877,-0.5,0.0,-0.15650478584536756,0.0,-0.1442143743321324,-0.10823583550804491,387.3,0.0,-0.004209825064427112,0.0094464,0.0,0.0,0.1356170507450775,-0.11913513690424199,0.01,-1.159985699846609,2285568,124,0.039230764,0.2,-0.03091289857402444,11.880061149597168,0.2876953125,0.9247007369995117,29.233464431762695,147005,-34.076727104187015,1.001936435699463,0.00029818629119999997
-1.5407147258316418,-4.482463455891796e-08,0.0,0.0008664267241126961,-0.00021676612959415904,-0.03382677815160852,-0.49305068675874797,512,0.0,0.6478096640000001,1.263133571716574,26.42848,-0.09046391164025186,-0.006064564960596956,-0.0009894165964865892,-0.40314584477758125,-162.01113662,0.0,4493,-0.13983439532872957,0.0,-0.8133697882047876,-0.5,-0.00018961483793747093,-0.14040104493377303,0.0,-0.1291067840539508,-0.10813272446959471,382.91,0.0,-0.0033701045053343,0.0095232,0.0,0.0,0.11776127810282325,-0.1090579387204442,0.01,-1.1762389511982485,2304000,125,0.044826344,0.2,-0.032146678461382784,13.017212867736816,0.2784288194444444,0.9322789311408997,30.61309560139974,147009,-34.070988761054146,1.001419186592102,0.0002981715456
-1.5203996056080513,-4.2811370908187724e-08,0.0,0.001207138224142707,-0.0002198664412482812,-0.030570311815623783,-0.4886110979227789,516,0.0,0.647792,1.5421310130715362,26.44,-0.0883931415788968,-0.005906596361240264,-0.000987281673053561,-0.37882348577836716,-158.48185611,0.0,4492,-0.14654577536404614,0.0,-0.7575982129177583,-0.5,-2.8482787052376403e-05,-0.14412845240682945,0.0,-0.15034558814812246,-0.10805875549008945,363.13,0.0,-0.005890609615587594,0.0096,0.0,0.0,0.12525565339560113,-0.10693917279885659,0.01,-1.1569347047576781,2322432,126,0.043679908,0.2,-0.02995583284387572,12.23569107055664,0.2820502387152778,0.9045261740684509,27.999631881713867,147013,-34.07184833950467,1.0015513896942139,0.0002981568
-1.5238523910179742,-4.4900333897739756e-08,0.0,0.0011149070859472784,-0.00022556693430852585,-0.0318200663741054,-0.4833078309895425,521,0.0,0.647774336,1.5737488247979448,26.45152,-0.08740108910871155,-0.006104374424281683,-0.0010140718630336912,-0.36860236907744715,-158.2842668,0.0,4492,-0.15346216018023037,0.0,-0.7565436449703543,-0.5,-3.7976488884952332e-06,-0.14697783074879983,0.0,-0.15160314462987357,-0.1081822199662951,377.97,0.0,-0.0011273203289819617,0.0096768,0.0,0.0,0.13171987835161406,-0.10913104848049976,0.01,-1.152632479432313,2340864,127,0.042291112,0.2,-0.03391139212762937,11.00220012664795,0.28360595703125,0.9381598234176636,24.975699424743652,147017,-34.0765344619751,1.0018757581710815,0.00029814205439999996
-1.4978295867460512,-4.4106792737156256e-08,0.0,0.0011756712143930297,-0.0002330691615771576,-0.02653533073323587,-0.47549596721654375,525,0.0,0.647756672,1.6267522242036248,26.46304,-0.08723400059225499,-0.0062642197370549255,-0.0010457112447106913,-0.3859272235967069,-158.02257802,0.0,4492,-0.11536569195465846,0.0,-0.7742575220529545,-0.5,0.0,-0.14913637132244822,0.0,-0.12019980072901498,-0.10853066469501786,380.44,0.0,-0.0016428172341895616,0.0097536,0.0,0.0,0.12104569463975423,-0.10342808166386402,0.01,-1.1586787721959455,2359296,128,0.04727952,0.2,-0.02754318286315538,10.821161270141602,0.282318115234375,0.9391545057296753,26.645079135894775,147021,-34.07262420654297,1.0015006065368652,0.0002981273088
-1.549697505031738,-4.458537091792786e-08,0.0,0.001043835357348952,-0.00021814173407049383,-0.03026842659184877,-0.4949065949906955,529,0.0,0.6477390080000001,1.1516124599644089,26.47456,-0.09039179011585255,-0.006130982473359165,-0.0009930633952161558,-0.37910067590448254,-159.48666893,0.0,4492,-0.15953704795488022,0.0,-0.7475753493286988,-0.5,0.0,-0.13523534454881472,0.0,-0.15743326480771846,-0.10761276878518095,393.33,0.0,-0.006890665310749924,0.0098304,0.0,0.0,0.11698225311388659,-0.12568592535156625,0.01,-1.1823982674465559,2377728,129,0.041798513,0.2,-0.030005514062941073,13.331095695495605,0.30625,0.9323153495788574,32.32453279495239,147025,-34.07946147918701,1.0022542476654053,0.0002981125632
-1.5157368946756113,-4.49747606929497e-08,0.0,0.0010774725071516717,-0.0002256231505988871,-0.03716599551004664,-0.4867548108195546,533,0.0,0.647721344,1.5405541761843218,26.48608,-0.08666630268578951,-0.0060719781573391005,-0.001016692567423928,-0.37061556035416665,-163.96076434000003,0.0,4492,-0.15262953500881213,0.0,-0.7703963570995566,-0.5,-4.882704363101058e-06,-0.15343526361297333,0.0,-0.16390319979604334,-0.10820659844583574,386.36,0.0,-0.001783255887537082,0.0099072,0.0,0.0,0.12883266111600994,-0.11688989640052548,0.01,-1.1440159398802454,2396160,130,0.042095076,0.2,-0.03137052332443234,11.576560974121094,0.2834729646381579,0.9216784834861755,28.768978721217106,147029,-34.07437776264391,1.0016440153121948,0.0002980978176
-1.5252946961038125,-4.447565810536742e-08,0.0,0.0010508884054919083,-0.0002291283247178037,-0.03084590239022078,-0.48626039102479,537,0.0,0.64770368,1.4427326399612226,26.4976,-0.08848624500196509,-0.006378580106785995,-0.001040568857726941,-0.3829162772904953,-157.23067956,0.0,4491,-0.14025953789925386,0.0,-0.7768876327814891,-0.5,-2.034438592899177e-06,-0.14167422790407527,0.0,-0.14658828909650456,-0.10795061802707927,365.59,0.0,-0.0013288731301611028,0.009984,0.0,0.0,0.12137255927550918,-0.11504807890015492,0.01,-1.1690889499231938,2414592,131,0.04350017,0.2,-0.03309102422606788,11.546066284179688,0.2982370476973684,0.9464048147201538,26.48310490658409,147033,-34.07756464104904,1.0019736289978027,0.00029808307199999997
-1.5388645712280002,-4.63514314480187e-08,0.0,0.0010167084854199654,-0.00023446339185985315,-0.030378270143579158,-0.4875459861281727,541,0.0,0.647686016,1.4439338248517732,26.50912,-0.08956574371463064,-0.006310902273039432,-0.0010497740769716917,-0.3788813013151751,-157.21050027,0.0,4491,-0.14788842585289527,0.0,-0.7575691269335452,-0.5,0.0,-0.14523787007525965,0.0,-0.1510752618560438,-0.10798455180986402,333.26,0.0,-0.0031983622946465074,0.0100608,0.0,0.0,0.12460041553695032,-0.11208610214874604,0.01,-1.1721752194087107,2433024,132,0.04227519,0.2,-0.032846689585130665,14.202696800231934,0.29505615234375,0.9132976531982422,33.968192958831786,147037,-34.08084545135498,1.002269983291626,0.0002980683264
-1.5415151276917773,-4.268455596238018e-08,0.0,0.0008512355788196954,-0.00022845411836861008,-0.03777265653970109,-0.4951254305640963,545,0.0,0.6476683520000001,1.3575210065579895,26.52064,-0.08987846121110708,-0.0063311467725819075,-0.0010327207429304747,-0.39047859415278885,-159.05765071000002,0.0,4490,-0.16088211316196463,0.0,-0.7764400027495604,-0.5,-1.057926177357634e-05,-0.13832564023850047,0.0,-0.15946572665463166,-0.1075765387344034,357.76,0.0,-0.0014035506877080337,0.0101376,0.0,0.0,0.12175660894335298,-0.111902823556489,0.01,-1.1715971177936417,2451456,133,0.03983699,0.2,-0.03389874416752718,11.930037498474121,0.27999267578125,0.9268683195114136,31.266171169281005,147041,-34.07576007843018,1.0019925832748413,0.0002980535808
-1.506622892365083,-4.476558263647007e-08,0.0,0.0013650156712780397,-0.00024209277670342013,-0.029761873242875683,-0.48440342101841183,550,0.0,0.647650688,1.7634418242748253,26.53216,-0.0866487049355297,-0.006494000002229988,-0.001093124681388507,-0.3713410186417023,-154.61875381,0.0,4490,-0.14003887178195806,0.0,-0.7724503061689626,-0.5,0.0,-0.15748378668236765,0.0,-0.1481541087146533,-0.10848714089333693,372.67,0.0,-0.00033468546781601665,0.0102144,0.0,0.0,0.13068435541345005,-0.11093326718720659,0.01,-1.1497351316098166,2469888,134,0.040854115,0.2,-0.03437581579200923,10.33612060546875,0.29051513671875,0.9289226531982422,26.564790153503417,147045,-34.07493209838867,1.001875638961792,0.0002980388352
-1.5181524352696987,-4.6606878362109175e-08,0.0,0.0010839827817916456,-0.00023638138316941284,-0.036901849448725696,-0.4990536780239332,554,0.0,0.647633024,1.6195692335269394,26.543680000000002,-0.0881766495218335,-0.006464582122593609,-0.001062129539421247,-0.3630772083960718,-155.10856814,0.0,4490,-0.17610039153826376,0.0,-0.7511006166739482,-0.5,0.0,-0.15278244285390377,0.0,-0.16766524524857754,-0.10812301626612744,374.91,0.0,-0.0026823006720891928,0.0102912,0.0,0.0,0.13506927867500423,-0.12015528472315652,0.01,-1.1692687644536255,2488320,135,0.031853512,0.2,-0.028637497493764385,15.130391120910645,0.24542236328125,0.9319552183151245,34.51036252975464,147049,-34.07899360656738,1.0021872520446777,0.0002980240896
-1.5102862616824873,-4.601821049329718e-08,0.0,0.0010503456610927565,-0.0002438712927773186,-0.027793854014746638,-0.48665522818414814,558,0.0,0.64761536,1.689563287846874,26.5552,-0.08822743526926918,-0.006422409910030176,-0.0010862345222344028,-0.3737979882140945,-157.49673102999998,0.0,4490,-0.13316740050604484,0.0,-0.7706382510596232,-0.5,0.0,-0.15440928765641196,0.0,-0.13717248873281454,-0.1082760284862875,369.15,0.0,-0.00022097471717703437,0.010368,0.0,0.0,0.12576507749938404,-0.10478234947225595,0.01,-1.162662746932357,2506752,136,0.039580505,0.2,-0.034520759456790985,13.042723655700684,0.27615966796875,0.9366451501846313,30.092711925506592,147053,-34.08074836730957,1.002302885055542,0.000298009344
-1.5306635392788817,-4.34900716224294e-08,0.0,0.0010899508164988623,-0.00024664587587153544,-0.03203066465003869,-0.48166441021371864,562,0.0,0.6475976960000001,1.5391861884000406,26.56672,-0.0901033600286419,-0.0064309509079321266,-0.0010904715898491979,-0.3846135008702451,-159.24685003000002,0.0,4489,-0.14506621299233827,0.0,-0.7915703428438201,-0.5,0.0,-0.14410078024950476,0.0,-0.14461893917500304,-0.10804890978148082,366.62,0.0,-0.00019654638572156176,0.0104448,0.0,0.0,0.12376742234474854,-0.11262466497437083,0.01,-1.1676650335436705,2525184,137,0.04051126,0.2,-0.03261260746512562,14.1402006149292,0.2906982421875,0.9367257952690125,30.726391124725343,147057,-34.07664680480957,1.0020931959152222,0.0002979945984
-1.5233050854064176,-4.478091846541232e-08,0.0,0.0009727632471670707,-0.0002486007660180703,-0.035203544806900286,-0.49268771873361683,566,0.0,0.647580032,1.5124409093594098,26.57824,-0.0893292620700972,-0.006769359442800268,-0.0011128851437545947,-0.37477151143363296,-158.01561256000002,0.0,4489,-0.1362084245090532,0.0,-0.7763021288412892,-0.5,-9.493831182933516e-07,-0.14615447463479803,0.0,-0.15003192990577024,-0.10815490680419085,361.02,0.0,-0.0014499286594651872,0.0105216,0.0,0.0,0.12754643631564305,-0.11253497308486247,0.01,-1.1705263780430128,2543616,138,0.037811596,0.2,-0.034009472792968155,13.149744033813477,0.27880859375,0.925249457359314,29.42434482574463,147061,-34.07789688110351,1.0022056102752686,0.00029797985279999997
-1.5002534103007772,-4.766648464239259e-08,0.0,0.0010552286500266443,-0.00024565985281462763,-0.03260588221335758,-0.48145364926647516,570,0.0,0.647562368,1.7494962863105656,26.58976,-0.08712414308201627,-0.006569715291080253,-0.0011022887914489542,-0.37319638831112023,-155.45784014000003,0.0,4489,-0.14236029676170847,0.0,-0.791900006541805,-0.5,-1.627583211908738e-05,-0.1614310274737123,0.0,-0.14776284977205723,-0.10855749959728302,375.67,0.0,-0.0072412695794609495,0.0105984,0.0,0.0,0.128676260915271,-0.11335593507232239,0.01,-1.1442050749689163,2562048,139,0.045117382,0.2,-0.0299904930361663,11.04247760772705,0.2699127197265625,0.9341529607772827,27.257704257965088,147065,-34.07337045669556,1.0015614032745361,0.0002979651072
-1.5255793129742943,-4.500242281781287e-08,0.0,0.0009863268124819216,-0.00024278648046482888,-0.03509129975263183,-0.4954647930286791,574,0.0,0.647544704,1.4582341731548776,26.60128,-0.08895519434271339,-0.00677691258661214,-0.0011038339335319076,-0.3822110030265667,-153.67421617,0.0,4488,-0.15934997943330928,0.0,-0.7796815607627047,-0.5,0.0,-0.14309037764967444,0.0,-0.15892034097237198,-0.10802958514400507,359.92,0.0,-0.0003590758029850924,0.0106752,0.0,0.0,0.12335770007423795,-0.11771216971554052,0.01,-1.1583840164586845,2580480,140,0.045259792,0.2,-0.03042359370738268,13.11328411102295,0.3001980251736111,0.9423016309738159,28.33403131696913,147069,-34.07565604315864,1.0018227100372314,0.0002979503616
-1.5279953361820624,-4.6100595426562375e-08,0.0,0.0014252370165195316,-0.0002461853958273224,-0.02573557882277922,-0.484608828214173,578,0.0,0.64752704,1.5706736085046165,26.6128,-0.0876430821065995,-0.006757546083298391,-0.0011146021299704425,-0.3651060594524602,-156.07412766,0.0,4488,-0.1340804557711246,0.0,-0.7236306527160083,-0.5,0.0,-0.14693038395941266,0.0,-0.14825422196366786,-0.10803228911234038,353.56,0.0,-0.004018174941307755,0.010752,0.0,0.0,0.12713572366410494,-0.11408559934982446,0.01,-1.166210413482725,2598912,141,0.046428636,0.2,-0.026098956921487115,11.433597564697266,0.3041839599609375,0.9398992657661438,28.40714681148529,147073,-34.075886487960815,1.001813292503357,0.00029793561599999996
-1.4861658472711794,-4.4679185451897956e-08,0.0,0.0011989999653047158,-0.0002473894143220103,-0.03853637620206903,-0.47564073951394914,583,0.0,0.647509376,1.7319237195594097,26.62432,-0.08559125354906114,-0.006872181219219785,-0.0011259230085234216,-0.3789200437136823,-152.53997169000002,0.0,4488,-0.14898779960195452,0.0,-0.7894878560111106,-0.5,-5.018324979270498e-06,-0.16604052402691938,0.0,-0.17113396431409378,-0.10846768122428711,366.36,0.0,-0.003668009493581609,0.0108288,0.0,0.0,0.1328662482974064,-0.12195683577632203,0.01,-1.1449082222689282,2617344,142,0.043772835,0.2,-0.02936952789861928,13.214452743530273,0.279296875,0.9467008113861084,29.65066909790039,147077,-34.07309476067038,1.0015605688095093,0.0002979208704
-1.5074848546919803,-4.562577063246909e-08,0.0,0.001188149274740782,-0.000259719107211204,-0.03296997079991255,-0.4929402254387627,587,0.0,0.647491712,1.6446917658261235,26.63584,-0.0864048961169816,-0.006980024655276785,-0.0011691357364558162,-0.3789985397875016,-148.53838623000004,0.0,4488,-0.1348357103583719,0.0,-0.7781114375996303,-0.5,0.0,-0.15604727010171118,0.0,-0.14948629713166522,-0.10836811087380616,347.07,0.0,-0.0007081306319360206,0.0109056,0.0,0.0,0.12980104789687041,-0.1187716452638697,0.01,-1.154564769093862,2635776,143,0.038085375,0.2,-0.03267424176447094,16.28001594543457,0.3003173828125,0.9299968481063843,34.89984312057495,147081,-34.07660427093506,1.0018987655639648,0.0002979061248
-1.4962250857670094,-4.743935120088102e-08,0.0,0.0013107619306538254,-0.0002665912911568447,-0.036081857659927316,-0.495128604258857,591,0.0,0.647474048,1.9276025036078803,26.64736,-0.0853817354881329,-0.007144474355733467,-0.0011974803394805748,-0.3603791723544153,-151.23832692999997,0.0,4488,-0.1393693198907951,0.0,-0.7746543156748271,-0.5,-4.068747835440768e-07,-0.17124289671898002,0.0,-0.15968363520533777,-0.10872000981405944,391.05,0.0,-0.00014488019749767442,0.0109824,0.0,0.0,0.138396443157242,-0.11985270354538742,0.01,-1.1335497818762998,2654208,144,0.039615087,0.2,-0.034419640607666224,10.991067886352539,0.26942138671875,0.9447937607765198,27.59118413925171,147085,-34.07226142883301,1.0017333030700684,0.00029789137919999996
-1.470813576699863,-4.782747426815596e-08,0.0,0.0013292081453578754,-0.0002601751633315918,-0.03915635138706579,-0.4849541662301243,595,0.0,0.647456384,1.9519351563944172,26.65888,-0.08297513034119208,-0.006995668447858973,-0.001169410349317433,-0.35190747623097135,-152.23066046000002,0.0,4487,-0.14739423669983392,0.0,-0.7736963100247956,-0.5,0.0,-0.1770309794221808,0.0,-0.1594853459758161,-0.10866730045588167,401.53,0.0,-0.0032550913941333686,0.0110592,0.0,0.0,0.14454969287346475,-0.12470015967918559,0.01,-1.1265946340314867,2672640,145,0.039272863,0.2,-0.028737881552660837,16.1535701751709,0.30806884765625,0.9394824504852295,33.77816734313965,147089,-34.07297630310059,1.0016483068466187,0.0002978766336
