reward_terms/action_rate,reward_terms/angmom,reward_terms/clearance,reward_terms/stop,curriculum/cmd_scale,est/vel_rmse,reward_terms/alive,time/fps,reward_terms/time,time/total_timesteps,curriculum/stance_ratio,rollout/ep_len_mean,reward_terms/foot_ahead,curriculum/ent_coef,reward_terms/vz,curriculum/eff_scale,reward_terms/foot_slip,reward_terms/torque,rollout/ep_rew_mean,reward_terms/duty_sym,ankle/ankle_spring_trq_peak,reward_terms/energy,reward_terms/stance,reward_terms/lat_vel,reward_terms/track_yaw,reward_terms/motor_vel,reward_terms/step_rate,curriculum/cmd_track_err,reward_terms/ang_xy,reward_terms/coef_rate,reward_terms/stand,reward_terms/phase_contact,time/iterations,reward_terms/upright,reward_terms/residual_rate,curriculum/swing_frac_min,curriculum/ctrl_drop_prob,reward_terms/hip_roll,curriculum/dr_scale,reward_terms/overrun,reward_terms/residual,ankle/ankle_spring_energy_peak,reward_terms/imp_rate,ankle/ankle_defl_peak,reward_terms/assist_pen,reward_terms/air_time,reward_terms/stance_time,reward_terms/fwd_speed,curriculum/ctrl_jitter_ms,curriculum/swing_frac_mean,time/time_elapsed,reward_terms/track_lin,reward_terms/stand_drift,reward_terms/height,train/policy_gradient_loss,train/n_updates,train/explained_variance,train/std,train/entropy_loss,train/clip_range,train/clip_fraction,train/loss,train/approx_kl,train/learning_rate,train/value_loss,curriculum/ctrl_drop_prob_progress,curriculum/eff_scale_progress,curriculum/stance_ratio_progress,curriculum/ctrl_jitter_ms_progress,curriculum/dr_scale_progress
-0.04588663497828613,-0.22097263264364916,0.05061512645337495,0.0,0.0,0.15116235964298633,0.0,6087,0.0,18690048,0.7,180.02,0.0,0.0081402112,-0.1764372994179302,0.0,-0.30369955979979085,0.0,-20.369059500000002,-0.013473045852775064,0.0,0.0,-0.012802128042785285,-1.793079838424864e-08,1.9997396434992676,0.0,-0.00870225694444442,0.6225202945736343,-0.1995247605774622,-0.19669431176467464,0.44086985270922996,-0.03545233995613902,1014,-0.26035980877945053,0.0,0.2801106770833333,0.0,-0.0556015441322618,0.0,0.0,-0.10973449261987864,0.0,-0.006712781703801858,0.5051412251826862,0.0,0.0002625862252898514,0.0,0.0,0.0,0.455810546875,3070,0.9576468202332928,-0.036276456336799885,-0.01856911854630139,-0.021203571032466634,93392,0.9699424505233765,1.0010052919387817,-42.58237266540527,0.2,0.30611746651785715,16.165496826171875,0.043178964,0.000287552256,35.97199957711356,,,,,
-0.04567294405814974,-0.23742917410293796,0.05333375648312669,0.0,0.0,0.1718169081657722,0.0,6087,0.0,18708480,0.7,190.27,0.0,0.008138368,-0.18066350345015045,0.0,-0.2959753595117871,0.0,-4.378855150000001,-0.011595880327630063,0.0,0.0,-0.009360415168288137,-1.7018439408593915e-08,1.9997493833924413,0.0,-0.008723958333333304,0.6529927812834113,-0.20153944903034154,-0.2069262224560224,0.3994604892685756,-0.04503598637190252,1015,-0.24272803312819258,0.0,0.2958441840277778,0.0,-0.049845271033069544,0.0,0.0,-0.11011304187221063,0.0,-0.0065566623808140006,0.5050972730542351,0.0,0.00027343690938626725,0.0,0.0,0.0,0.4701063368055556,3073,0.9404025168663901,-0.04679132926521969,-0.019451954014503756,-0.022935838598641567,93396,0.9626423716545105,1.0010827779769897,-42.584033250808716,0.2,0.2769012451171875,19.22341537475586,0.045902234,0.000287539968,46.45052623748779,,,,,
-0.04525535397488591,-0.23412405665077207,0.04749956128362526,0.0,0.0,0.15742891925357208,0.0,6087,0.0,18726912,0.7,189.88,0.0,0.0081365248,-0.17365459481418286,0.0,-0.28909246416274265,0.0,-8.084317749999999,-0.012565469373634829,0.0,0.0,-0.011250489506304773,-1.579218666973152e-08,1.9997636148159306,0.0,-0.00823567708333333,0.7827271216525481,-0.18524884707981956,-0.19478207214309667,0.47571502634538565,-0.03444828198495773,1016,-0.26439439753979954,0.0,0.2647026909722222,0.0,-0.053080798912839094,0.0,0.0,-0.11008330423015884,0.0,-0.006513390338410604,0.5049371255025021,0.0,0.0003038188539600621,0.0,0.0,0.0,0.4546440972222222,3076,0.9729012480508926,-0.04051053769477056,-0.01783745212476995,-0.029539094153350515,93400,0.9627494812011719,1.0012288093566895,-42.58589654219778,0.2,0.3085680509868421,20.349868774414062,0.046487674,0.00028752768,44.39795564350329,,,,,
-0.043908409513916266,-0.23244302913091883,0.030212555783985524,0.0,0.0,0.1479183769183169,0.0,6087,0.0,18745344,0.7,189.5,0.0,0.0081346816,-0.1619957057204351,0.0,-0.30908086800081586,0.0,1.3918607899999988,-0.007732806031321922,0.0,0.0,-0.009987219041915914,-1.5118370041205634e-08,1.9997759688093244,0.0,-0.008083767361111117,0.4200730596615427,-0.18676210727001863,-0.19893640924646358,0.5242556051912858,-0.02618291853693972,1017,-0.2262132673566456,0.0,0.2328559027777778,0.0,-0.0535379728956239,0.0,0.0,-0.11073971657929556,0.0,-0.006343761421992535,0.5051258430306215,0.0,0.0001730681979097426,0.0,0.0,0.0,0.4236653645833333,3079,1.0531448821239677,-0.045109534325343356,-0.017780742768378724,-0.03302539323922247,93404,0.9688045978546143,1.001617670059204,-42.5895450592041,0.2,0.28743896484375,16.51020050048828,0.04047968,0.00028751539199999997,40.65344552993774,,,,,
-0.04464299430175696,-0.23947833630007065,0.05917072399652704,0.0,0.0,0.16253329197349556,0.0,6087,0.0,18763776,0.7,185.25,0.0,0.0081328384,-0.1753758884252135,0.0,-0.2961585181919219,0.0,-3.86750509,-0.005937285713073174,0.0,0.0,-0.008790587255688608,-1.602433186413486e-08,1.999751832515055,0.0,-0.008919270833333302,0.6084916042370492,-0.20376854246531825,-0.19387546208477535,0.42651690707632756,-0.04602242132461543,1018,-0.23402762192143933,0.0,0.2775607638888889,0.0,-0.052665636849346234,0.0,0.0,-0.1100480918467413,0.0,-0.006432489728306304,0.5051378830345796,0.0,0.0003575295753156145,0.0,0.0,0.0,0.4629991319444444,3082,0.8796348731244861,-0.043126850315694104,-0.018723070063697538,-0.02828888892305686,93408,0.9702329039573669,1.0012980699539185,-42.58770864150103,0.2,0.2867216222426471,16.793935775756836,0.04483004,0.000287503104,41.306232676786536,,,,,
-0.046649002327578806,-0.24171943852358796,0.07548039999588844,0.0,0.0,0.17691221922261421,0.0,6087,0.0,18782208,0.7,193.45,0.0,0.008130995200000001,-0.19704205059638674,0.0,-0.27596760169157286,0.0,-17.571838649999997,-0.01539712830017668,0.0,0.0,-0.010967803526730862,-1.9267593832257778e-08,1.9997083565158027,0.0,-0.00958116319444437,0.6805164098064931,-0.21591775322656612,-0.20014484569504276,0.37187481717353466,-0.05401816853827161,1019,-0.26900552391753163,0.0,0.3266059027777778,0.0,-0.05184896892910771,0.0,0.0,-0.10939505980376665,0.0,-0.006804151872281704,0.5047759995512816,0.0,0.0004470477158772863,0.0,0.0,0.0,0.4885796440972222,3085,0.8253563549528,-0.03581270250862392,-0.02095994891755744,-0.0318629197543487,93412,0.9688829183578491,1.0013349056243896,-42.58688812255859,0.2,0.30848388671875,14.667309761047363,0.041507766,0.000287490816,36.53637351989746,,,,,
-0.04611762437856796,-0.21397414753952163,0.05819034069145709,0.0,0.0,0.15972012942320607,0.0,6087,0.0,18800640,0.7,174.65,0.0,0.008129152,-0.16258110694107936,0.0,-0.30168601383445137,0.0,-14.51369879,-0.003603535108495762,0.0,0.0,-0.007427902414209435,-1.7239760478507693e-08,1.9997643177863782,0.0,-0.00921223958333328,0.5548163914767753,-0.1930768336695217,-0.1993479576743531,0.43344568369563147,-0.04336644155340974,1020,-0.21239382348305266,0.0,0.2867296006944444,0.0,-0.05194055658975224,0.0,0.0,-0.10970558115656652,0.0,-0.006849691828044948,0.5045492601868332,0.0,0.00034884909918117855,0.0,0.0,0.0,0.4591742621527778,3088,0.9046550785650296,-0.04012224824958008,-0.01506629433231988,-0.027848205056216102,93416,0.966543436050415,1.0009522438049316,-42.58147311210632,0.2,0.2926788330078125,14.86550235748291,0.050750524,0.000287478528,38.089287519454956,,,,,
-0.04670458972408166,-0.25774322917410525,0.07700758291472125,0.0,0.0,0.158306682507267,0.0,6087,0.0,18819072,0.7,188.98,0.0,0.0081273088,-0.20671840465128855,0.0,-0.274027344919438,0.0,-13.01017662,-0.013110109761247725,0.0,0.0,-0.014452708194649139,-1.9187831328519328e-08,1.9997259262591232,0.0,-0.009201388888888835,0.7105579537156753,-0.21174439092476185,-0.21074268934108845,0.37707271368271966,-0.03675545135191838,1021,-0.25853024791355256,0.0,0.3412543402777778,0.0,-0.051632547156054344,0.0,0.0,-0.10973404897052909,0.0,-0.006951208798833168,0.5050045204680104,0.0,0.0005376508860434922,0.0,0.0,0.0,0.4949544270833333,3091,0.8242660272191763,-0.04785662604679927,-0.021608438688484097,-0.03137213881709613,93420,0.9591749906539917,1.0015841722488403,-42.58867626190185,0.2,0.2904296875,19.20622444152832,0.03664765,0.00028746624,47.2461820602417,,,,,
-0.04590098043498717,-0.20200368864951568,0.05390459972698005,0.0,0.0,0.15843798429464026,0.0,6086,0.0,18837504,0.7,178.21,0.0,0.0081254656,-0.16971500524781155,0.0,-0.2882187487290649,0.0,-14.644044000000003,-0.006118987841639733,0.0,0.0,-0.005356404145727977,-1.7753279433762435e-08,1.9997382660473875,0.0,-0.008756510416666632,0.494342743590891,-0.18830173372620787,-0.19734343707989493,0.4695786636163668,-0.027054852010884964,1022,-0.22448415387950588,0.0,0.2716471354166667,0.0,-0.05315134869723377,0.0,0.0,-0.10989997245974883,0.0,-0.006537048562871625,0.5051188255823997,0.0,0.0004275164974387735,0.0,0.0,0.0,0.46096462673611116,3094,0.9087884966676116,-0.03317774854957323,-0.015583057289984279,-0.0281672989949584,93424,0.9650601744651794,1.0012174844741821,-42.58501950432272,0.2,0.2550695082720588,14.657546043395996,0.044179536,0.000287453952,40.75178785885082,,,,,
-0.047052961135054354,-0.2241270844017097,0.05197485681063831,0.0,0.0,0.169962160223997,0.0,6086,0.0,18855936,0.7,184.04,0.0,0.0081236224,-0.17208515146893524,0.0,-0.29336440884775267,0.0,-13.693016620000002,-0.013985387125339917,0.0,0.0,-0.009100673575795476,-1.6981481173571304e-08,1.9997381590411334,0.0,-0.009440104166666604,0.5921819237560196,-0.1989963869724697,-0.20536968132180503,0.38967402896787884,-0.04061617626379668,1023,-0.24148923716313955,0.0,0.2928602430555556,0.0,-0.05222254014879422,0.0,0.0,-0.10983357377582198,0.0,-0.006488311412655591,0.5051528914773187,0.0,0.00041612329207257263,0.0,0.0,0.0,0.4652235243055556,3097,0.9354092244648687,-0.0401172324350544,-0.018890900913562023,-0.025462294326109046,93428,0.9640303254127502,1.0014463663101196,-42.5893455954159,0.2,0.30705710018382354,16.512529373168945,0.043811522,0.000287441664,42.77255428538603,,,,,
-0.046196040553903715,-0.22849527669997466,0.048277696050790075,0.0,0.0,0.14816520209745385,0.0,6086,0.0,18874368,0.7,181.8,0.0,0.0081217792,-0.1655011164491326,0.0,-0.29019876945754597,0.0,-12.958084090000002,-0.0050725590934831664,0.0,0.0,-0.009886936913909301,-1.4380142429774237e-08,1.9997621595367332,0.0,-0.008604600694444424,0.5585450945536495,-0.18721955937145646,-0.203685902340614,0.4437320383426453,-0.03838840496295395,1024,-0.2294641776093734,0.0,0.2548285590277778,0.0,-0.05119063931619722,0.0,0.0,-0.11012052387767395,0.0,-0.006237559569815227,0.5050583158732268,0.0,0.0002663839259184897,0.0,0.0,0.0,0.4537217881944445,3100,0.824713404180867,-0.047271709474143636,-0.01773702709697038,-0.030378007114632056,93432,0.9607433080673218,1.0016566514968872,-42.59359893798828,0.2,0.31011962890625,18.400794982910156,0.04326927,0.000287429376,46.664802169799806,,,,,
-0.04554302659484025,-0.22791730110608974,0.04727591889422513,0.0,0.0,0.1584225533938648,0.0,6086,0.0,18892800,0.7,181.2,0.0,0.008119936,-0.16260398161255363,0.0,-0.2776635988610636,0.0,-7.116995179999999,-0.012981470806324011,0.0,0.0,-0.009084868168721746,-1.586566132533637e-08,1.9997522145307103,0.0,-0.008626302083333308,0.7223703267245276,-0.1790734559398487,-0.19931263171909389,0.4651834245884199,-0.03528449495359122,1025,-0.22564984616019249,0.0,0.2527669270833333,0.0,-0.05217566245870367,0.0,0.0,-0.11033769609829261,0.0,-0.006520061514933186,0.5051370878309306,0.0,0.0004123256205477648,0.0,0.0,0.0,0.4520128038194444,3104,0.910176828081537,-0.04182516795311168,-0.017508218654478026,-0.030711889054509812,93436,0.9698673486709595,1.0011780261993408,-42.58511619567871,0.2,0.2757568359375,12.995994567871094,0.042407073,0.000287417088,35.47162275314331,,,,,
-0.044547361049150296,-0.23519254273819273,0.04904285686173436,0.0,0.0,0.1632549586415619,0.0,6086,0.0,18911232,0.7,181.74,0.0,0.0081180928,-0.17875801193529162,0.0,-0.28499245714304355,0.0,-6.50812733,-0.01214609066927599,0.0,0.0,-0.009833149250990353,-1.7118484406775695e-08,1.9997527840189708,0.0,-0.008734809027777747,0.48847832189057616,-0.18836003903576282,-0.19072158995786773,0.4851484306276399,-0.03507836980284675,1026,-0.22833054077854165,0.0,0.26220703125,0.0,-0.051929990977044205,0.0,0.0,-0.11027527155529232,0.0,-0.006609015915451898,0.5052297602069646,0.0,0.0003103292256128043,0.0,0.0,0.0,0.45361328125,3107,0.8706407397426221,-0.03823866045319625,-0.019324301897061382,-0.020693040718989714,93439,0.9744322896003723,1.0007703304290771,-42.57760238647461,0.2,0.27920968191964285,15.600058555603027,0.042081445,0.0002874048,35.233266421726775,,,,,
-0.04589009264538377,-0.21052044927726976,0.0556688854684911,0.0,0.0,0.16006911047132694,0.0,6086,0.0,18929664,0.7,175.05,0.0,0.0081162496,-0.1710299313778644,0.0,-0.29763443035303994,0.0,-16.071721319999998,-0.009233259721770502,0.0,0.0,-0.007347504669825596,-1.551851372751308e-08,1.9997504200803553,0.0,-0.009006076388888843,0.5847238429722085,-0.18702795861408483,-0.19689072834404303,0.44629368748562737,-0.04633233514515847,1027,-0.22292056267579102,0.0,0.2914496527777778,0.0,-0.05305649132872946,0.0,0.0,-0.10966883260882146,0.0,-0.0065483535671176435,0.5051492081092054,0.0,0.0002983933793277376,0.0,0.0,0.0,0.4555935329861111,3109,1.0058882324753564,-0.042378773541489924,-0.016537288191675308,-0.023223838157719,93443,0.9747838377952576,1.0009998083114624,-42.58225202560425,0.2,0.300506591796875,13.987479209899902,0.04649972,0.000287392512,32.502251863479614,,,,,
-0.044758369168501795,-0.22109583640760094,0.04174772330430812,0.0,0.0,0.14452714527590463,0.0,6086,0.0,18948096,0.7,181.48,0.0,0.0081144064,-0.15401192025127589,0.0,-0.27969565327583706,0.0,-9.26185541,-0.0030087477481923713,0.0,0.0,-0.00800842946579016,-1.4948357210447705e-08,1.999776051903201,0.0,-0.00888671874999996,0.5545370281996228,-0.18453964091000732,-0.19614540429256974,0.4310692712836603,-0.04035580084021424,1028,-0.21372516118839385,0.0,0.24853515625,0.0,-0.0497722449099211,0.0,0.0,-0.1104560529705345,0.0,-0.006076403496242014,0.50521724491137,0.0,0.00020941791525628004,0.0,0.0,0.0,0.4395887586805556,3112,0.8677692664254929,-0.046488038417827365,-0.015879944700825342,-0.021230439484740297,93446,0.9652951955795288,1.0013878345489502,-42.58771438598633,0.2,0.2918782552083333,18.910057067871094,0.041167073,0.000287380224,45.11556854248047,,,,,
-0.04484381458329981,-0.24647109274006695,0.04905205219462682,0.0,0.0,0.15362055955875878,0.0,6086,0.0,18966528,0.7,190.21,0.0,0.0081125632,-0.17744249083446592,0.0,-0.29544012552845955,0.0,-5.884314380000002,-0.004962626575130673,0.0,0.0,-0.013078167389613399,-1.5551469617163752e-08,1.9997660982390804,0.0,-0.008940972222222178,0.523663182908182,-0.19961559515702587,-0.1984547873840474,0.39922836990288396,-0.043766966879006046,1029,-0.23143000678016412,0.0,0.2840169270833333,0.0,-0.051164236991554306,0.0,0.0,-0.11043166982817051,0.0,-0.00627707743161212,0.5050244899741738,0.0,0.00028374501077147823,0.0,0.0,0.0,0.45597330729166663,3115,0.9421983620697555,-0.05481387950934193,-0.019146755033902778,-0.022289296674231688,93449,0.9718208312988281,1.001491904258728,-42.59100519816081,0.2,0.3016438802083333,15.31687068939209,0.041326605,0.00028736793599999996,34.6445863087972,,,,,
-0.04582595787677838,-0.22121151229947011,0.06898599512780725,0.0,0.0,0.16494983315044567,0.0,6087,0.0,18984960,0.7,194.89,0.0,0.00811072,-0.16379268781483264,0.0,-0.2816023493066933,0.0,-10.55114594,-0.00674103075300354,0.0,0.0,-0.011031225071857336,-1.6520790402632604e-08,1.999742426020861,0.0,-0.009049479166666622,0.7085612212348887,-0.19306250883095613,-0.19576704177555135,0.4154222127194286,-0.05878763607960838,1030,-0.22560405251203722,0.0,0.2921006944444444,0.0,-0.048573081095364116,0.0,0.0,-0.10995473318261673,0.0,-0.006887987200364798,0.505111211063986,0.0,0.0003933369136777603,0.0,0.0,0.0,0.4717610677083333,3118,0.8179912232880375,-0.04349886196809662,-0.017134330780797697,-0.02598596928227279,93453,0.9643522500991821,1.0016523599624634,-42.5923154619005,0.2,0.29541015625,18.691036224365234,0.044022042,0.000287355648,46.41075091891818,,,,,
-0.045837833722212666,-0.2343305440489137,0.060813976668380766,0.0,0.0,0.14925891949688128,0.0,6085,0.0,19003392,0.7,194.29,0.0,0.0081088768,-0.18331308700732152,0.0,-0.29124992746789413,0.0,-7.003702959999999,-0.009377215659978583,0.0,0.0,-0.009973073605861702,-1.6898017942583884e-08,1.9997421479502506,0.0,-0.008799913194444408,0.5403136808530522,-0.19356867473641295,-0.21389431298905573,0.4472581627347203,-0.0534249533548457,1031,-0.24513939296915582,0.0,0.2874348958333333,0.0,-0.05737615395402343,0.0,0.0,-0.11001897183253975,0.0,-0.006529958630294367,0.5051566548113147,0.0,0.0004248038652197768,0.0,0.0,0.0,0.45724826388888884,3122,0.9620449942473616,-0.05144110536752354,-0.021138405990616668,-0.02312935893132817,93457,0.9672971367835999,1.001495122909546,-42.59023976325989,0.2,0.279449462890625,16.821239471435547,0.04752959,0.00028734336,38.720738649368286,,,,,
-0.045561461127419725,-0.23370403560941316,0.057235232428465746,0.0,0.0,0.14962858495066567,0.0,6084,0.0,19021824,0.7,190.22,0.0,0.0081070336,-0.16702501745586756,0.0,-0.28647688469998134,0.0,-5.55476712,-0.007269083746550724,0.0,0.0,-0.008997701188833722,-1.6531084282994635e-08,1.9997198065261559,0.0,-0.009060329861111063,0.7377285257572278,-0.19716883794429138,-0.1958178826238064,0.42790753805821424,-0.04047769012772977,1032,-0.22530719790415807,0.0,0.2833658854166667,0.0,-0.051064634218859234,0.0,0.0,-0.11014980843667427,0.0,-0.006479708213960695,0.5045810298371203,0.0,0.0003379984247860395,0.0,0.0,0.0,0.4638671875,3126,0.8306270870332569,-0.04637686984481427,-0.017516675891670726,-0.029476075328420847,93461,0.9651023745536804,1.0015485286712646,-42.591946601867676,0.2,0.317724609375,16.403844833374023,0.041688316,0.000287331072,44.05820083618164,,,,,
-0.04545051239777671,-0.2344429284638937,0.058563630825540475,0.0,0.0,0.17646360940506803,0.0,6085,0.0,19040256,0.7,178.54,0.0,0.0081051904,-0.1739813021320854,0.0,-0.2937861136859649,0.0,-14.721700579999998,-0.00802248834619421,0.0,0.0,-0.009598813098845891,-1.7313710384386694e-08,1.9997444374258366,0.0,-0.00886501736111107,0.8132196209068836,-0.1871059747971531,-0.19852021695109526,0.45055897010358315,-0.05000121866758159,1033,-0.2394441904349192,0.0,0.2897677951388889,0.0,-0.0519392045073419,0.0,0.0,-0.11001735337559122,0.0,-0.006717581447105787,0.5051117677098604,0.0,0.0003124993236269802,0.0,0.0,0.0,0.46354166666666663,3129,0.9020816411538272,-0.0418558796178345,-0.019325722086640757,-0.0305709163413236,93465,0.9662047028541565,1.0014082193374634,-42.58786813836349,0.2,0.2773694490131579,14.71479606628418,0.04205241,0.00028731878399999996,38.46538995441637,,,,,
-0.04379842094198507,-0.21710238070848953,0.055033487174078334,0.0,0.0,0.15772761597305876,0.0,6084,0.0,19058688,0.7,187.5,0.0,0.0081033472,-0.17121358175605755,0.0,-0.3009078992309957,0.0,-13.23232617,-0.006094175132826846,0.0,0.0,-0.01175612395856799,-1.6749413197597543e-08,1.9997471115769458,0.0,-0.008745659722222191,0.5837186422577793,-0.187579595727722,-0.19676825249341012,0.41599799953092104,-0.04677446699071873,1034,-0.24223082389877013,0.0,0.2725151909722222,0.0,-0.052045093771771904,0.0,0.0,-0.1103143907273655,0.0,-0.006443725930560927,0.5051569485585135,0.0,0.000388996636805435,0.0,0.0,0.0,0.4474012586805555,3132,0.9207304225703461,-0.040454384638924375,-0.01805835665755864,-0.027523790558916517,93469,0.9723847508430481,1.0014309883117676,-42.58943247795105,0.2,0.288330078125,15.326555252075195,0.050563388,0.000287306496,36.52307105064392,,,,,
-0.04698679274385876,-0.23507923769455882,0.04973353261157079,0.0,0.0,0.171844197894406,0.0,6084,0.0,19077120,0.7,187.66,0.0,0.008101504,-0.18486046217817487,0.0,-0.3072848112966251,0.0,-9.722119520000001,-0.007810636997468114,0.0,0.0,-0.010710255657305701,-1.7546895004135497e-08,1.9997486254230736,0.0,-0.00933159722222216,0.6328294787141409,-0.19753286818709698,-0.20614195462625928,0.36188625913937716,-0.04039048344606081,1035,-0.2533070674643492,0.0,0.3101128472222222,0.0,-0.05200014410236427,0.0,0.0,-0.10979278374405554,0.0,-0.006864770930228886,0.5049667361705709,0.0,0.0004063577119571467,0.0,0.0,0.0,0.4677734375,3135,0.8803901363613418,-0.049207687780316124,-0.01972471579889134,-0.03151101904222742,93473,0.9544907212257385,1.001728892326355,-42.593424224853514,0.2,0.30166015625,20.481332778930664,0.041399453,0.000287294208,51.61603126525879,,,,,
-0.0450679144191346,-0.2280873811937566,0.04604460355775202,0.0,0.0,0.15804554308425767,0.0,6084,0.0,19095552,0.7,192.68,0.0,0.0080996608,-0.17207403361186036,0.0,-0.2955545981119291,0.0,-9.807042099999999,-0.012407531356803963,0.0,0.0,-0.006164842174201768,-1.6769462283095965e-08,1.9997479686415163,0.0,-0.008485243055555543,0.6171910022989738,-0.18528585700711306,-0.20143309945791368,0.5056830316795031,-0.03185398613399926,1036,-0.247434096263173,0.0,0.2653537326388889,0.0,-0.056967987047019,0.0,0.0,-0.1101143749097411,0.0,-0.006478743117854352,0.5048333414726844,0.0,0.00027614958041037124,0.0,0.0,0.0,0.45461697048611116,3138,0.9695985555479891,-0.04394348932018437,-0.018275174950458207,-0.026993080726242624,93477,0.9653403162956238,1.001084804534912,-42.584691286087036,0.2,0.2798309326171875,18.01772689819336,0.045554228,0.00028728191999999997,47.133809089660645,,,,,
-0.04631427747156103,-0.22283443613300152,0.043773156049369835,0.0,0.0,0.15925911518992897,0.0,6084,0.0,19113984,0.7,182.57,0.0,0.0080978176,-0.17559679324042923,0.0,-0.29950814408048787,0.0,-7.06324491,-0.003202016212618956,0.0,0.0,-0.008604748012262603,-1.5784322276470086e-08,1.9997541823046474,0.0,-0.008669704861111084,0.4291712360158074,-0.19393451339535447,-0.19947009438023441,0.4351796168360447,-0.03991484212234783,1037,-0.2335791574126184,0.0,0.2744683159722222,0.0,-0.05190669593902761,0.0,0.0,-0.11008858836943676,0.0,-0.006554351677419475,0.5051898305705167,0.0,0.0002690966163451473,0.0,0.0,0.0,0.4523383246527778,3141,0.9425870506895352,-0.04673278619054414,-0.016439352403992413,-0.025733803457114846,93481,0.9705662131309509,1.0011999607086182,-42.58527994155884,0.2,0.293487548828125,15.988931655883789,0.04677237,0.00028726963199999996,38.884512186050415,,,,,
-0.04542930763900673,-0.23071100729244526,0.0545295037927261,0.0,0.0,0.16089672942527186,0.0,6083,0.0,19132416,0.7,184.43,0.0,0.0080959744,-0.17142325492427096,0.0,-0.3021000337366632,0.0,-7.76605401,-0.00937508138261097,0.0,0.0,-0.010492160055945804,-1.8023657483290943e-08,1.9997424775205035,0.0,-0.008474392361111097,0.6691446177007287,-0.1887199674805612,-0.19540541377613252,0.4638266371524925,-0.04091262212090335,1038,-0.23039284186084974,0.0,0.263671875,0.0,-0.05509551802873027,0.0,0.0,-0.11016825366868395,0.0,-0.006669994041074009,0.5048962309850762,0.0,0.0003846563955044581,0.0,0.0,0.0,0.4484592013888889,3144,0.9177342574992154,-0.04553058039301553,-0.018572301243714326,-0.031629004135825915,93485,0.9653424024581909,1.0014939308166504,-42.589961403294616,0.2,0.30912057976973684,16.186670303344727,0.04276136,0.000287257344,44.12268467953331,,,,,
-0.04541769463340792,-0.233303934691734,0.05232662192119422,0.0,0.0,0.16717549909319224,0.0,6083,0.0,19150848,0.7,194.08,0.0,0.0080941312,-0.1682624838785406,0.0,-0.2992260886348207,0.0,-4.6692300000000015,-0.011700849691093725,0.0,0.0,-0.01781655439007883,-1.6730567731573394e-08,1.9997632183213598,0.0,-0.008810763888888858,0.5431564335271031,-0.18896146544074058,-0.19950757360614144,0.41171425390478317,-0.04756258815792659,1039,-0.2080528809757247,0.0,0.27880859375,0.0,-0.054365561001413466,0.0,0.0,-0.11025730413880783,0.0,-0.006460002185096228,0.505065162467289,0.0,0.00032877526569387154,0.0,0.0,0.0,0.4511990017361111,3147,0.9334076158504581,-0.044725999638703356,-0.017452182498459264,-0.0255537677439861,93489,0.9701951742172241,1.000948429107666,-42.583122968673706,0.2,0.2808380126953125,15.556471824645996,0.046390392,0.000287245056,38.15621376037598,,,,,
-0.046478492261655714,-0.21358079670388488,0.045255290819547225,0.0,0.0,0.15850522784169035,0.0,6083,0.0,19169280,0.7,182.84,0.0,0.008092288,-0.16726456703028153,0.0,-0.2877311293095289,0.0,-10.292221040000001,-0.006642051638547499,0.0,0.0,-0.00899515287442444,-1.6383174006524587e-08,1.9997673280660766,0.0,-0.008192274305555558,0.4710646384535355,-0.18337392613446163,-0.2131466493343521,0.4934573308764003,-0.04004678296766558,1040,-0.2305505595744893,0.0,0.2517361111111111,0.0,-0.05841654337223572,0.0,0.0,-0.1101706474914311,0.0,-0.006575591179990058,0.5051336848799625,0.0,0.00033582825562916696,0.0,0.0,0.0,0.44059244791666663,3150,1.028004106176525,-0.040886264181008436,-0.01657417570979562,-0.021280008857138454,93492,0.9655887484550476,1.00099778175354,-42.580525970458986,0.2,0.27099609375,22.221107482910156,0.03745996,0.00028723276799999997,45.82174479166667,,,,,
-0.045840005325515486,-0.2104630735042119,0.05171707911047129,0.0,0.0,0.15860794807170264,0.0,6083,0.0,19187712,0.7,177.46,0.0,0.0080904448,-0.16548408887488605,0.0,-0.3296935459142085,0.0,-5.117044969999999,-0.005231932725172398,0.0,0.0,-0.009940354626249022,-1.7389057967153316e-08,1.99974263912103,0.0,-0.009266493055555498,0.5329575658067105,-0.19672141517264052,-0.20405354151727514,0.3829371501391356,-0.04855647063032574,1041,-0.22100329897486118,0.0,0.2900933159722222,0.0,-0.0529433852808623,0.0,0.0,-0.11007575430498218,0.0,-0.006475559627020611,0.5052290478989199,0.0,0.00028320249596921104,0.0,0.0,0.0,0.4622395833333333,3154,0.9046266073124877,-0.04284241232316787,-0.01611500829867482,-0.03208522644126788,93496,0.9652945399284363,1.0014979839324951,-42.58766250610351,0.2,0.28604736328125,16.714200973510742,0.039934803,0.00028722048,43.096053504943846,,,,,
