curriculum/ctrl_drop_prob,curriculum/ent_coef,reward_terms/assist_pen,reward_terms/clearance,reward_terms/torque,reward_terms/stance,reward_terms/action_rate,reward_terms/residual,reward_terms/stop,reward_terms/time,reward_terms/height,reward_terms/foot_slip,reward_terms/hip_roll,curriculum/ctrl_jitter_ms,reward_terms/angmom,rollout/ep_rew_mean,reward_terms/stance_time,reward_terms/vz,curriculum/stance_ratio,time/time_elapsed,reward_terms/alive,time/total_timesteps,reward_terms/air_time,reward_terms/lat_vel,reward_terms/energy,curriculum/sprint_dist_m,reward_terms/overrun,reward_terms/upright,reward_terms/fwd_speed,time/iterations,curriculum/eff_scale,reward_terms/motor_vel,reward_terms/ang_xy,reward_terms/phase_contact,time/fps,reward_terms/coef_rate,rollout/ep_len_mean,train/learning_rate,train/loss,train/value_loss,train/clip_range,train/entropy_loss,train/n_updates,train/approx_kl,train/std,train/clip_fraction,train/policy_gradient_loss,train/explained_variance
0.0,0.01,0.0,0.050448442151786024,-0.004900922545643898,-2.877515304849885e-06,-0.1250194400579736,-0.10088520802963612,0.0,-0.5,-0.09377439282715866,-0.4760616098739454,-0.17995819885217498,0.0,-0.319794948315062,-150.28868369999998,-0.06999346168433679,-0.19264293621507428,0.6478096640000001,502,0.0,2304000,7.595462375320494e-05,-2.2777303934254756e-08,-0.00041645881512347846,26.42848,0.0,-0.2456194791141883,1.073318780217952,125,0.0095232,-5.1138639983152896e-05,-0.30355077361647687,-0.482875824025125,4583,-0.9941260358988954,252.44,0.000299428608,-0.023153841495513916,0.7948716461658478,0.2,-34.0717752456665,6669,0.020006116,1.0016071796417236,0.20672607421875,-0.023638903291430324,0.9406953454017639
0.0,0.01,0.0,0.0534679999969299,-0.004992614208538757,-0.011638705240870807,-0.12622562868934353,-0.10054288196404547,0.0,-0.5,-0.08972075034786589,-0.4849543847868874,-0.17581393432971115,0.0,-0.3145523541020699,-148.56496840999998,-0.0618405281517577,-0.17897065237045398,0.647792,506,0.0,2322432,9.874102155057092e-05,-2.3224358405394093e-08,-0.00042889784805591724,26.44,0.0,-0.2605255345627821,1.14610273081965,126,0.0096,-5.239559250345239e-05,-0.3085062577184273,-0.4749700029377251,4583,-0.9870199997305398,247.07,0.000299424,-0.04964303970336914,0.7749303668737412,0.2,-34.068322563171385,6673,0.02132006,1.0015368461608887,0.2253173828125,-0.02308016046881676,0.9426093101501465
0.0,0.01,0.0,0.050814177544319244,-0.005018163252382825,-0.006633256172801641,-0.12516115204847195,-0.10098807496486756,0.0,-0.5,-0.09251071145633309,-0.4704668415293411,-0.19150335521289874,0.0,-0.30849622449172975,-148.08457633,-0.06297198892085969,-0.18382374580618033,0.647774336,510,0.0,2340864,0.00014214377087127004,-2.3105542823739503e-08,-0.0004427225399813227,26.45152,0.0,-0.25579203598092476,1.1232113360291587,127,0.0096768,-5.511780114585024e-05,-0.30813577901234457,-0.4680477877272104,4583,-0.9846721160252608,243.19,0.000299419392,-0.03212869167327881,0.7955875366926193,0.2,-34.07263584136963,6677,0.019527506,1.0016230344772339,0.1998291015625,-0.022357439855113626,0.9438344836235046
0.0,0.01,0.0,0.053046490181440184,-0.004842387597354136,-0.0003586472907107219,-0.125707611876425,-0.10093804902524232,0.0,-0.5,-0.09814959840987529,-0.4805721844420362,-0.19087870651421465,0.0,-0.31876657847562223,-149.96829643000004,-0.07098046116880141,-0.20599561568590294,0.647756672,514,0.0,2359296,0.00020833294385940663,-2.28600809632946e-08,-0.00041765553547265305,26.46304,0.0,-0.26908728387899333,1.0875780848472614,128,0.0097536,-5.138709473197709e-05,-0.29494409106785624,-0.47144827850754834,4583,-0.9822964477726399,253.24,0.000299414784,-0.03349804878234863,0.784989258646965,0.2,-34.064767074584964,6681,0.0214834,1.001154899597168,0.2057373046875,-0.023094376013614238,0.9457820057868958
0.0,0.01,0.0,0.05649722394379283,-0.005003112819030792,-0.00011084226251364975,-0.12562073906221136,-0.1007116000779182,0.0,-0.5,-0.0970381085725834,-0.46593527396776707,-0.18979447031206173,0.0,-0.3268506805400858,-150.16212706,-0.0707517836902601,-0.19085554333203392,0.6477390080000001,518,0.0,2377728,0.00012424014857970178,-2.289657727679736e-08,-0.0004233320323158976,26.47456,0.0,-0.25997096334424213,1.0981532282892863,129,0.0098304,-5.061940238832678e-05,-0.29909835704348825,-0.4627265983175605,4584,-0.9811820550370273,253.84,0.00029941017599999996,-0.02539736032485962,0.7933532178401947,0.2,-34.06014614105224,6685,0.021237765,1.0010178089141846,0.20577392578125,-0.02340336530469358,0.9483413100242615
0.0,0.01,0.0,0.05244486473775569,-0.005064874342221444,-0.0014841708509349466,-0.1259989722219752,-0.10088385511228663,0.0,-0.5,-0.09271170131924686,-0.4672669839614845,-0.19703751433154323,0.0,-0.31560384048983864,-148.92808054,-0.060640579602073155,-0.19270072020370244,0.647721344,522,0.0,2396160,0.00017740844567823742,-2.383626502445862e-08,-0.00043853896152304546,26.48608,0.0,-0.24739954935297842,0.9920664317845104,130,0.0099072,-5.339823838453458e-05,-0.3040769894285392,-0.48052586747322235,4584,-1.012267526130994,247.05,0.000299405568,0.00026917457580566406,0.8889912694692612,0.2,-34.06732883453369,6689,0.017996605,1.0014877319335938,0.202099609375,-0.019062244705855845,0.9452384114265442
0.0,0.01,0.0,0.05263149277422021,-0.004973983762567735,-0.009623842828127331,-0.12533442120428695,-0.10138620804744898,0.0,-0.5,-0.08806552734995331,-0.446555433280922,-0.19119308685492936,0.0,-0.3120954489657612,-149.86354015999999,-0.07287851596710324,-0.17798944142241224,0.64770368,526,0.0,2414592,0.0001605899629390074,-2.3193991185812496e-08,-0.00042344263532921854,26.4976,0.0,-0.2788946642971786,1.1123585821924413,131,0.009984,-5.06528397351342e-05,-0.28446679070010755,-0.486475538817029,4584,-1.0094765841819568,251.07,0.00029940095999999997,0.012130677700042725,0.9248284220695495,0.2,-34.069238090515135,6693,0.018420827,1.0013740062713623,0.2071533203125,-0.021891691570635884,0.9419713616371155
0.0,0.01,0.0,0.055072573475380714,-0.005191806342387485,-0.006078227211057774,-0.12449570997057914,-0.10096354211237314,0.0,-0.5,-0.08789814630176639,-0.43827038059166396,-0.198066698709728,0.0,-0.3146719700731404,-148.90451864,-0.06633393253044535,-0.18216321489620602,0.647686016,530,0.0,2433024,0.00013129312234620252,-2.3659847775645132e-08,-0.000441678610408082,26.50912,0.0,-0.2532396260156109,1.0320442923178579,132,0.0100608,-5.388496877421348e-05,-0.3084313506761125,-0.4664053595569533,4585,-0.9835681307101571,250.37,0.000299396352,0.0008879601955413818,0.8157867729663849,0.2,-34.06887969970703,6697,0.020086624,1.0017297267913818,0.224658203125,-0.023527891968842595,0.9554073810577393
0.0,0.01,0.0,0.05396014060668594,-0.005148308244455878,-0.011685403619654696,-0.1262896821228977,-0.10078288645027879,0.0,-0.5,-0.08814549423824385,-0.43865999574811676,-0.20590279272022338,0.0,-0.3202882993234073,-149.81540558000003,-0.07891625349616839,-0.17561594483109308,0.6476683520000001,534,0.0,2451456,0.00011447455229548116,-2.4710676649888432e-08,-0.00044003446229271014,26.52064,0.0,-0.2785473642370847,0.9885836361970362,133,0.0101376,-5.357017172233317e-05,-0.3045692306195915,-0.47448915506094547,4585,-1.0107408788291783,252.71,0.000299391744,0.028779029846191406,0.8511718064546585,0.2,-34.07156639099121,6701,0.021240002,1.0016766786575317,0.21536865234375,-0.023307614703662695,0.9514702558517456
0.0,0.01,0.0,0.053608347201614504,-0.0053259430795471845,-0.00015492053083537087,-0.12533771142388117,-0.10062341270053127,0.0,-0.5,-0.09791040531487913,-0.4585568675127811,-0.1973067687938533,0.0,-0.32267104453871354,-147.60282913999998,-0.06439315271887204,-0.18063220879261213,0.647650688,538,0.0,2469888,0.00013400572546136877,-2.291334047827249e-08,-0.00045092914638521036,26.53216,0.0,-0.2503222533225116,1.1783921228103489,134,0.0102144,-5.393018461548708e-05,-0.3121557465210503,-0.47478715070668553,4585,-0.9825309230401609,244.93,0.00029938713599999997,0.06189262866973877,0.9701198518276215,0.2,-34.06793918609619,6705,0.01966545,1.0013824701309204,0.18822021484375,-0.02516070316196419,0.9464901685714722
0.0,0.01,0.0,0.05559177389080114,-0.0053366060705675854,-3.7693339888939637e-07,-0.12570182174526312,-0.10065990841767383,0.0,-0.5,-0.09683155480950813,-0.43046954780496965,-0.20110207874805563,0.0,-0.3207353890691239,-147.39640746999999,-0.06951466939062811,-0.1848457328967104,0.647633024,542,0.0,2488320,0.00015136684911946455,-2.289560601998567e-08,-0.0004510521998737479,26.543680000000002,0.0,-0.24437943730608572,1.1583200157762754,135,0.0102912,-5.396383913596888e-05,-0.307682047105339,-0.47438440852236646,4585,-0.984511879677311,245.3,0.000299382528,0.004187732934951782,0.8266537755727768,0.2,-34.06628551483154,6709,0.019737523,1.0011459589004517,0.200341796875,-0.02697947354754433,0.9495397210121155
0.0,0.01,0.0,0.0522085123087058,-0.00542914982019828,-0.005313116034831231,-0.1263079770648577,-0.10067007285931358,0.0,-0.5,-0.08879155863375593,-0.4500809249058345,-0.20262732134211328,0.0,-0.315239452727063,-147.33613714999998,-0.06360403794355483,-0.18151227837806555,0.64761536,546,0.0,2506752,0.00017578089480391808,-2.4124350057594012e-08,-0.0004688475117722502,26.5552,0.0,-0.24772186828478182,1.119547836927392,136,0.010368,-5.667203758150179e-05,-0.31329068495442436,-0.46830448461075797,4586,-1.0109882715901195,242.65,0.00029937792,-0.0032876133918762207,0.9333879172801971,0.2,-34.0630220413208,6713,0.018999923,1.0011622905731201,0.2093505859375,-0.02251222384511493,0.946263313293457
0.0,0.01,0.0,0.04947656963149297,-0.005470049483132043,-0.0021304004361535956,-0.126955148470663,-0.10032737156622402,0.0,-0.5,-0.087271082613258,-0.4349299003065915,-0.19194968556123926,0.0,-0.30984307310135517,-146.24663581999997,-0.07022946196472428,-0.16794313929232893,0.6475976960000001,550,0.0,2525184,8.626280274863045e-05,-2.432878292413327e-08,-0.000466690438673604,26.56672,0.0,-0.2449243708385149,1.042491088378109,137,0.0104448,-5.577866980994015e-05,-0.3112880392361869,-0.47786288417875394,4586,-1.0214651666414722,238.58,0.00029937331199999997,0.101591557264328,1.106190922856331,0.2,-34.069291496276854,6717,0.019398289,1.0015041828155518,0.19410400390625,-0.02264261704403907,0.9357261657714844
0.0,0.01,0.0,0.058501145515129686,-0.005505364993345015,-0.0031683312401713085,-0.12609594263024937,-0.10108628161225927,0.0,-0.5,-0.08854639024525515,-0.4353980346384207,-0.1965518806919183,0.0,-0.32060509492178485,-148.29018206,-0.06710772415842964,-0.18578298185704192,0.647580032,554,0.0,2543616,0.000260958677649291,-2.4153169942006032e-08,-0.0004620559735066475,26.57824,0.0,-0.25678504068742997,1.0363406746462858,138,0.0105216,-5.423317348431771e-05,-0.304568945979016,-0.46828130255368844,4586,-1.0036080503818592,248.95,0.000299368704,0.07636356353759766,1.007210946083069,0.2,-34.066647338867185,6721,0.021147873,1.0013840198516846,0.2169921875,-0.025736947520636023,0.9387044906616211
0.0,0.01,0.0,0.05332854002592817,-0.005564634767944756,-2.4658769317807955e-05,-0.12609053643842077,-0.10088015839455935,0.0,-0.5,-0.09168470472661826,-0.43047981761621723,-0.20558482926934385,0.0,-0.32827221995707795,-147.46676927000001,-0.06900184134428855,-0.1806160364211412,0.647562368,558,0.0,2562048,0.00018391889170743525,-2.4229104216435227e-08,-0.000463353211244473,26.58976,0.0,-0.2458131135246416,1.1775127938552006,139,0.0105984,-5.4512162443201254e-05,-0.31765078586499135,-0.4666927435398515,4586,-0.9754783774573375,249.53,0.000299364096,0.0714586079120636,0.9324758678674698,0.2,-34.066035461425784,6725,0.016282054,1.0012624263763428,0.19566650390625,-0.021447487524710596,0.9504317045211792
0.0,0.01,0.0,0.0488884753224493,-0.005619498045306061,-0.025318736154994605,-0.12649044672521828,-0.1009076116329369,0.0,-0.5,-0.08935824584162169,-0.44127497384819225,-0.20725417679760022,0.0,-0.3235684619423048,-149.04290657,-0.06850597072560857,-0.1810617529420607,0.647544704,562,0.0,2580480,0.00011827232083305717,-2.490966123368715e-08,-0.0004642977967977412,26.60128,0.0,-0.2581022625362383,1.043494596991249,140,0.0106752,-5.457935592418079e-05,-0.31989387244107736,-0.4848520554655386,4587,-1.0403001779125207,251.59,0.000299359488,-0.01991748809814453,0.8838739782571793,0.2,-34.07034702301026,6729,0.021956671,1.0017549991607666,0.209423828125,-0.023365470033604653,0.9470207095146179
0.0,0.01,0.0,0.05412873680023578,-0.005514320451040275,-0.0055716914708507405,-0.12484565944958259,-0.10107326231223009,0.0,-0.5,-0.09530173815196298,-0.43696103421440236,-0.2139470881183446,0.0,-0.3331725193491569,-146.62430281000002,-0.06323796119249891,-0.19927091660723115,0.64752704,566,0.0,2598912,0.00010959173475081722,-2.4987535121428525e-08,-0.00046182552432871377,26.6128,0.0,-0.2507678902954467,1.1612823329527113,141,0.010752,-5.440030188044218e-05,-0.30407806769700585,-0.47723530915411505,4587,-1.0109620059756421,244.55,0.00029935488,0.043344974517822266,0.9754267573356629,0.2,-34.072379684448244,6733,0.023333658,1.00180184841156,0.2388671875,-0.02729833422927186,0.9493169784545898
0.0,0.01,0.0,0.05334290984302075,-0.00564297193638215,-5.835568103509118e-07,-0.12327741580024425,-0.10116373030499107,0.0,-0.5,-0.09345737263707508,-0.4226193710796393,-0.21743991018483286,0.0,-0.3308960172410816,-146.65317443,-0.06166569921414419,-0.19462348654224637,0.647509376,570,0.0,2617344,0.0001535370150425782,-2.3754682036510056e-08,-0.0004629029219947906,26.62432,0.0,-0.23820890636346947,1.1770979477926848,142,0.0108288,-5.3707249121458304e-05,-0.29980587692330085,-0.4770633416642583,4587,-0.9991375855954675,245.37,0.000299350272,0.07016703486442566,0.9502169281244278,0.2,-34.06319885253906,6737,0.015490053,1.000706672668457,0.180078125,-0.02021382615203038,0.9511442184448242
0.0,0.01,0.0,0.053579791545478345,-0.005690619155875808,-0.007429901730563261,-0.1255014182490135,-0.10081352156852477,0.0,-0.5,-0.09525915395261458,-0.4457212311172298,-0.22322777432141866,0.0,-0.33315938657479366,-145.19703002000003,-0.05762124335645543,-0.18934823837800016,0.647491712,574,0.0,2635776,0.00015190932511662444,-2.503431556412531e-08,-0.00047520246557782454,26.63584,0.0,-0.26297286000551395,1.1285730586198501,143,0.0109056,-5.5381135711227606e-05,-0.3148586143147641,-0.4677470746387272,4588,-0.998819854835436,235.24,0.00029934566399999996,0.04346075654029846,0.9807292371988297,0.2,-34.05973453521729,6741,0.01876064,1.0007805824279785,0.18514404296875,-0.021916109329322354,0.9497230648994446
0.0,0.01,0.0,0.05543544210975432,-0.005486660329177766,-0.00449429710390312,-0.12443454565327497,-0.10115111392676122,0.0,-0.5,-0.09758570144372765,-0.4447351215785271,-0.21622676547136313,0.0,-0.33259272606258916,-147.37975762,-0.08039887028118958,-0.2017224927948969,0.647474048,578,0.0,2654208,0.0002067053121411138,-2.4121003326753712e-08,-0.0004493592310086438,26.64736,0.0,-0.2701385088496021,1.1179047773278996,144,0.0109824,-5.207406368402637e-05,-0.2965474097347686,-0.4702199215914216,4588,-1.0228237674460514,247.28,0.000299341056,0.11149802803993225,1.0968195885419845,0.2,-34.053857231140135,6745,0.02077117,1.000349760055542,0.214599609375,-0.024853398185223342,0.9434092044830322
0.0,0.01,0.0,0.0518116388968069,-0.005509461384932447,-0.008428452060999696,-0.12410092139221122,-0.10113564069542615,0.0,-0.5,-0.09861797469786235,-0.4736929898058404,-0.22395718832900713,0.0,-0.32835233241542416,-149.08808999,-0.0654211184220104,-0.20351049292180637,0.647456384,582,0.0,2672640,0.00010470894630998373,-2.4567578124990716e-08,-0.00046344956895766836,26.65888,0.0,-0.2625683811898019,1.0498932033274992,145,0.0110592,-5.400889497133283e-05,-0.29465513217050326,-0.4712166244134964,4588,-1.0020887727760273,252.59,0.000299336448,0.020323187112808228,0.8944543957710266,0.2,-34.0445894241333,6749,0.01695851,0.9999793767929077,0.1899658203125,-0.021815519593656064,0.9544416069984436
0.0,0.01,0.0,0.05296883328560151,-0.005447283896355664,-0.00528759550887243,-0.12431013306810265,-0.10152169850858471,0.0,-0.5,-0.0962676638470182,-0.4387730798619655,-0.21952866444264796,0.0,-0.30700433059127935,-150.72769219,-0.08701885792672531,-0.20108063280153696,0.64743872,586,0.0,2691072,0.00018554647491934398,-2.3112090225551233e-08,-0.00044634707983667713,26.6704,0.0,-0.252575558466104,1.063456988462609,146,0.011136,-5.1542660529428377e-05,-0.2678795102246949,-0.47455244847907185,4589,-1.0128939803599464,261.43,0.00029933183999999996,0.018977254629135132,0.9002195000648499,0.2,-34.04285659790039,6753,0.019283608,1.0000907182693481,0.20606689453125,-0.02570746832061559,0.9561100006103516
0.0,0.01,0.0,0.059256223666574556,-0.005575499850274362,-2.1260939920149447e-06,-0.12310870453320209,-0.10129638620747122,0.0,-0.5,-0.09549527973680172,-0.43575202992667644,-0.2236171181659135,0.0,-0.32056800930729945,-148.22013558,-0.07028046055832722,-0.22187569242502364,0.647421056,590,0.0,2709504,0.0002870002774418228,-2.4550149454638416e-08,-0.000479643849461648,26.68192,0.0,-0.2510625642656839,1.1090155565981143,147,0.0112128,-5.739032700266648e-05,-0.2881630561780042,-0.45583566606108405,4589,-0.9812968885457044,258.75,0.000299327232,-0.0313277542591095,0.8102352857589722,0.2,-34.04027099609375,6757,0.019502603,0.9998477697372437,0.18785400390625,-0.02431205518078059,0.9630599617958069
0.0,0.01,0.0,0.060017043578766,-0.005510591780317828,-0.002293424115827501,-0.1236112836173872,-0.10152638424131939,0.0,-0.5,-0.09971764971440976,-0.43034797240402695,-0.23548332863938348,0.0,-0.3294432487943277,-146.72949602999998,-0.07895923809297124,-0.21849927828597465,0.647403392,594,0.0,2727936,0.00027180933587563533,-2.4206546391807524e-08,-0.000453575050409368,26.69344,0.0,-0.2599742792698466,1.1648411553864852,148,0.0112896,-5.2671487125958824e-05,-0.2802190528105289,-0.44669868185459255,4589,-0.9691996590099594,254.23,0.000299322624,0.015188783407211304,1.0233665585517884,0.2,-34.0445634841919,6761,0.017620774,1.000197410583496,0.2021728515625,-0.021955591905862094,0.9523241519927979
0.0,0.01,0.0,0.05747646155437634,-0.005552698022874701,-0.0002761964827330607,-0.12315224243546778,-0.10154445035923912,0.0,-0.5,-0.09801659049529432,-0.4489788855266988,-0.226363634472317,0.0,-0.3232188633618555,-146.39284101,-0.06793440787360952,-0.22229272275654774,0.647385728,598,0.0,2746368,0.000317924778856751,-2.3113266462724373e-08,-0.00046731151694378404,26.70496,0.0,-0.24902415871238798,1.1715894655095616,149,0.0113664,-5.5157921962506415e-05,-0.27970519436322405,-0.4515095640764092,4590,-0.9730590873093112,251.92,0.000299318016,0.14919531345367432,1.032824131846428,0.2,-34.047362899780275,6765,0.016059935,1.0004491806030273,0.17957763671875,-0.01999454670585692,0.9567283987998962
0.0,0.01,0.0,0.05943151382497231,-0.005536289541951903,-0.0009459596562674057,-0.12423516349361605,-0.10168626255305782,0.0,-0.5,-0.09773670570341225,-0.41621658598226524,-0.22856097959844326,0.0,-0.3169700118718804,-145.86976417000002,-0.07224144590953882,-0.21064431286491864,0.647368064,602,0.0,2764800,0.0002495654755168491,-2.2242820331902943e-08,-0.0004574810873628025,26.71648,0.0,-0.2472685786838407,1.1975767415417995,150,0.0114432,-5.302169249651893e-05,-0.2675873079315934,-0.45431601164248836,4590,-0.9676661172355221,251.65,0.000299313408,0.07430273294448853,1.0015536963939666,0.2,-34.04930248260498,6769,0.017111281,1.000258207321167,0.18890380859375,-0.018492752304882742,0.9587392210960388
0.0,0.01,0.0,0.05781851293371211,-0.005724179521057071,-0.014995217845029364,-0.12333658390473351,-0.1015952697402188,0.0,-0.5,-0.0975683825903288,-0.44650945223320154,-0.2226275952187068,0.0,-0.321231835403007,-148.73254663,-0.07793588822662262,-0.21728994146587094,0.6473504,606,0.0,2783232,0.00024739533869756595,-2.320984539767241e-08,-0.00047933242855391356,26.728,0.0,-0.2575616153511438,1.1552179322948564,151,0.01152,-5.5706327397231584e-05,-0.2787278900622477,-0.44998782011857014,4591,-0.9788709153702023,260.09,0.0002993088,-0.009596526622772217,0.8384270131587982,0.2,-34.046410751342776,6773,0.016694963,1.0002354383468628,0.22349853515625,-0.021095674391835927,0.9656474590301514
0.0,0.01,0.0,0.05368624476081041,-0.005604767084301393,-0.002148339921317766,-0.1232839385336506,-0.1013735759291498,0.0,-0.5,-0.09963558332296935,-0.45147978003324923,-0.23910101891549695,0.0,-0.3169748663310622,-145.29407906999998,-0.06528196089655264,-0.21749336058819516,0.6473327360000001,610,0.0,2801664,0.00017198305188988647,-2.3800223996008582e-08,-0.00046490652102739095,26.73952,0.0,-0.2462102050284584,1.225983279135517,152,0.0115968,-5.404760540777873e-05,-0.2746442906149221,-0.4524128914366877,4591,-0.9535581468741486,246.95,0.000299304192,0.045510947704315186,1.0004690140485764,0.2,-34.05782966613769,6777,0.018472202,1.0009821653366089,0.20020751953125,-0.020332435390446334,0.960896909236908
0.0,0.01,0.0,0.05834551201630497,-0.005635800659433455,0.0,-0.12155508621111938,-0.1015662814994297,0.0,-0.5,-0.10194604040644155,-0.43901184402941645,-0.23444338350350513,0.0,-0.3279003234693201,-147.35208572000002,-0.07469925996136023,-0.23902630026927588,0.647315072,614,0.0,2820096,0.00027994735218170617,-2.4379790744938468e-08,-0.00047494734636147865,26.75104,0.0,-0.24796039581805696,1.1907673244931862,153,0.0116736,-5.650024040519891e-05,-0.27981756620056797,-0.44763500773767007,4591,-0.9694127523252912,256.17,0.000299299584,0.028373360633850098,0.9443498998880386,0.2,-34.05814113616943,6781,0.019489486,1.0005905628204346,0.20338134765625,-0.02149272963870317,0.9580512642860413
0.0,0.01,0.0,0.05630220083467436,-0.0057967575691124625,-0.002180258044470405,-0.12306221450156746,-0.10172472889066403,0.0,-0.5,-0.0976382407649985,-0.4470052039493477,-0.24068708693448265,0.0,-0.310145806701173,-148.10777282,-0.07160003977413806,-0.20860531352250755,0.647297408,618,0.0,2838528,0.00034179623536248173,-2.444925263527927e-08,-0.00047798413345973495,26.76256,0.0,-0.24164667291160605,1.140028230203589,154,0.0117504,-5.5086488371311626e-05,-0.2748870100636064,-0.4653381660060078,4592,-0.9907331385180006,255.51,0.000299294976,0.1516089141368866,0.9277988135814667,0.2,-34.05456676483154,6785,0.02276098,1.0008223056793213,0.219384765625,-0.02762381420470774,0.9646733403205872
0.0,0.01,0.0,0.05557043118625407,-0.005940034267800465,-4.862126442423666e-06,-0.12318545050727647,-0.10143134574414625,0.0,-0.5,-0.1071776239587047,-0.4627555325076041,-0.24344237168225705,0.0,-0.3097035046958097,-146.26972258,-0.07023054579298736,-0.22030986452455445,0.647279744,622,0.0,2856960,0.0002262364853070014,-2.368572273197028e-08,-0.000485537911597206,26.77408,0.0,-0.2398665427943468,1.2698470499938734,155,0.0118272,-5.557557751271592e-05,-0.28275044298328383,-0.45434663710171375,4592,-0.9784495476725836,254.28,0.000299290368,0.03566932678222656,1.0642034381628036,0.2,-34.0645866394043,6789,0.02023237,1.0015850067138672,0.2174560546875,-0.02381634812336415,0.9572734832763672
0.0,0.01,0.0,0.05666387204468426,-0.005720772142277941,-0.007745905500922832,-0.12276469747942333,-0.10139243148699355,0.0,-0.5,-0.10420911860802223,-0.46838845527216955,-0.23807344157252086,0.0,-0.3256624486589333,-147.52300762,-0.07663366500734507,-0.22267647659875692,0.6472620800000001,626,0.0,2875392,0.00027343694819137454,-2.3653335678806567e-08,-0.00047313355147404794,26.7856,0.0,-0.2604786841458893,1.2110654260009395,156,0.011904,-5.462891733130263e-05,-0.2771092276006393,-0.4571040205282133,4592,-0.9746922981819657,255.59,0.00029928576,0.07596838474273682,1.0793122202157974,0.2,-34.06653022766113,6793,0.018756192,1.0012894868850708,0.208740234375,-0.023947901441715658,0.9550296068191528
0.0,0.01,0.0,0.055853190883432706,-0.005897136036807673,-0.0009052039210649493,-0.1230044977093126,-0.10163384473877686,0.0,-0.5,-0.10018191990142479,-0.4535724736429375,-0.23814811178637063,0.0,-0.32389231228213666,-147.36338397,-0.07291093589770349,-0.21875041423472724,0.647244416,630,0.0,2893824,0.00028048983464638394,-2.4982747466893482e-08,-0.0004847071819386688,26.79712,0.0,-0.24750402596641463,1.121607037598379,157,0.0119808,-5.592824696198925e-05,-0.2738220848305332,-0.44968201490260373,4592,-0.9767981274725989,253.25,0.00029928115199999997,0.10614457726478577,1.0647732883691787,0.2,-34.063496589660645,6797,0.020748612,1.0011694431304932,0.20711669921875,-0.023582578485365956,0.9567800164222717
0.0,0.01,0.0,0.05758204024560857,-0.0059579553166972605,-0.0001335705245829312,-0.1229640812832989,-0.10140913699979764,0.0,-0.5,-0.10246660717108483,-0.41622027904346043,-0.24358606867922936,0.0,-0.3158136913938273,-147.27958191000002,-0.07397199781391667,-0.2149210276908361,0.647226752,634,0.0,2912256,0.0003059889940131042,-2.4206095387296513e-08,-0.0004947146104721248,26.80864,0.0,-0.24415729888447896,1.0964630227258723,158,0.0120576,-5.7711047193522484e-05,-0.2759458812615744,-0.4484055168203678,4592,-0.9822177834744118,256.56,0.000299276544,0.05158612132072449,1.0641168773174285,0.2,-34.067738914489745,6801,0.021359,1.0015459060668945,0.21031494140625,-0.022909095988143235,0.9579037427902222
0.0,0.01,0.0,0.0661548594993133,-0.0058614084259689435,-6.138838076798928e-06,-0.12215576031110907,-0.10133446072718363,0.0,-0.5,-0.10345538517107176,-0.41614304535323854,-0.25494343995262825,0.0,-0.3360399704644868,-145.14850739,-0.06975433579322675,-0.23339285787950942,0.647209088,638,0.0,2930688,0.0003542745026708063,-2.4707328381641993e-08,-0.0004917174631362515,26.82016,0.0,-0.2528352446873272,1.2504800230242663,159,0.0121344,-5.6916128210119694e-05,-0.2819467476307688,-0.43924138875701285,4592,-0.961659084118723,253.69,0.000299271936,0.007477492094039917,0.9883753716945648,0.2,-34.06984958648682,6805,0.019253528,1.001526117324829,0.216943359375,-0.020860569830983878,0.9614129066467285
0.0,0.01,0.0,0.06353271827392115,-0.006012567427283919,-0.0025135693944484854,-0.12288982655469566,-0.1011614172209714,0.0,-0.5,-0.10604674301745391,-0.4207736108817969,-0.24859127295254113,0.0,-0.32630485137704174,-146.15088674,-0.07887501603302856,-0.2177352786482195,0.6471914240000001,642,0.0,2949120,0.00033474325836222205,-2.3975883050224552e-08,-0.0005001180138459228,26.83168,0.0,-0.2527942507956313,1.1810565365484325,160,0.0122112,-5.7758758994340994e-05,-0.27733406317594056,-0.4488528141948797,4592,-0.9839379546714068,254.44,0.00029926732799999997,0.01346510648727417,0.9872728407382965,0.2,-34.06912612915039,6809,0.0212069,1.0015654563903809,0.22225341796875,-0.021419642015825958,0.9634026885032654
0.0,0.01,0.0,0.06246632083976373,-0.005924791112015203,-0.0018228597617804014,-0.12237185533296135,-0.10147224558820589,0.0,-0.5,-0.10305087950846076,-0.40973915820781076,-0.2598027667095604,0.0,-0.31461288429264345,-148.02089650999997,-0.07621036542049195,-0.2189095790288164,0.64717376,646,0.0,2967552,0.00043728222630711063,-2.5081501212877236e-08,-0.0004943480459255956,26.8432,0.0,-0.24752609019698524,1.2344615602154745,161,0.012288,-5.711488100289053e-05,-0.26528455823074865,-0.4519493899035542,4592,-0.9690312053337945,259.23,0.00029926272,0.03055626153945923,0.8759662210941315,0.2,-34.0677412033081,6813,0.021560282,1.001355528831482,0.2191650390625,-0.024200404272414745,0.9682607650756836
