curriculum/ent_coef,reward_terms/coef_rate,reward_terms/torque,time/iterations,curriculum/sprint_dist_m,reward_terms/upright,reward_terms/air_time,reward_terms/foot_slip,reward_terms/stance_time,reward_terms/ang_xy,reward_terms/assist_pen,reward_terms/height,time/total_timesteps,rollout/ep_rew_mean,time/fps,reward_terms/lat_vel,time/time_elapsed,reward_terms/alive,reward_terms/motor_vel,reward_terms/hip_roll,reward_terms/energy,curriculum/ctrl_jitter_ms,reward_terms/fwd_speed,reward_terms/vz,curriculum/eff_scale,curriculum/stance_ratio,reward_terms/action_rate,reward_terms/foot_ahead,reward_terms/stop,curriculum/ctrl_drop_prob,reward_terms/residual,reward_terms/overrun,rollout/ep_len_mean,reward_terms/stance,reward_terms/phase_contact,reward_terms/time,reward_terms/clearance,reward_terms/angmom,train/entropy_loss,train/approx_kl,train/std,train/loss,train/clip_fraction,train/value_loss,train/clip_range,train/explained_variance,train/learning_rate,train/policy_gradient_loss,train/n_updates
0.01,-0.6022303114924266,-0.03869139251454488,1002,36.53152,-0.29106962526367275,0.0021538618958503422,-0.450910886998591,-0.0010511585213761362,-0.18748970069696724,0.0,-0.03269643381773539,18468864,-46.99572035,4512,-2.310983473406249e-08,4092,0.0,-0.0007692252787097439,-0.11432269993059727,-0.004885360865303112,0.0,2.3826202222476143,-0.13773553238724948,0.0768768,0.632318336,-0.11381882230354241,0.0,0.0,0.0,-0.10412691016745636,0.0,540.05,-0.003507390144290052,-0.19217151369891167,-0.5,0.11494030095909119,-0.11183229887157192,-34.07126235961914,0.01792624,1.0014780759811401,16.91425132751465,0.19036865234375,43.35400619506836,0.2,0.9584086537361145,0.00025387392,-0.016969671787228434,11243
0.01,-0.5768303803456624,-0.03874081828374759,1003,36.54304,-0.25259245753728327,0.0019873038496977338,-0.43947035086373804,0.0,-0.18016981434523652,0.0,-0.028115804737326597,18487296,-41.86387195999999,4512,-2.2352588305689945e-08,4096,0.0,-0.0008146467333868313,-0.10990810076319232,-0.005039720362765848,0.0,2.469209824051571,-0.12878708106666822,0.0769536,0.6323006720000001,-0.11317250436967503,0.0,0.0,0.0,-0.10426772870364846,0.0,534.19,-0.0023085899634310383,-0.17878127834844312,-0.5,0.0974488981829576,-0.10632908618818263,-34.06971893310547,0.016144037,1.0014219284057617,14.020916938781738,0.163623046875,34.009226417541505,0.2,0.9661744832992554,0.00025382784,-0.01811129506677389,11247
0.01,-0.5917617734795207,-0.03950467744859289,1004,36.55456,-0.25782929261412313,0.0014491094851918104,-0.45683101554164884,0.0,-0.17935413128121608,0.0,-0.029116274356652254,18505728,-44.732261040000004,4512,-2.4152435494564002e-08,4100,0.0,-0.0008189344854093897,-0.10732951220444736,-0.005103504620721298,0.0,2.4636556100448397,-0.12832247095897256,0.0770304,0.632283008,-0.11518110124412945,0.0,0.0,0.0,-0.1041683974365611,0.0,519.29,-0.0037842640554832264,-0.1799650714512146,-0.5,0.09724374427356265,-0.09668685093793301,-34.07092552185058,0.013802664,1.0014430284500122,12.023459434509277,0.151806640625,28.959962844848633,0.2,0.9700475931167603,0.00025378175999999996,-0.015359416417777539,11251
0.01,-0.600539595311048,-0.03876441070868752,1005,36.56608,-0.29665420178587254,0.0017871087701577279,-0.4447888959701478,0.0,-0.19304006576214053,0.0,-0.03428736770230361,18524160,-44.050858530000006,4512,-2.4678692703642005e-08,4104,0.0,-0.0007683126955472469,-0.10879560872235756,-0.004879825158474197,0.0,2.307617977265136,-0.1465898141784361,0.0771072,0.632265344,-0.1153302657551028,0.0,0.0,0.0,-0.10360566782851005,0.0,528.92,-0.002818518173350276,-0.18765404984642248,-0.5,0.10201593722509153,-0.11595944544946057,-34.07150592803955,0.016244603,1.00156569480896,21.088857650756836,0.18505859375,45.8093786239624,0.2,0.9541540145874023,0.00025373568,-0.01546273649437353,11255
0.01,-0.5800252619058264,-0.03953518904467,1006,36.577600000000004,-0.27218869687909053,0.0019775382404784774,-0.44889451446509554,0.0,-0.18207423208098245,0.0,-0.03427085594082538,18542592,-49.64384575,4512,-2.3183759482755143e-08,4109,0.0,-0.0008020490559069564,-0.11274984946145386,-0.005050351876575761,0.0,2.5741263023728544,-0.14306056408111367,0.077184,0.63224768,-0.11345609626868994,0.0,0.0,0.0,-0.10445719207715752,0.0,518.13,-0.0028809919421675986,-0.1767512701357089,-0.5,0.10643799075198147,-0.1093414679549679,-34.07054252624512,0.01658279,1.0014795064926147,14.138809204101562,0.16298828125,33.574984836578366,0.2,0.9661721587181091,0.0002536896,-0.017417753802146763,11259
0.01,-0.606772488760567,-0.03909906133747533,1007,36.58912,-0.30198461220633604,0.001963432082751145,-0.44611034653777515,-0.0003181954444799986,-0.1942070134461038,0.0,-0.0348018460344038,18561024,-52.388393470000004,4512,-2.3968610418167877e-08,4113,0.0,-0.0007714808856808346,-0.11657542319310932,-0.004914715841531572,0.0,2.327371660819843,-0.15280216022222104,0.0772608,0.6322300160000001,-0.11398903639774775,0.0,0.0,0.0,-0.10386313646506327,0.0,495.46,-0.0026311455283732207,-0.18481992257602858,-0.5,0.1104271479406219,-0.11679843568751577,-34.07046108245849,0.017216114,1.001356601715088,9.634685516357422,0.17437744140625,25.381383991241456,0.2,0.9762016534805298,0.00025364352,-0.018605786992702635,11263
0.01,-0.5882209652015685,-0.039333447673289314,1008,36.60064,-0.2657738700925339,0.0018565530190244317,-0.4265562619525711,0.0,-0.18735245456579278,0.0,-0.0323249649948641,18579456,-43.301938449999994,4512,-2.1915059133217018e-08,4117,0.0,-0.000795223410488468,-0.11509492958959545,-0.00501495562340524,0.0,2.5261845533886693,-0.1423300408546066,0.0773376,0.632212352,-0.11314685672742623,0.0,0.0,0.0,-0.10433494622097489,0.0,506.46,-0.003995387165299855,-0.17623837614009671,-0.5,0.10683093090923865,-0.10800378879599574,-34.06669330596924,0.013259677,1.0011374950408936,17.573467254638672,0.13138427734375,39.742031478881835,0.2,0.9642322659492493,0.00025359743999999997,-0.014867065788712353,11267
0.01,-0.5891627172651559,-0.03988810483094088,1009,36.61216,-0.29307977198013285,0.0019710278591244584,-0.44675819702959413,0.0,-0.1868878690108157,0.0,-0.03511621318160221,18597888,-41.87714659,4512,-2.3362411590998435e-08,4121,0.0,-0.0007945702723018214,-0.11673932035519662,-0.005049610616561132,0.0,2.5429035275859935,-0.15032273208900304,0.0774144,0.632194688,-0.11263596886921093,0.0,0.0,0.0,-0.10440623375431192,0.0,502.19,-0.0036274633269567794,-0.18201115029070564,-0.5,0.1125401170929589,-0.1089522382287812,-34.06890506744385,0.013615018,1.0013728141784668,20.800472259521484,0.137646484375,34.67348737716675,0.2,0.965674877166748,0.00025355136,-0.01498724462580867,11271
0.01,-0.5807030425406928,-0.03965618073622971,1010,36.62368,-0.2637412592913437,0.002113171798151193,-0.42544869452474277,0.0,-0.18822976149493745,0.0,-0.02689060889095523,18616320,-37.8828925,4512,-2.320829789857765e-08,4125,0.0,-0.0007966562961386112,-0.11073806413691228,-0.005026371910213167,0.0,2.409246753197966,-0.1267293697332467,0.0774912,0.632177024,-0.1147445928775538,0.0,0.0,0.0,-0.10395573461816937,0.0,514.01,-0.0029994347919432866,-0.1787749600168578,-0.5,0.11162744727826324,-0.10340184380894615,-34.07458992004395,0.01965671,1.0018404722213745,12.005735397338867,0.18753662109375,27.833986377716066,0.2,0.9734287261962891,0.00025350527999999997,-0.0203841288224794,11275
0.01,-0.6016221716205582,-0.03983754542232657,1011,36.6352,-0.292045763637156,0.0015728072677221564,-0.45872633078616787,0.0,-0.18750605918169208,0.0,-0.03183670759253018,18634752,-41.6436864,4512,-2.363466788926584e-08,4129,0.0,-0.0007953214917991272,-0.11308643014129895,-0.005032801471127878,0.0,2.4141679683618262,-0.1399771655329699,0.077568,0.6321593600000001,-0.11508730377742486,0.0,0.0,0.0,-0.10370275956067213,0.0,499.78,-0.002496951943297328,-0.18179337592085845,-0.5,0.10883460601675056,-0.11190939862684673,-34.07154712677002,0.016444508,1.0014958381652832,19.629833221435547,0.1728271484375,46.86054000854492,0.2,0.9495303630828857,0.0002534592,-0.014460331248119473,11279
0.01,-0.5861671360051657,-0.03973001549320518,1012,36.64672,-0.28939450910564485,0.0018120650978138049,-0.45564348547123384,0.0,-0.18250697503947494,0.0,-0.03184940951069599,18653184,-45.84999904999999,4512,-2.312467070619345e-08,4133,0.0,-0.0007813383058029688,-0.11152103382982406,-0.004998232699301667,0.0,2.4895342603381803,-0.1362919719888425,0.0776448,0.632141696,-0.11384935954927244,0.0,0.0,0.0,-0.10415024017024573,0.0,493.69,-0.0029032214212826547,-0.18518183856951453,-0.5,0.10749901399736009,-0.106020514665514,-34.06959075927735,0.015689608,1.0013632774353027,13.332292556762695,0.161865234375,34.210821056365965,0.2,0.9657038450241089,0.00025341312,-0.018473121605347843,11283
0.01,-0.5931022900586316,-0.03940407559994746,1013,36.65824,-0.26495981293894066,0.0015950513835478988,-0.4521016968780429,0.0,-0.18463484351208892,0.0,-0.029167275779056874,18671616,-46.82313825,4512,-2.3834120998409764e-08,4137,0.0,-0.0008129000989160857,-0.10774965495348651,-0.00506387412885493,0.0,2.4010652024615644,-0.12626038717861665,0.0777216,0.632124032,-0.11639345356838733,0.0,0.0,0.0,-0.10414854695111575,0.0,488.79,-0.001465913030208148,-0.18320942876158378,-0.5,0.09974139102891773,-0.10483200941569787,-34.06656627655029,0.013438994,1.0010865926742554,24.31024932861328,0.14573974609375,47.61174907684326,0.2,0.9561389684677124,0.00025336704,-0.015492561366409063,11287
0.01,-0.6059298292910131,-0.04029193481277357,1014,36.66976,-0.2865217448612514,0.0020079202497274512,-0.43942963348641756,0.0,-0.18833382907673413,0.0,-0.03319275610164969,18690048,-49.816856850000015,4512,-2.272069687535749e-08,4141,0.0,-0.0008149019250703899,-0.11585036635654365,-0.005132265225550375,0.0,2.4701100736972372,-0.14137409650233124,0.0777984,0.632106368,-0.11369057989700898,0.0,0.0,0.0,-0.10425983375540776,0.0,490.6,-0.004373430130933189,-0.1785867261853558,-0.5,0.1099656253904535,-0.10998944106497825,-34.06510829925537,0.012032603,1.0009987354278564,19.399703979492188,0.11380615234375,41.65914878845215,0.2,0.9586905241012573,0.00025332096,-0.014534307469148189,11291
0.01,-0.5857713806319992,-0.03919228314667723,1015,36.68128,-0.25614763185926237,0.0018663186411787239,-0.43268128693706026,-0.00010579366547365983,-0.1863026337545715,0.0,-0.030640579446893006,18708480,-50.08490751,4512,-2.324771964737841e-08,4145,0.0,-0.0008063107837505116,-0.11036627219763671,-0.0050209192253721615,0.0,2.299697771011792,-0.1343970534856768,0.0778752,0.6320887040000001,-0.11591287593836329,0.0,0.0,0.0,-0.10403798897158868,0.0,513.29,-0.0027720360624858857,-0.17595301547590042,-0.5,0.10126306357304671,-0.10431180712311866,-34.06984405517578,0.017819043,1.0015606880187988,17.38076400756836,0.16353759765625,39.16203441619873,0.2,0.9634323120117188,0.00025327488,-0.020167615660466254,11295
0.01,-0.5929416202043449,-0.04035701774305684,1016,36.6928,-0.2662824421124856,0.0017225468861094366,-0.4315095299808835,0.0,-0.19038970723553958,0.0,-0.03077541601328642,18726912,-45.53543243,4512,-2.2945693369494112e-08,4149,0.0,-0.0008108905939491867,-0.11460169123310826,-0.005130316717997134,0.0,2.480404711477163,-0.13724155697976925,0.077952,0.63207104,-0.11433899645943807,0.0,0.0,0.0,-0.1041586703668346,0.0,518.39,-0.0029369178002165344,-0.17981420740549728,-0.5,0.1106739982193045,-0.11072771397019085,-34.07388401031494,0.015022194,1.0016634464263916,17.46796989440918,0.1516845703125,37.18239517211914,0.2,0.9650132656097412,0.0002532288,-0.017948545003309845,11299
0.01,-0.5770231709589103,-0.040235076487897675,1017,36.704319999999996,-0.23101119923939578,0.0017426210268038428,-0.4323512267582734,0.0,-0.18019246962136817,0.0,-0.02502682700246211,18745344,-41.41529390000001,4512,-2.355732532599422e-08,4153,0.0,-0.0008307262879011948,-0.10892674494359106,-0.005175718443079992,0.0,2.530595309439303,-0.11907525197415215,0.0780288,0.632053376,-0.11389918056244919,0.0,0.0,0.0,-0.10418577088956874,0.0,532.78,-0.002725154781252273,-0.17239183790844698,-0.5,0.09274110159768256,-0.0972197354693605,-34.07112693786621,0.014621099,1.0015336275100708,15.584434509277344,0.1519287109375,33.20273485183716,0.2,0.9670951962471008,0.00025318272,-0.016866591479629277,11303
0.01,-0.6111928071313932,-0.040109441567110805,1018,36.71584,-0.26530968996310134,0.0019249125131561111,-0.4536213167384165,-0.001416012547754993,-0.18089619444604063,0.0,-0.030766832012805684,18763776,-38.473056580000005,4512,-2.3487417822648958e-08,4157,0.0,-0.0007968778861676894,-0.11271959292041564,-0.00505763701016548,0.0,2.369483442735626,-0.13528228751987179,0.0781056,0.632035712,-0.11583737906211973,0.0,0.0,0.0,-0.10399604175214634,0.0,526.96,-0.0030690380759297708,-0.18872156200443177,-0.5,0.10245598065213989,-0.10431887060982797,-34.06739139556885,0.016413698,1.0010706186294556,22.883283615112305,0.17099609375,51.667955207824704,0.2,0.9447197914123535,0.00025313664,-0.014344858773984014,11307
0.01,-0.5804890662852931,-0.03931696206873707,1019,36.72736,-0.244988749654614,0.001742620855414619,-0.44036343250368737,0.0,-0.180045790373931,0.0,-0.028136572579811565,18782208,-39.69368016000001,4512,-2.4590077319519597e-08,4162,0.0,-0.0008248461214840206,-0.10544428416776983,-0.00508991601987291,0.0,2.401948239201217,-0.12950595152841757,0.0781824,0.632018048,-0.11483287262490349,0.0,0.0,0.0,-0.10403502209717042,0.0,529.85,-0.0024705009344226066,-0.17903706520176887,-0.5,0.09496628249549204,-0.10402079941942954,-34.06844234466553,0.018128222,1.0014607906341553,18.277341842651367,0.17332763671875,41.494378852844235,0.2,0.9618692994117737,0.00025309056,-0.01862494486849755,11311
0.01,-0.5776130130693828,-0.03907694003010013,1020,36.73888,-0.22308092760819762,0.0015603294013999403,-0.4310870586322153,0.0,-0.17149635237499872,0.0,-0.026216482286104726,18800640,-41.81323016,4512,-2.366990309028822e-08,4166,0.0,-0.0008169432791151542,-0.10297264874493557,-0.005056371537553513,0.0,2.4023935985130986,-0.12225876201247085,0.0782592,0.632000384,-0.11506498671036865,0.0,0.0,0.0,-0.10403974380416503,0.0,548.52,-0.002683634517018174,-0.17036828783800595,-0.5,0.08999626808616172,-0.09191331456940414,-34.069732093811034,0.017586151,1.0014195442199707,16.66181182861328,0.1755615234375,40.57076225280762,0.2,0.9600526690483093,0.00025304448,-0.018741883838083596,11315
0.01,-0.5856623908793672,-0.03959345050118301,1021,36.7504,-0.24472236603302255,0.0015342875332054165,-0.4440632201163505,0.0,-0.18342601633383024,0.0,-0.025205885341269812,18819072,-44.68719956000001,4512,-2.4130122913931167e-08,4170,0.0,-0.0008241095305407146,-0.10255098463011937,-0.005100951188792644,0.0,2.328204954894175,-0.11646311918391501,0.078336,0.63198272,-0.11605401067302523,0.0,0.0,0.0,-0.10369252019816476,0.0,558.0,-0.0032407387172951707,-0.181498601524004,-0.5,0.09599561821287307,-0.10137717138440577,-34.069696235656735,0.014003545,1.0013577938079834,24.64064598083496,0.122705078125,51.753057861328124,0.2,0.9457553625106812,0.00025299839999999997,-0.014132899453397841,11319
0.01,-0.5902743416700093,-0.039652036204612356,1022,36.76192,-0.25783871277377385,0.0020632588065281096,-0.44502074183742313,0.0,-0.18049446054478974,0.0,-0.03019052025959479,18837504,-43.547026239999994,4512,-2.2599825758258158e-08,4174,0.0,-0.0007993532099039279,-0.10841282102787739,-0.005033882540608382,0.0,2.4195698416983467,-0.13534707929498854,0.0784128,0.631965056,-0.11447178622672663,0.0,0.0,0.0,-0.10392398413026813,0.0,570.26,-0.002720699551765333,-0.17429759702480263,-0.5,0.10479355053741377,-0.10402641337549992,-34.06744747161865,0.01342874,1.0011311769485474,24.24126434326172,0.1302978515625,51.51339111328125,0.2,0.9471364617347717,0.00025295232,-0.01698445256333798,11323
0.01,-0.575250735567688,-0.03937901682041067,1023,36.77344,-0.24261299466979164,0.0019531242627029617,-0.4421515241373796,0.0,-0.1796056825294716,0.0,-0.027915594086269407,18855936,-42.80362152,4512,-2.3152004880937326e-08,4178,0.0,-0.0008367665781614837,-0.10705214850128995,-0.0051438948282995275,0.0,2.50031699146835,-0.12865762255391847,0.0784896,0.631947392,-0.11449136922476526,0.0,0.0,0.0,-0.10424700746855084,0.0,563.24,-0.0039018431209215665,-0.17311849810669522,-0.5,0.09816663119495382,-0.10135171718311743,-34.06424674987793,0.017099852,1.0008599758148193,15.638510704040527,0.1755126953125,35.683176803588864,0.2,0.9653095602989197,0.00025290623999999997,-0.019553360436111687,11327
0.01,-0.583243717629102,-0.040606961380808,1024,36.78496,-0.25251725570661043,0.0017784280838289608,-0.4357216139779221,0.0,-0.1904753539906169,0.0,-0.027967462142359494,18874368,-40.04877321,4512,-2.3372884576820252e-08,4182,0.0,-0.0008286382570130297,-0.1095536120564275,-0.005200346853569195,0.0,2.405082630112581,-0.12561572245002312,0.0785664,0.631929728,-0.11524828236093815,0.0,0.0,0.0,-0.10405172047139849,0.0,551.13,-0.002932457715906532,-0.1776164107826465,-0.5,0.10715755984444092,-0.10224029903413383,-34.06473331451416,0.0143650295,1.0009852647781372,22.26123046875,0.1548583984375,42.853868103027345,0.2,0.9580484628677368,0.00025286016,-0.016790259844856336,11331
0.01,-0.5909890889969183,-0.04042367851532166,1025,36.79648,-0.22207938419530932,0.0017328551556501123,-0.44794878664970966,0.0,-0.17806012107557992,0.0,-0.022847947017568565,18892800,-39.450468830000005,4512,-2.2902751639668942e-08,4186,0.0,-0.0008466133576323772,-0.10416135817086815,-0.005227439414389127,0.0,2.4189091018438464,-0.11020678381032183,0.0786432,0.631912064,-0.1159383576972253,0.0,0.0,0.0,-0.10399119256864917,0.0,550.71,-0.0031673893922139415,-0.1777513888579224,-0.5,0.0944279417289026,-0.08845589719160712,-34.06423072814941,0.01428428,1.0011990070343018,21.089569091796875,0.14349365234375,49.024470520019534,0.2,0.9528003334999084,0.00025281408,-0.01750651766778901,11335
0.01,-0.587465662100015,-0.03995375864101113,1026,36.808,-0.22937232172054653,0.0018701164776252375,-0.44353355369826497,0.0,-0.18228778317278452,0.0,-0.026870499775476193,18911232,-44.80873956000001,4512,-2.4277148945393458e-08,4190,0.0,-0.0008172070668141814,-0.09932330943695429,-0.005088158294194854,0.0,2.332817740689353,-0.12367935555644016,0.07872,0.6318944,-0.11609822315134369,0.0,0.0,0.0,-0.10375101531593525,0.0,531.13,-0.0025287365446086426,-0.180339705327508,-0.5,0.09798049924441349,-0.09866113790632709,-34.06519107818603,0.014682042,1.0011414289474487,21.15931510925293,0.15379638671875,42.95580520629883,0.2,0.952592134475708,0.000252768,-0.016831256088335068,11339
0.01,-0.5790901563981231,-0.040944295558990734,1027,36.81952,-0.20912318605788116,0.0016411669397105773,-0.43704169054631525,-0.00028211696513204113,-0.16916567261377546,0.0,-0.023720782668054628,18929664,-33.99712119,4512,-2.319291738454465e-08,4194,0.0,-0.0008673442944392092,-0.10634151761954003,-0.005333811930403224,0.0,2.573095630063788,-0.11507038439523609,0.0787968,0.631876736,-0.11499551788945289,0.0,0.0,0.0,-0.10431610046908373,0.0,566.95,-0.001771260008121533,-0.17424912604053117,-0.5,0.09070742222621107,-0.08620970833985536,-34.06780815124512,0.015362896,1.0013866424560547,16.77218246459961,0.16514892578125,39.0787633895874,0.2,0.9589006304740906,0.00025272192,-0.017431933770421893,11343
0.01,-0.5778021134764049,-0.04078303712375687,1028,36.83104,-0.22754869674008546,0.0020757373907448104,-0.4452814175989249,0.0,-0.17745708761564954,0.0,-0.026881297153723945,18948096,-30.725147859999996,4512,-2.2893107869836728e-08,4198,0.0,-0.0008471479422722712,-0.10762216724344986,-0.005260435726378484,0.0,2.554061133758376,-0.12486984110873389,0.0788736,0.631859072,-0.11423825888836839,0.0,0.0,0.0,-0.10426906264670191,0.0,589.4,-0.0030013289848929646,-0.1723782547047027,-0.5,0.10287900722072246,-0.0958259154652149,-34.06513214111328,0.01214854,1.0008825063705444,14.843778610229492,0.132421875,33.378685760498044,0.2,0.9634578227996826,0.00025267584,-0.011346774036064744,11347
0.01,-0.622729464700732,-0.04105438093121662,1029,36.84256,-0.2759779070473648,0.0018440745576905708,-0.44550873622185505,-7.608999536993603e-05,-0.19486751221217694,0.0,-0.033472830957747696,18966528,-27.065863059999998,4512,-2.473696459164788e-08,4202,0.0,-0.0008240389789961901,-0.11388757424535394,-0.005224026917544197,0.0,2.3850817562329096,-0.1499287304229215,0.0789504,0.631841408,-0.115310376672279,0.0,0.0,0.0,-0.10406982147751408,0.0,592.53,-0.0024830415226399804,-0.18130786876434105,-0.5,0.1096576612016664,-0.11510827200341679,-34.06230907440185,0.0143509535,1.0008866786956787,17.45383644104004,0.146630859375,39.75504779815674,0.2,0.9619945883750916,0.00025262976,-0.016471451590768994,11351
0.01,-0.5921462370826746,-0.041116610626053256,1030,36.85408,-0.26402195060679173,0.0018874775204393598,-0.4467191501920749,0.0,-0.1911301269354536,0.0,-0.03234186629075161,18984960,-39.889631560000005,4512,-2.3563288358996654e-08,4206,0.0,-0.0008355723625466868,-0.11122938529883632,-0.005246167733021665,0.0,2.488710965245465,-0.140401950293644,0.0790272,0.631823744,-0.11496235097260149,0.0,0.0,0.0,-0.10448899114215233,0.0,550.34,-0.0023479139566397484,-0.17948402385338255,-0.5,0.098423504632818,-0.11027476064973811,-34.06217861175537,0.017713064,1.0008536577224731,15.176494598388672,0.163232421875,36.5940975189209,0.2,0.9685034155845642,0.00025258368,-0.01888930848799646,11355
0.01,-0.57991568568016,-0.04153955052424365,1031,36.8656,-0.26409284333811783,0.0018288838263187143,-0.4501397842378194,0.0,-0.18477490313155834,0.0,-0.032148588710725914,19003392,-42.755022849999996,4512,-2.1763074792598317e-08,4210,0.0,-0.0008298172110416115,-0.11186735642666738,-0.005237165487589821,0.0,2.530773810810463,-0.14045777278207355,0.079104,0.63180608,-0.11309794702598934,0.0,0.0,0.0,-0.10458469373467955,0.0,534.51,-0.002305139603291062,-0.17944766610331253,-0.5,0.10080614277499063,-0.10216049571404492,-34.06590175628662,0.017917302,1.001293659210205,21.035707473754883,0.18585205078125,41.260305404663086,0.2,0.9640924334526062,0.0002525376,-0.017828799341805278,11359
0.01,-0.5884751818671747,-0.0416156933039868,1032,36.87712,-0.2717400047556555,0.001388888169054149,-0.46858383091751765,0.0,-0.18583548944794978,0.0,-0.030081673825992014,19021824,-34.80035319,4512,-2.3054449517320585e-08,4215,0.0,-0.0008492394040448595,-0.11055121378340611,-0.005298818937276403,0.0,2.5220213052455374,-0.1344013394707288,0.0791808,0.631788416,-0.11427534579125159,0.0,0.0,0.0,-0.1045203253043903,0.0,534.05,-0.0024322879492905207,-0.18493983865040536,-0.5,0.10191939554487893,-0.10247086977212458,-34.065816497802736,0.0143929925,1.0012898445129395,15.895467758178711,0.16005859375,34.26890668869019,0.2,0.9691518545150757,0.00025249152,-0.018127838941290976,11363
0.01,-0.5772827375571113,-0.040515952696350756,1033,36.888639999999995,-0.23491338463880507,0.0016232631945361693,-0.44941860914726167,0.0,-0.17375934906566112,0.0,-0.023950478065074575,19040256,-36.27410343,4512,-2.4033504515581358e-08,4219,0.0,-0.0008492275812338527,-0.10248196612550008,-0.005235594364245779,0.0,2.4285028137410323,-0.11469074215601736,0.0792576,0.631770752,-0.11465343208318347,0.0,0.0,0.0,-0.1041419352918022,0.0,530.37,-0.0021301149695065833,-0.17466618333366604,-0.5,0.0964382567777164,-0.09111954122514807,-34.064052200317384,0.016501222,1.0010311603546143,20.976736068725586,0.176708984375,54.239463806152344,0.2,0.9508240222930908,0.00025244544,-0.014851654635276646,11367
0.01,-0.578522411130472,-0.04084202800363259,1034,36.90016,-0.26800328212797414,0.0020496953737973752,-0.44988057949862725,0.0,-0.18850843674604623,0.0,-0.03419432461443446,19058688,-34.63487121,4512,-2.355979190859771e-08,4223,0.0,-0.000826702308433381,-0.11130692831765142,-0.005170306683143898,0.0,2.5713515778514586,-0.14746950629050887,0.0793344,0.631753088,-0.11327941106305706,0.0,0.0,0.0,-0.10415316660410102,0.0,545.17,-0.002911236505206723,-0.1798176050966629,-0.5,0.10174882201616142,-0.11020385718859639,-34.066188430786134,0.01621418,1.0012030601501465,22.269790649414062,0.15914306640625,42.2819917678833,0.2,0.9574230909347534,0.00025239936,-0.019401785917580128,11371
0.01,-0.5923664208685339,-0.04123405018025371,1035,36.911680000000004,-0.2726947315468346,0.001909721435772048,-0.4437613748535305,0.0,-0.18643749517839106,0.0,-0.03109757217579811,19077120,-33.89923257,4512,-2.311271927110068e-08,4227,0.0,-0.0008502338308354288,-0.11432743024312196,-0.00528831325070822,0.0,2.543932802246415,-0.13866899033241478,0.0794112,0.631735424,-0.11397749716171617,0.0,0.0,0.0,-0.10455082107211296,0.0,547.88,-0.0026863103892620457,-0.17734439520632161,-0.5,0.11128032277339514,-0.10613825019898065,-34.06920547485352,0.014896748,1.001370906829834,14.6814546585083,0.1532958984375,37.470589065551756,0.2,0.9693384766578674,0.00025235328,-0.01807801967370324,11375
0.01,-0.59955466312764,-0.04125080008111463,1036,36.9232,-0.26435567041205543,0.0017963316446791093,-0.4556353534807996,0.0,-0.18987896176284516,0.0,-0.030110814225865548,19095552,-35.92445145,4512,-2.2584275473406318e-08,4231,0.0,-0.0008403629403736614,-0.11039497647473268,-0.005242972616759224,0.0,2.4544555189990507,-0.1337560814750036,0.079488,0.63171776,-0.11442830329253745,0.0,0.0,0.0,-0.10428538911035533,0.0,530.35,-0.0011781720477672354,-0.1874846207525308,-0.5,0.10731681398017592,-0.10501387990478243,-34.06607513427734,0.015351703,1.0009828805923462,17.49394989013672,0.14664306640625,36.76078224182129,0.2,0.9667620658874512,0.00025230719999999997,-0.01614356414647773,11379
0.01,-0.5743955379620541,-0.0404897766361186,1037,36.93472,-0.27004548959916275,0.0018158628243125146,-0.4527877744077969,0.0,-0.18377958562406507,0.0,-0.03433747016909925,19113984,-37.96739094,4512,-2.290820769230438e-08,4235,0.0,-0.0008159267546941759,-0.1104153642592746,-0.005136337567412713,0.0,2.5474028105940296,-0.15152798995452918,0.0795648,0.631700096,-0.11387348817988609,0.0,0.0,0.0,-0.10442736458701642,0.0,516.72,-0.000913571148993614,-0.17712306963474936,-0.5,0.10660689227903428,-0.10885190244744497,-34.06137619018555,0.014387233,1.0007694959640503,24.257444381713867,0.13621826171875,55.485680198669435,0.2,0.9528130292892456,0.00025226112,-0.01476458107936196,11383
0.01,-0.5777891386625088,-0.04176040405693819,1038,36.94624,-0.2976244350159847,0.001826171074450637,-0.47310453407862485,0.0,-0.19735113690399458,0.0,-0.03842959852751026,19132416,-38.10495403,4512,-2.3520963725031537e-08,4239,0.0,-0.0008338524009082423,-0.11678196264327134,-0.005263459200702838,0.0,2.5527123831618694,-0.15435597909205315,0.0796416,0.6316824320000001,-0.11292043990223771,0.0,0.0,0.0,-0.10457427048789897,0.0,518.69,-0.002618781829666666,-0.18533570768463856,-0.5,0.11059907705747506,-0.12036615097362752,-34.06612071990967,0.013858637,1.001206636428833,19.107036590576172,0.15819091796875,42.037289237976076,0.2,0.9652713537216187,0.00025221504,-0.017791158414911478,11387
