reward_terms/coef_rate,reward_terms/hip_roll,reward_terms/track_yaw,time/fps,reward_terms/ang_xy,reward_terms/stance_time,time/time_elapsed,reward_terms/torque,reward_terms/alive,reward_terms/action_rate,reward_terms/stand,reward_terms/stop,reward_terms/stand_drift,reward_terms/air_time,curriculum/eff_scale,reward_terms/step_rate,rollout/ep_rew_mean,reward_terms/phase_contact,curriculum/stance_ratio,reward_terms/angmom,reward_terms/time,reward_terms/track_lin,curriculum/ent_coef,reward_terms/residual_rate,time/total_timesteps,reward_terms/assist_pen,reward_terms/foot_ahead,curriculum/cmd_scale,curriculum/cmd_track_err,reward_terms/stance,rollout/ep_len_mean,reward_terms/upright,reward_terms/overrun,reward_terms/vz,reward_terms/residual,time/iterations,reward_terms/motor_vel,reward_terms/fwd_speed,reward_terms/clearance,reward_terms/height,reward_terms/energy,reward_terms/lat_vel,reward_terms/foot_slip,train/clip_fraction,train/entropy_loss,train/value_loss,train/n_updates,train/loss,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/std,train/explained_variance,train/learning_rate
-1.5838793915509324,-0.029577757641056864,0.7068481609720312,4057,-0.40985242808585826,0.0,72,0.0,0.5,-0.25688004215109456,0.18408706666129715,0.0,-0.04082256434672651,1.6275929131855567e-06,0.0,0.0,-108.49716590999998,-0.10250641930142257,0.7,-0.07210179394019638,0.0,0.6389728566788273,0.01,0.0,294912,0.0,0.0,0.0,1.0179189038942957,-0.025959126867854336,181.31,-0.351605019287038,0.0,-0.24777773408623993,-0.06082692923583809,16,0.0,0.0,0.03396431313737877,-0.06304670355263141,0.0,-0.29656124464957695,-0.454190397886802,0.00750732421875,-36.90833911895752,379.34844970703125,60,167.87347412109375,0.2,-0.011622240010183305,0.003695228,1.0012657642364502,0.6355278491973877,0.00029986176
-1.58080642610309,-0.03173836104551028,0.710049560393518,4071,-0.37859087472319974,-0.00016615046640961536,76,0.0,0.5,-0.25934149497558734,0.1747805946098163,0.0,-0.04275328244024161,3.743481162625054e-05,0.0,0.0,-109.3296701,-0.07634509186275906,0.7,-0.07073138719878413,0.0,0.6266096207073842,0.01,0.0,313344,0.0,0.0,0.0,1.0543652474158542,-0.03292212200817893,184.57,-0.34688441286867805,0.0,-0.2514619636482804,-0.06106260852965517,17,0.0,0.0,0.029828103213428842,-0.07138518087287918,0.0,-0.3015621581064238,-0.43621883047281784,0.007763671875,-36.900593757629395,360.9745040893555,64,155.396728515625,0.2,-0.011406121001346036,0.0037363283,1.001037836074829,0.6187949180603027,0.000299852544
-1.57805598888599,-0.030612785913011323,0.6819925660779543,4083,-0.3873476150806566,-0.0003161606598748929,81,0.0,0.5,-0.2555443966794716,0.14091349895976232,0.0,-0.04350851686834595,1.6275929131855567e-06,0.0,0.0,-111.36455884000002,-0.1281508676359853,0.7,-0.07700873932737988,0.0,0.5630370844972663,0.01,0.0,331776,0.0,0.0,0.0,0.9777758366898106,-0.0332211509110293,194.69,-0.35849825366915294,0.0,-0.24595986086965219,-0.061122341362458706,18,0.0,0.0,0.03457876409794041,-0.06408150137289728,0.0,-0.31678676969734076,-0.4508433245870157,0.00904541015625,-36.903806114196776,319.23090209960935,68,135.7262725830078,0.2,-0.012331669393461198,0.004121716,1.0010814666748047,0.5741424560546875,0.000299843328
-1.5698042193877753,-0.03017734013877088,0.6953032905182288,4093,-0.37213981407824603,0.0,85,0.0,0.5,-0.26038693500878934,0.163191213362325,0.0,-0.05331501709010941,3.2552003782863416e-05,0.0,0.0,-113.60835606,-0.108267202695499,0.7,-0.0795813086828226,0.0,0.5676705720743994,0.01,0.0,350208,0.0,0.0,0.0,1.0485226660881264,-0.02048063451731756,197.64,-0.38515236132499714,0.0,-0.2812953448502775,-0.060644152734894145,19,0.0,0.0,0.03436768501374864,-0.07688980442688051,0.0,-0.32906674118884816,-0.44526400116825937,0.01019287109375,-36.901218032836915,273.5078826904297,72,109.51644134521484,0.2,-0.011964243033435195,0.004128917,1.0011341571807861,0.5287625789642334,0.000299834112
-1.5787067801305432,-0.03292041929436845,0.6813633882210177,4102,-0.3937094399307037,0.0,89,0.0,0.5,-0.2606167688973348,0.20434878093532233,0.0,-0.044464772189339606,4.340254236012697e-06,0.0,0.0,-109.96529093,-0.07804262148408354,0.7,-0.0732420293491161,0.0,0.680036664883152,0.01,0.0,368640,0.0,0.0,0.0,1.0936753276935762,-0.03814781923345686,186.93,-0.382289270115897,0.0,-0.25435601723273715,-0.06089451360838433,20,0.0,0.0,0.029038814864635904,-0.07032530187008999,0.0,-0.3798656732129247,-0.43741458083772183,0.0095458984375,-36.903604698181155,242.1501892089844,76,102.59496307373047,0.2,-0.012380340584786608,0.003964423,1.0011141300201416,0.5520374774932861,0.00029982489599999996
-1.5716836865683932,-0.03012674274427833,0.7133985109988825,4112,-0.3915400732247885,-1.3562837719089455e-06,94,0.0,0.5,-0.2582098177709807,0.19267326712875527,0.0,-0.05598342139937535,9.765605985497435e-06,0.0,0.0,-109.05371217000004,-0.10031001842018734,0.7,-0.07932862442408843,0.0,0.5689763060418612,0.01,0.0,387072,0.0,0.0,0.0,1.0501071463882414,-0.023413684203337008,189.93,-0.38484962312147214,0.0,-0.27532271658849283,-0.061016070163910495,21,0.0,0.0,0.032543366514854316,-0.07573267078395456,0.0,-0.33585955922577504,-0.445884197392662,0.0062255859375,-36.90914726257324,219.39116744995118,80,98.9596176147461,0.2,-0.011333021777682006,0.0033410352,1.0015335083007812,0.5685837268829346,0.00029981568
-1.5613909199649587,-0.02967775466803048,0.7125453246681418,4119,-0.3819532727221528,-8.422802137728367e-05,98,0.0,0.5,-0.2550724479605482,0.17794166293328773,0.0,-0.055594697877645545,3.5264684508244194e-05,0.0,0.0,-110.90349155999998,-0.09871994712296189,0.7,-0.08626613011508581,0.0,0.6233021981624962,0.01,0.0,405504,0.0,0.0,0.0,1.0182683471989147,-0.019472338129606803,190.47,-0.3812265474006447,0.0,-0.27141132709638405,-0.060628783268936885,22,0.0,0.0,0.03621346646296847,-0.07384304483127861,0.0,-0.32978518297592857,-0.44907974478089574,0.01292724609375,-36.91550998687744,196.60174331665038,84,91.73213958740234,0.2,-0.013003200132516213,0.0046244054,1.001904845237732,0.5175272226333618,0.000299806464
-1.5637619741966202,-0.03073368414975688,0.7326638512708618,4127,-0.37031827506419335,-3.743456262681219e-05,102,0.0,0.5,-0.25450818240660467,0.1820772320844849,0.0,-0.04538800362688587,2.1701271180063486e-06,0.0,0.0,-108.71665668999998,-0.08175854315180171,0.7,-0.08726963307081692,0.0,0.5918024428108282,0.01,0.0,423936,0.0,0.0,0.0,1.092043530639513,-0.029478063952255735,181.81,-0.3690355455199186,0.0,-0.2534226701857072,-0.06085295939623462,23,0.0,0.0,0.02884406930488504,-0.06931917320373761,0.0,-0.32387327036255686,-0.43331709979059824,0.01279296875,-36.913754272460935,191.14457626342772,88,81.58329772949219,0.2,-0.013434258324559778,0.0046521486,1.0017013549804688,0.4952657222747803,0.000299797248
-1.5703271490163455,-0.02959569750772215,0.68718772452425,4134,-0.3748105651626809,-8.951672094149722e-06,106,0.0,0.5,-0.25743201514421055,0.19966021577392803,0.0,-0.06443344078144281,3.0381896067410707e-05,0.0,0.0,-106.60325610999999,-0.06526470984316908,0.7,-0.07735173956940988,0.0,0.7509771900319906,0.01,0.0,442368,0.0,0.0,0.0,1.0575927230964677,-0.024301560959837838,188.93,-0.3758821826633081,0.0,-0.25748917263230603,-0.061078885774362414,24,0.0,0.0,0.02388884112039162,-0.0694403755062175,0.0,-0.33586037389777834,-0.44417185683989197,0.0142578125,-36.90822010040283,185.27128372192382,92,83.4151611328125,0.2,-0.014126171870157123,0.004916328,1.001283884048462,0.4851933717727661,0.000299788032
-1.5609615855945431,-0.0317257261886533,0.6985823183667157,4140,-0.3808051045029156,0.0,111,0.0,0.5,-0.2549505890539101,0.12601151653860432,0.0,-0.04282019326444674,1.5190938332428535e-05,0.0,0.0,-108.93925014999999,-0.1097094396462374,0.7,-0.06817404651111024,0.0,0.5603187940315872,0.01,0.0,460800,0.0,0.0,0.0,1.0572756481921006,-0.032854220161305965,185.46,-0.3470148662523323,0.0,-0.24728306411139403,-0.06129758435341415,25,0.0,0.0,0.03475749252668318,-0.067728325144314,0.0,-0.29155532435008513,-0.4630147250190146,0.0163818359375,-36.909207344055176,165.80273056030273,96,75.76312255859375,0.2,-0.014710448880214244,0.005209833,1.0016810894012451,0.5477005839347839,0.000299778816
-1.5683288677455545,-0.031089331290633522,0.7094583867338059,4146,-0.3748253351978426,0.0,115,0.0,0.5,-0.25987400637714386,0.18717574848436008,0.0,-0.05667062761918698,2.115878548162679e-05,0.0,0.0,-110.82147191,-0.08742883015203211,0.7,-0.07160626738457446,0.0,0.6471359510018854,0.01,0.0,479232,0.0,0.0,0.0,1.1820603078015608,-0.030397170706397567,189.11,-0.35593825149409997,0.0,-0.2576595831614392,-0.06098044637602085,26,0.0,0.0,0.03218972350160912,-0.0686946389893864,0.0,-0.3516838769147932,-0.46508166393314365,0.017724609375,-36.910599899291995,144.63161239624023,100,71.22686004638672,0.2,-0.015398574399296195,0.0055704834,1.0016335248947144,0.49807441234588623,0.00029976959999999996
-1.5642837669838692,-0.03086201637145199,0.6887141874963654,4151,-0.3689875818642294,-0.00016994811529811058,119,0.0,0.5,-0.25218438564323775,0.14624105885083663,0.0,-0.03195332561012529,4.0690036257728934e-05,0.0,0.0,-110.70662557000001,-0.10334295339874387,0.7,-0.07618291269768339,0.0,0.5954715854516989,0.01,0.0,497664,0.0,0.0,0.0,0.990177598957909,-0.03159771855695945,187.56,-0.3424825643143128,0.0,-0.23769966355179278,-0.06098820923683974,27,0.0,0.0,0.03702645433851298,-0.0633481003911106,0.0,-0.3309566199454982,-0.4450093881950871,0.0162353515625,-36.912254333496094,154.6600028991699,104,72.52925872802734,0.2,-0.014929422968998551,0.0052628005,1.0019384622573853,0.529616117477417,0.000299760384
-1.5684148754940765,-0.03155863385316213,0.7080534536618388,4150,-0.3874222843678851,-8.341397430437307e-05,124,0.0,0.5,-0.25491855449778517,0.17419141293065796,0.0,-0.04700586462547908,3.906242394198974e-05,0.0,0.0,-111.94243915999999,-0.10446852519704217,0.7,-0.06983276964405954,0.0,0.5625136068020218,0.01,0.0,516096,0.0,0.0,0.0,1.0265873310874791,-0.02916083313120246,189.84,-0.358664707826494,0.0,-0.24631402959172466,-0.061041995341766526,28,0.0,0.0,0.03975094373105378,-0.06800751077933599,0.0,-0.3253146317034654,-0.4350617941761716,0.02781982421875,-36.92329044342041,131.08781814575195,108,62.48894119262695,0.2,-0.017263529141200707,0.006986414,1.0027140378952026,0.524225115776062,0.000299751168
-1.5620730952837478,-0.03191718265153081,0.6951262809227687,4155,-0.37250530131348625,0.0,128,0.0,0.5,-0.2550893454112717,0.15941386420635917,0.0,-0.04698828423935362,4.9913108038405575e-05,0.0,0.0,-109.16776993999999,-0.08024674424334075,0.7,-0.07397720415433257,0.0,0.5976216381398025,0.01,0.0,534528,0.0,0.0,0.0,1.0497563440381326,-0.03324320006823065,189.96,-0.3673943920553683,0.0,-0.256688157900957,-0.061279141002831966,29,0.0,0.0,0.02990936782394991,-0.06989556908661429,0.0,-0.3480240321584811,-0.453235864995695,0.022900390625,-36.92185726165771,123.77076530456543,112,58.901939392089844,0.2,-0.016165625001303852,0.0063249916,1.002325415611267,0.5684720277786255,0.000299741952
-1.5559863208950881,-0.030435254407341697,0.6791551200630569,4160,-0.38110266375233265,-0.00029093313464222267,132,0.0,0.5,-0.25379532652275616,0.17286796712728442,0.0,-0.04839359710777046,1.3020801513145367e-05,0.0,0.0,-109.99079077,-0.08533623758251102,0.7,-0.08338303650802524,0.0,0.6494518135653801,0.01,0.0,552960,0.0,0.0,0.0,0.9090667972237113,-0.03036393458991191,194.99,-0.36962810754235503,0.0,-0.2384611768758089,-0.06107205035497524,30,0.0,0.0,0.025728740439058533,-0.06569385365501369,0.0,-0.32992157132049477,-0.46368307736180003,0.0275146484375,-36.91786975860596,112.5726490020752,116,52.7662353515625,0.2,-0.017375391069799663,0.006906378,1.0021294355392456,0.5466774702072144,0.000299732736
-1.5553574467423867,-0.02964964223772537,0.7074943382253688,4164,-0.375688710683596,-0.00273233497056127,137,0.0,0.5,-0.252019584298955,0.1865823049767275,0.0,-0.0552744693625062,1.2478267308324575e-05,0.0,0.0,-109.54986582999996,-0.0916492698890893,0.7,-0.07526692522361739,0.0,0.6838660019104572,0.01,0.0,571392,0.0,0.0,0.0,1.1121692962177243,-0.0187003592693299,209.77,-0.35224428963435367,0.0,-0.25599798166130916,-0.06137068858934126,31,0.0,0.0,0.03275434194349862,-0.0709725816189235,0.0,-0.2946567829405467,-0.45499423956653107,0.03826904296875,-36.91764659881592,106.90511016845703,120,47.346038818359375,0.2,-0.019123991369269788,0.008436407,1.0020852088928223,0.6185123920440674,0.00029972352
-1.5654426347249346,-0.029391249213755823,0.7081423071913976,4168,-0.37810594000362835,-8.137625021239122e-07,141,0.0,0.5,-0.2567578261025778,0.15349628730637313,0.0,-0.06080812048214316,2.3871466207007568e-05,0.0,0.0,-111.65038910000001,-0.1037494464714634,0.7,-0.07974280322516505,0.0,0.5390383461099961,0.01,0.0,589824,0.0,0.0,0.0,1.057770375978333,-0.02658720727739751,198.15,-0.36800338400249655,0.0,-0.24696868149313758,-0.061343749801552216,32,0.0,0.0,0.029837806007411236,-0.0689373469407244,0.0,-0.34081930008016104,-0.43199064426946054,0.03734130859375,-36.92210693359375,91.35432205200195,124,44.202510833740234,0.2,-0.019426806084811687,0.008359823,1.0026181936264038,0.6225219368934631,0.000299714304
-1.5590236235234125,-0.03111339335494216,0.7246636794499532,4172,-0.38853719403563186,-5.086205136548314e-05,145,0.0,0.5,-0.25866631384372757,0.15412489623803471,0.0,-0.046701701426295386,3.7434821327527366e-05,0.0,0.0,-113.43405888999997,-0.11288356064177524,0.7,-0.07757420344531711,0.0,0.564820423111526,0.01,0.0,608256,0.0,0.0,0.0,1.0077127845410767,-0.031620782217247984,198.46,-0.3962643552106788,0.0,-0.24627373465197053,-0.06121979298717742,33,0.0,0.0,0.03735584098023201,-0.06763764694063491,0.0,-0.37415942277296943,-0.46912666246045365,0.05078125,-36.92603054046631,85.2078353881836,128,39.18979263305664,0.2,-0.02056199060752988,0.009974509,1.0028505325317383,0.6093943119049072,0.00029970508799999996
-1.5462690375431523,-0.03393947523329001,0.7149816129469538,4175,-0.39224620280277334,-8.951672094149722e-06,150,0.0,0.5,-0.2561602561693307,0.17217815935578706,0.0,-0.05782767601227352,1.953120226971805e-05,0.0,0.0,-110.59259206,-0.08126539604492958,0.7,-0.07274970627599191,0.0,0.5912606723220876,0.01,0.0,626688,0.0,0.0,0.0,1.1617769882773317,-0.032610834834155535,204.64,-0.38167342433533835,0.0,-0.2658539899389098,-0.061325117779346065,34,0.0,0.0,0.03281736609145413,-0.07230528913037779,0.0,-0.34165834973537645,-0.40874027591192513,0.0397705078125,-36.927871513366696,80.78969650268554,132,39.84323501586914,0.2,-0.02022780121769756,0.008438987,1.0029617547988892,0.635979175567627,0.000299695872
-1.545199329070216,-0.0322651462135237,0.7086629832403399,4178,-0.35538514691570433,-1.80389906745404e-05,154,0.0,0.5,-0.25683070672251385,0.2368825278787713,0.0,-0.07107544036401763,1.681854094689091e-05,0.0,0.0,-108.14529062999998,-0.09327741485894542,0.7,-0.08498608177097657,0.0,0.6419610161073729,0.01,0.0,645120,0.0,0.0,0.0,1.0634492245349518,-0.03304985504831242,202.13,-0.4038214241193972,0.0,-0.26447810693901336,-0.061419817107538265,35,0.0,0.0,0.028799028026361823,-0.07393030544066666,0.0,-0.3681051329360134,-0.44572608706684047,0.04984130859375,-36.93068256378174,70.93038578033448,136,31.997961044311523,0.2,-0.021250977704767138,0.009750357,1.003249168395996,0.675315260887146,0.000299686656
