reward_terms/air_time,curriculum/sprint_dist_m,curriculum/eff_scale,reward_terms/residual_rate,curriculum/ctrl_jitter_ms,reward_terms/stop,reward_terms/angmom,reward_terms/height,time/time_elapsed,reward_terms/coef_rate,reward_terms/energy,time/iterations,curriculum/ctrl_drop_prob,curriculum/stance_ratio,reward_terms/clearance,reward_terms/fwd_speed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,reward_terms/foot_ahead,reward_terms/action_rate,reward_terms/foot_slip,time/total_timesteps,curriculum/ent_coef,reward_terms/alive,reward_terms/overrun,reward_terms/torque,reward_terms/vz,reward_terms/hip_roll,reward_terms/time,reward_terms/upright,reward_terms/step_rate,reward_terms/motor_vel,reward_terms/lat_vel,reward_terms/ang_xy,reward_terms/phase_contact,reward_terms/stance,reward_terms/assist_pen,reward_terms/stance_time,reward_terms/residual,train/approx_kl,train/n_updates,train/entropy_loss,train/clip_fraction,train/clip_range,train/std,train/explained_variance,train/loss,train/learning_rate,train/value_loss,train/policy_gradient_loss
0.0008506932548092058,25.0,0.0,0.0,0.0,0.0,-0.1371017640370367,-0.03177066659296439,4,-0.35165862868746484,0.0,1,0.0,0.65,0.07513760047934993,-0.6216757968355597,4144,-139.60216523,159.87,0.0,-0.05097352367652656,-0.35463743757174165,18432,0.01,0.0,0.0,0.0,-0.17383265560256145,-0.2023490336841488,-0.5,-0.4654364215630362,0.0,0.0,-5.3454979455880624e-08,-0.47358051536289963,-0.1583916500250474,-0.20921899128999233,0.0,-0.00040906791885693866,-0.09767899781516398,,,,,,,,,,,
0.0012695292179058823,25.01152,0.0,0.0,0.0,0.0,-0.20044007726430188,-0.033879695457830455,9,-0.2730948639469475,0.0,2,0.0,0.65,0.08576774049407393,-0.8412637299540774,4019,-141.40848081000001,167.04,0.0,-0.04787969764815491,-0.3322100890869352,36864,0.01,0.0,0.0,0.0,-0.19074887148848144,-0.15632309856777987,-0.5,-0.514627489560771,0.0,0.0,-5.829651201150026e-08,-0.5060274820134167,-0.2041179486509524,-0.12907742726639568,0.0,-0.0013519906852808264,-0.10019939757457544,0.019586222,16198,-19.881014347076416,0.1875,0.2,1.001821517944336,0.5724514722824097,1279.0977783203125,0.00029993856,5350.936096191406,0.004858180531300604
0.0012033399867100848,25.02304,0.0,0.0,0.0,0.0,-0.2934671157006862,-0.0321973747473689,13,-0.24784360452046425,0.0,3,0.0,0.65,0.07888270330031606,-0.8039724428909659,4087,-138.17067354,154.05,0.0,-0.04079611940758779,-0.3904158918087427,55296,0.01,0.0,0.0,0.0,-0.17207218443032152,-0.16836215170574761,-0.5,-0.5685886553075692,0.0,0.0,-5.2511422866593395e-08,-0.5095853285779496,-0.19033800832968162,-0.13835606085663146,0.0,-0.0003206361676954354,-0.10260384575094728,0.0032085732,16202,-19.86681137084961,0.007373046875,0.2,1.0002411603927612,0.42402124404907227,743.2955322265625,0.00029987712,2213.994970703125,-0.0016134594741743058
0.0008696814119401905,25.03456,0.0,0.0,0.0,0.0,-0.31311536170107646,-0.02644342265767648,17,-0.21195438223916555,0.0,4,0.0,0.65,0.08408697093105501,-0.8185531525323383,4125,-136.05654577999996,145.63,0.0,-0.03982626079553166,-0.4392537053535724,73728,0.01,0.0,0.0,0.0,-0.18941176224065093,-0.12120455028740938,-0.5,-0.5494617871708298,0.0,0.0,-5.808622359929716e-08,-0.5275470502096654,-0.20460691322739483,-0.06201426013487695,0.0,-9.087228035140368e-06,-0.10270354547541924,0.003459158,16206,-19.865307426452638,0.00916748046875,0.2,1.0000959634780884,0.5660187005996704,530.290771484375,0.00029981568,1637.2951049804688,-0.002852003229781985
0.001152341625937778,25.04608,0.0,0.0,0.0,0.0,-0.33021464888923985,-0.02576150987970989,22,-0.1860088827161173,0.0,5,0.0,0.65,0.0841580186491349,-0.7821666901595656,4148,-135.04794892,141.61,0.0,-0.036931220105674296,-0.4167093191869135,92160,0.01,0.0,0.0,0.0,-0.18004600557066894,-0.12107917720595746,-0.5,-0.5831330257052332,0.0,0.0,-5.4517054990211004e-08,-0.5355267378527704,-0.21533141966570654,-0.05330234225800676,0.0,-0.00043226280993419804,-0.10364858354173502,0.004147011,16210,-19.86574468612671,0.01220703125,0.2,1.0001164674758911,0.5994545221328735,357.35626220703125,0.00029975423999999997,1082.362319946289,-0.0036485343938693405
0.0010687915168495642,25.0576,0.0,0.0,0.0,0.0,-0.3146916647771126,-0.03301876197917109,26,-0.18387430137615912,0.0,6,0.0,0.65,0.08730521292861959,-0.9012387998260194,4165,-136.99584187,149.47,0.0,-0.03616007099962677,-0.43182105544791555,110592,0.01,0.0,0.0,0.0,-0.19902867202812188,-0.12097249577375953,-0.5,-0.5885373850443909,0.0,0.0,-7.220468287820551e-08,-0.5332285711261494,-0.2180760307355963,-0.045134087071311606,0.0,-0.00010687847518258625,-0.10403947617060277,0.0049266666,16214,-19.86564197540283,0.01422119140625,0.2,1.000106692314148,0.6539098620414734,223.99481201171875,0.0002996928,654.5178924560547,-0.0030710464983712883
0.0011230447788774553,25.06912,0.0,0.0,0.0,0.0,-0.3605268191433665,-0.024785154075334208,30,-0.16487030001523464,0.0,7,0.0,0.65,0.08629069763847547,-0.7907554284950349,4177,-134.84503915000002,140.98,0.0,-0.033944102820030825,-0.44864981941560117,129024,0.01,0.0,0.0,0.0,-0.1848216667849655,-0.12691372535145562,-0.5,-0.5640342663444277,0.0,0.0,-7.212830327290807e-08,-0.5555191113621668,-0.22082266055908004,-0.049174753082997694,0.0,-9.467117100333174e-05,-0.10426824845396013,0.0057946616,16218,-19.865881824493407,0.01988525390625,0.2,1.0001951456069946,0.6775651574134827,131.9107208251953,0.00029963136,427.4333557128906,-0.0036901890067383646
0.0010318991876879914,25.08064,0.0,0.0,0.0,0.0,-0.34676829165423834,-0.02687754117132675,35,-0.1625319033520898,0.0,8,0.0,0.65,0.08592819749501675,-0.798385345593637,4191,-135.99863736999998,145.71,0.0,-0.034423182202358106,-0.45442961372214596,147456,0.01,0.0,0.0,0.0,-0.1858069685692707,-0.12556047435009307,-0.5,-0.5650898749836769,0.0,0.0,-7.049956727344378e-08,-0.5664098405249802,-0.2390560189478338,-0.03581436340831338,0.0,-0.00014892479844598306,-0.10393414732528132,0.0057656863,16222,-19.866709995269776,0.0276123046875,0.2,1.0003200769424438,0.7211546301841736,79.02919006347656,0.00029956992,270.3226684570312,-0.004325115203391761
0.0010850673392673747,25.09216,0.0,0.0,0.0,0.0,-0.33585407271640505,-0.027812723457119153,39,-0.1405141211661059,0.0,9,0.0,0.65,0.08770937007292179,-0.8784724147935196,4200,-135.48562945999998,143.74,0.0,-0.034054385493944156,-0.4784703586278379,165888,0.01,0.0,0.0,0.0,-0.18839144283923606,-0.12446786510142384,-0.5,-0.5566045105894113,0.0,0.0,-7.669729255241285e-08,-0.5398963325529018,-0.23547934445258686,-0.021026844202365138,0.0,-3.757007976269556e-05,-0.10402483947100828,0.0051616826,16226,-19.866754913330077,0.023486328125,0.2,1.0002559423446655,0.6852260828018188,64.57789611816406,0.00029950848,213.10134201049806,-0.004884156119078398
0.0009890387979491304,25.10368,0.0,0.0,0.0,0.0,-0.34885370766964074,-0.026454100021932225,43,-0.14166856550032583,0.0,10,0.0,0.65,0.08857347545355465,-0.856973299495071,4206,-134.94101974,141.43,0.0,-0.0346465993797542,-0.4687560815517937,184320,0.01,0.0,0.0,0.0,-0.1809098859289828,-0.1270651688512858,-0.5,-0.5497211635173452,0.0,0.0,-7.408018948611252e-08,-0.5418323051812606,-0.22510444970191867,-0.02153283810461194,0.0,0.0,-0.10381445425730612,0.00691775,16230,-19.86702890396118,0.04881591796875,0.2,1.0003589391708374,0.763607382774353,38.175376892089844,0.00029944704,124.60017051696778,-0.005901316925883293
0.0009087437776745193,25.1152,0.0,0.0,0.0,0.0,-0.32437134759749153,-0.028825820029244918,48,-0.14407446040730243,0.0,11,0.0,0.65,0.08626089221757081,-0.8463282737926153,4213,-134.57701695000003,140.12,0.0,-0.03531441682628325,-0.47805150579301947,202752,0.01,0.0,0.0,0.0,-0.17848527308940026,-0.1299034688607615,-0.5,-0.5175046224444921,0.0,0.0,-7.011284257101422e-08,-0.5364606437718791,-0.2286482656829606,-0.024082161039288365,0.0,-5.126913310959935e-05,-0.10347326258864716,0.0071094455,16234,-19.867866420745848,0.0416015625,0.2,1.0004756450653076,0.7721689343452454,28.0975341796875,0.0002993856,91.92835922241211,-0.0059030802687630056
0.001002059635033624,25.12672,0.0,0.0,0.0,0.0,-0.335722031285224,-0.026793741400624866,52,-0.13856983881323484,0.0,12,0.0,0.65,0.08641156431623528,-0.8594760050922486,4218,-134.10078967,138.31,0.0,-0.03657319936729758,-0.46766958575838097,221184,0.01,0.0,0.0,0.0,-0.16570281256903902,-0.12945737039156746,-0.5,-0.5176336189047085,0.0,0.0,-7.542073238735136e-08,-0.5394521972308868,-0.21254128125082083,-0.02738171314576414,0.0,-3.43150038841284e-05,-0.10327238766453822,0.007351417,16238,-19.86769018173218,0.05123291015625,0.2,1.0004534721374512,0.6681054830551147,25.05636978149414,0.00029932415999999997,92.37797183990479,-0.005805261846398934
0.0007367605091227839,25.13824,0.0,0.0,0.0,0.0,-0.3901884501568115,-0.022967397578912186,56,-0.13947991383804756,0.0,13,0.0,0.65,0.08398024601557443,-0.7920238037610765,4221,-132.07733802,130.11,0.0,-0.036960018652879144,-0.48944084258125403,239616,0.01,0.0,0.0,0.0,-0.1641731637507679,-0.12431786263984039,-0.5,-0.5108755454639746,0.0,0.0,-7.510583000634183e-08,-0.5445742939736457,-0.18784925459208113,-0.013408517898941742,0.0,-4.882704363101058e-06,-0.10300121435182619,0.008409498,16242,-19.86894063949585,0.072314453125,0.2,1.0006881952285767,0.6324254274368286,19.148738861083984,0.00029926272,65.6362699508667,-0.007866355066653341
0.0005468736829546591,25.14976,0.0,0.0,0.0,0.0,-0.35421817093483177,-0.02507410689216234,61,-0.1613796425448981,0.0,14,0.0,0.65,0.08213785067826955,-0.8223887123323079,4225,-134.13643127,138.31,0.0,-0.03890352833431495,-0.48780964291469825,258048,0.01,0.0,0.0,0.0,-0.16771061071300988,-0.12324148482258934,-0.5,-0.49332214509587985,0.0,0.0,-8.425848488726526e-08,-0.5441368623612362,-0.17381922495541322,-0.019472094247208374,0.0,0.0,-0.1025633490482121,0.007498483,16246,-19.871525382995607,0.07235107421875,0.2,1.0010180473327637,0.603834331035614,14.721114158630371,0.00029920128,51.55801439285278,-0.007424442120827735
0.0005056411545309755,25.16128,0.0,0.0,0.0,0.0,-0.3291474461441548,-0.02719347932897395,65,-0.16562269827203965,0.0,15,0.0,0.65,0.08076512032882514,-0.8185875497098984,4229,-134.58812892999998,140.24,0.0,-0.039673209726210946,-0.49475054365750876,276480,0.01,0.0,0.0,0.0,-0.16292745327733735,-0.13016497189454865,-0.5,-0.49758713186831294,0.0,0.0,-9.436640209603497e-08,-0.5605673994386233,-0.19037131063888682,-0.027792917299299717,0.0,0.0,-0.10239981873783227,0.0081833,16250,-19.870430278778077,0.0712158203125,0.2,1.0008625984191895,0.1967298984527588,19.172882080078125,0.00029913984,73.28947849273682,-0.007144402031553909
0.00049424814642407,25.1728,0.0,0.0,0.0,0.0,-0.2875650317815493,-0.029734374117883093,69,-0.19066493235370494,0.0,16,0.0,0.65,0.08113785970155422,-0.8146769318683611,4231,-136.65406531,148.5,0.0,-0.04065023393996774,-0.4832067153073678,294912,0.01,0.0,0.0,0.0,-0.1687591987417255,-0.1451140715540493,-0.5,-0.4859455479664361,0.0,0.0,-9.496565846264267e-08,-0.5165808305093407,-0.18503021829650898,-0.04580832868505799,0.0,0.0,-0.1024151108527373,0.010287514,16254,-19.87122211456299,0.0817626953125,0.2,1.0010480880737305,0.3896186947822571,13.550838470458984,0.0002990784,43.46515645980835,-0.009805611800402403
