reward_terms/action_rate,reward_terms/time,reward_terms/step_rate,curriculum/ctrl_jitter_ms,reward_terms/motor_vel,reward_terms/foot_ahead,curriculum/sprint_dist_m,curriculum/ctrl_drop_prob,reward_terms/clearance,reward_terms/lat_vel,reward_terms/residual,rollout/ep_rew_mean,reward_terms/energy,reward_terms/air_time,time/time_elapsed,reward_terms/ang_xy,curriculum/ent_coef,reward_terms/hip_roll,rollout/ep_len_mean,reward_terms/overrun,reward_terms/residual_rate,reward_terms/stance,reward_terms/assist_pen,curriculum/eff_scale,time/iterations,reward_terms/angmom,time/fps,reward_terms/upright,reward_terms/stance_time,reward_terms/vz,curriculum/stance_ratio,reward_terms/fwd_speed,reward_terms/foot_slip,reward_terms/coef_rate,reward_terms/stop,reward_terms/torque,reward_terms/height,reward_terms/phase_contact,time/total_timesteps,reward_terms/alive,train/approx_kl,train/entropy_loss,train/loss,train/policy_gradient_loss,train/value_loss,train/learning_rate,train/std,train/clip_range,train/n_updates,train/explained_variance,train/clip_fraction
-0.0031469783832101072,-0.5,0.0,0.4718592,-0.00014453490868230947,0.0,38.8816,0.00589824,0.01934516232695783,-3.2327256813813994e-08,0.0,-1527.8069880200003,-0.0009278772369935157,0.0011555971092699717,5219,-3.1405317737640146e-06,0.01,-0.09081005988904037,7731.92,0.0,0.0,0.0,0.0,0.092544,1206,0.0,4258,-1.391612278844604e-07,-0.47394515229906475,-0.010208894852966256,0.62871488,0.2949232467171987,-0.3516640116197074,-0.24668531877440625,0.0,-0.017617340477729344,-0.004272175888304306,-0.239581486211056,22228992,0.0,0.015673175,-11.361121273040771,-0.10678617656230927,-0.010247459274251015,0.0885718671604991,0.00028889472,1.0023958683013916,0.2,4820,0.9812958836555481,0.146728515625
-0.0032308227774186325,-0.5,0.0,0.4727808,-0.00015288403274018274,0.0,38.893119999999996,0.00590976,0.020232353360227173,-3.6715862922461514e-08,0.0,-1527.8069880200003,-0.0009740000900489892,0.0012413174942291032,5223,-3.791280465527038e-06,0.01,-0.09165699458603298,7731.92,0.0,0.0,0.0,0.0,0.0926208,1207,0.0,4258,-1.4504489650900603e-07,-0.5001444401374707,-0.006876660409585604,0.6286972160000001,0.31518467168402575,-0.35127554069441824,-0.24971848962790746,0.0,-0.017892053331962525,-0.0032056315655556774,-0.24058068566585775,22247424,0.0,0.011174524,-11.358167934417725,-0.09281988441944122,-0.00623513808241114,0.12283461056649685,0.000288885504,1.0017887353897095,0.2,4824,0.989493191242218,0.12232666015625
-0.00314568108909851,-0.5,0.0,0.4737024,-0.00014860245946403592,0.0,38.90464,0.005921280000000001,0.019762309233917464,-3.577778103748343e-08,0.0,-1542.4585645299999,-0.0009534068257508901,0.0011583097705927987,5228,-3.689990474296386e-06,0.01,-0.09059818814877824,7812.48,0.0,0.0,0.0,0.0,0.0926976,1208,0.0,4258,-1.4075359719524084e-07,-0.48280895477445385,-0.00709816475903037,0.628679552,0.31176007899323555,-0.3636525873069471,-0.24669043549743344,0.0,-0.01770976459649749,-0.003169150840052865,-0.23641118951394377,22265856,0.0,0.014099648,-11.356779479980469,-0.12339931726455688,-0.012321310967672616,0.02984537873417139,0.000288876288,1.0011184215545654,0.2,4828,0.9925546050071716,0.13826904296875
-0.003103813393737998,-0.5,0.0,0.474624,-0.00014261158965667189,0.0,38.916160000000005,0.0059328,0.02014444396097917,-3.408625089945216e-08,0.0,-1585.10462343,-0.0009318698249921134,0.0011013436984891694,5232,-3.3316952027523236e-06,0.01,-0.09095123197459011,8049.77,0.0,0.0,-0.00011489655504116406,0.0,0.0927744,1209,0.0,4258,-1.3904497640667537e-07,-0.46961612891916754,-0.014131082173541747,0.628661888,0.25726180211738975,-0.36889253589058046,-0.2600174489405243,0.0,-0.017982339128573013,-0.00543831906255813,-0.2430644599002063,22284288,0.0,0.015713332,-11.355835056304931,-0.10271826386451721,-0.01075972681865096,0.07268781531602145,0.000288867072,1.001732349395752,0.2,4832,0.9866124391555786,0.1609130859375
-0.0030947344888131237,-0.5,0.0,0.4755456,-0.00013900176680942868,0.0,38.927679999999995,0.00594432,0.020442010705020816,-3.1972610874018324e-08,0.0,-1542.26120212,-0.0008997649930566855,0.0010340695055977751,5236,-3.4555004566762696e-06,0.01,-0.09141733489839521,7817.13,0.0,0.0,-0.006469743006741557,0.0,0.0928512,1210,0.0,4258,-1.328616120614268e-07,-0.45612219853986363,-0.017241059313184023,0.628644224,0.20918653640457754,-0.361505455120248,-0.25567779093515963,0.0,-0.017455127933051068,-0.0066021951692688844,-0.2406770265119199,22302720,0.0,0.008681834,-11.355500316619873,-0.061834320425987244,-0.006901556835509836,0.21333653703331948,0.000288857856,1.0012391805648804,0.2,4836,0.9853640794754028,0.10242919921875
-0.0032473468969991207,-0.5,0.0,0.4764672,-0.00014252487086119316,0.0,38.9392,0.0059558400000000004,0.017905004023921114,-3.3166915260084965e-08,0.0,-1562.7648663500001,-0.000917214444876899,0.0011561396046696852,5241,-3.136838648299293e-06,0.01,-0.08962814331091098,7933.55,0.0,0.0,0.0,0.0,0.092928,1211,0.0,4258,-1.3641763237628545e-07,-0.48426565447718734,-0.0068928547230502415,0.6286265600000001,0.3059531216251696,-0.3595901746974481,-0.24672304884105278,0.0,-0.017198841430325754,-0.0031824383514082264,-0.24221757924809934,22321152,0.0,0.008525337,-11.355321550369263,-0.0344000905752182,-0.007486959709785879,0.33177162557840345,0.00028884863999999996,1.0015696287155151,0.2,4840,0.9867434501647949,0.0642578125
-0.003173538181434651,-0.5,0.0,0.4773888,-0.00014319602646913345,0.0,38.950720000000004,0.0059673600000000005,0.019455169430527906,-3.1401736061261116e-08,0.0,-1570.65311914,-0.0009295182396255743,0.000988496661496659,5245,-3.4317358086791053e-06,0.01,-0.0899789765730699,7976.15,0.0,0.0,-0.003283748663039463,0.0,0.0930048,1212,0.0,4258,-1.3788293612232336e-07,-0.4690848494162007,-0.01498429995871459,0.628608896,0.23416246206617075,-0.3679625242737713,-0.26006574348466543,0.0,-0.018080350613760107,-0.0060427995226854814,-0.24642908569179378,22339584,0.0,0.012089354,-11.358134460449218,-0.08388286828994751,-0.011317345150746404,0.15985837280750276,0.000288839424,1.0015153884887695,0.2,4844,0.9843798279762268,0.1047119140625
-0.003611758857303158,-0.5,0.0,0.4783104,-0.0001501332642112039,0.0,38.96224,0.005978880000000001,0.019227925151908035,-3.6915256947956134e-08,0.0,-1565.8625035699997,-0.0009544819900019802,0.0011111093335784972,5249,-3.479326547445651e-06,0.01,-0.09070702584224688,7952.22,0.0,0.0,-0.00011122596656797302,0.0,0.0930816,1213,0.0,4258,-1.4120325583754382e-07,-0.4743890763331567,-0.01220018225228974,0.628591232,0.2543184940699136,-0.3659456685416366,-0.25553884391460907,0.0,-0.017776606418914754,-0.005100749068852147,-0.25228522087492045,22358016,0.0,0.010284679,-11.355468893051148,-0.016411401331424713,-0.0091291660675779,0.2727655194699764,0.000288830208,1.0011506080627441,0.2,4848,0.9883888363838196,0.1146728515625
-0.003175244935007003,-0.5,0.0,0.479232,-0.0001434998091179392,0.0,38.97376,0.0059904,0.020574330971905464,-3.593382243265077e-08,0.0,-1565.51650259,-0.0009261586218084637,0.0011555970801661413,5253,-3.3883186126788173e-06,0.01,-0.09068329132067844,7951.63,0.0,0.0,-0.0009848711612719897,0.0,0.0931584,1214,0.0,4258,-1.393630332278103e-07,-0.48490151320099056,-0.014386158786624581,0.628573568,0.24754964360251788,-0.3668510158238727,-0.2543271084706789,0.0,-0.017569901506076145,-0.005388790884842567,-0.24542945570978836,22376448,0.0,0.009594565,-11.3549147605896,-0.09467475861310959,-0.008849696634570137,0.11436638608574867,0.000288820992,1.0009806156158447,0.2,4852,0.9904447793960571,0.08538818359375
-0.003196675724724443,-0.5,0.0,0.4801536,-0.00015307939907275455,0.0,38.98528,0.006001920000000001,0.017294430770167218,-3.937557534171152e-08,0.0,-1565.51650259,-0.000990244593181706,0.001067706597192834,5258,-3.6940863754561333e-06,0.01,-0.0906395225578261,7951.63,0.0,0.0,-0.0002307598018060841,0.0,0.0932352,1215,0.0,4258,-1.4597721623840378e-07,-0.4941768264753692,-0.007756562761156941,0.628555904,0.29671925833850665,-0.37676271174729253,-0.2533948632027522,0.0,-0.018295289020153878,-0.0035434347698206367,-0.24893128453934235,22394880,0.0,0.011675793,-11.354211473464966,-0.11104217916727066,-0.010788795573171228,0.07320026438683272,0.00028881177599999997,1.0006080865859985,0.2,4856,0.9960405230522156,0.11143798828125
-0.003248580484656118,-0.5,0.0,0.4810752,-0.0001499019083730763,0.0,38.9968,0.00601344,0.020955001656911963,-3.387384340898782e-08,0.0,-1530.0875849800002,-0.0009632377516915178,0.0011653626958529155,5262,-3.540125852262439e-06,0.01,-0.0900941108893213,7760.43,0.0,0.0,-0.0005786970974598609,0.0,0.093312,1216,0.0,4259,-1.391873331433893e-07,-0.48415661452034126,-0.014026275885505729,0.62853824,0.26690008851694297,-0.36256451652084115,-0.24705590089040685,0.0,-0.01747618703070941,-0.005134024698138114,-0.2363285031748683,22413312,0.0,0.014740311,-11.353025484085084,-0.09748347848653793,-0.00998194720596075,0.09958771541714669,0.00028880256,1.0010758638381958,0.2,4860,0.9891768097877502,0.15255126953125
-0.0032168544792376946,-0.5,0.0,0.4819968,-0.00014748611994359388,0.0,39.00832,0.00602496,0.0175106139648332,-3.7487613594084925e-08,0.0,-1550.35111577,-0.0009542063945135606,0.0011349807997855048,5266,-3.5833807453488444e-06,0.01,-0.09067740534267711,7876.41,0.0,0.0,0.0,0.0,0.0933888,1217,0.0,4259,-1.3863244556244017e-07,-0.4914075932190624,-0.0075695188834064885,0.628520576,0.3273168055475113,-0.3642176144111568,-0.247833043786269,0.0,-0.017398441872740783,-0.003409128563656898,-0.2434457866345427,22431744,0.0,0.012152129,-11.354363679885864,-0.10787426680326462,-0.00987819661386311,0.07745069097727537,0.000288793344,1.000988483428955,0.2,4864,0.9944217801094055,0.1209228515625
-0.003363719367283246,-0.5,0.0,0.4829184,-0.00014534199008793883,0.0,39.01984,0.00603648,0.019185382498688577,-3.5032224126378425e-08,0.0,-1529.61674198,-0.0009419310350683755,0.0010758446426027352,5271,-3.6427102183171748e-06,0.01,-0.09002441844195402,7760.35,0.0,0.0,-0.00011281300340378709,0.0,0.0934656,1218,0.0,4259,-1.3617254427419632e-07,-0.47428477452033097,-0.014303549426578252,0.628502912,0.22968211103150896,-0.4040103987009918,-0.2628000381541202,0.0,-0.017140419137593163,-0.005549005362070079,-0.2513847015862186,22450176,0.0,0.009770506,-11.353218984603881,-0.06637436896562576,-0.008331272623036057,0.15452102944254875,0.00028878412799999997,1.0006139278411865,0.2,4868,0.979887843132019,0.12755126953125
-0.003136720512959537,-0.5,0.0,0.48384,-0.00014757176154480474,0.0,39.03136,0.006048,0.019068115023933768,-3.521352670036182e-08,0.0,-1529.5790384700001,-0.0009455342798891283,0.0011984572920482606,5275,-3.5431276059344087e-06,0.01,-0.09088555786204208,7760.35,0.0,0.0,0.0,0.0,0.0935424,1219,0.0,4259,-1.373764344491864e-07,-0.5005739917202542,-0.007050341013779456,0.628485248,0.30818298548134676,-0.34675754265235303,-0.24176438641306733,0.0,-0.01730087969837309,-0.003288109672764625,-0.23257327395503763,22468608,0.0,0.010541055,-11.353847694396972,-0.04684551805257797,-0.009472856856882572,0.2346258632838726,0.000288774912,1.0009758472442627,0.2,4872,0.9886651635169983,0.1037109375
