curriculum/cmd_track_err,ankle/ankle_spring_energy_peak,curriculum/ctrl_drop_prob,curriculum/swing_frac_min,reward_terms/overrun,reward_terms/stand,ankle/ankle_spring_trq_peak,reward_terms/fwd_speed,reward_terms/stance,reward_terms/energy,reward_terms/residual_rate,curriculum/cmd_scale,time/fps,reward_terms/lat_vel,curriculum/stance_ratio,reward_terms/coef_rate,reward_terms/alive,reward_terms/torque,reward_terms/height,reward_terms/angmom,curriculum/ent_coef,time/time_elapsed,time/total_timesteps,curriculum/dr_scale,reward_terms/motor_vel,reward_terms/air_time,reward_terms/action_rate,reward_terms/clearance,reward_terms/ang_xy,rollout/ep_rew_mean,curriculum/eff_scale,reward_terms/stop,reward_terms/assist_pen,reward_terms/stand_drift,reward_terms/track_lin,curriculum/swing_frac_mean,reward_terms/phase_contact,reward_terms/hip_roll,rollout/ep_len_mean,reward_terms/time,est/vel_rmse,reward_terms/step_rate,reward_terms/stance_time,reward_terms/vz,time/iterations,reward_terms/foot_ahead,reward_terms/foot_slip,reward_terms/upright,curriculum/ctrl_jitter_ms,reward_terms/duty_sym,ankle/ankle_defl_peak,reward_terms/residual,reward_terms/track_yaw,train/clip_range,train/explained_variance,train/learning_rate,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/value_loss,train/std,train/loss,train/approx_kl,train/n_updates,curriculum/eff_scale_progress,curriculum/ctrl_drop_prob_progress,curriculum/dr_scale_progress,curriculum/stance_ratio_progress,curriculum/ctrl_jitter_ms_progress
0.4001761296583548,0.0,0.0,0.0807834201388889,0.0,0.651256910161607,0.0,0.0,-1.7163785222813317e-05,0.0,0.0,0.0,6789,-7.1630729364582596e-09,0.7,-0.8110285706336295,0.0,0.0,-0.011247394849284916,-0.08095100532248607,0.01,38,258048,0.0,0.0,0.0,-0.1539452897195966,0.0,-0.05703803020467556,-59.37345762999999,0.0,0.0,0.0,-0.00638937380636512,0.8908370473552907,0.31355794270833337,0.0,-0.10631105015935954,98.74,0.0,0.1735201421799782,-0.007486979166666705,0.0,-0.06505219845400152,14,0.0,-0.3815631605122756,-0.17995912458672442,0.0,-0.00014551135946005048,0.5051257083714755,-0.08775346072582739,1.9999301451058242,0.2,0.7416359782218933,0.00029940095999999997,-36.92300529479981,0.2517822265625,-0.012242703727679327,205.54424819946288,1.0030699968338013,77.62377166748047,0.021738838,21753,,,,,
0.40273462700560925,0.0,0.0,0.07845052083333333,0.0,0.6525053542393625,0.0,0.0,-3.0052386409055818e-05,0.0,0.0,0.0,6747,-6.118481921151509e-09,0.7,-0.8204161405066377,0.0,0.0,-0.00999416216997033,-0.07723356494405026,0.01,40,276480,0.0,0.0,0.0,-0.1567954088196754,0.0,-0.05351046179277796,-59.54042046000001,0.0,0.0,0.0,-0.0057619226868238956,0.897873367448974,0.3158637152777778,0.0,-0.0961085750222371,98.14,0.0,0.16841093344837899,-0.006987847222222289,0.0,-0.05919340179165446,15,0.0,-0.3598750329421257,-0.1809528951658098,0.0,-0.0004576283247712296,0.5052205707549011,-0.08721396047862706,1.9999480952693756,0.2,0.738152801990509,0.00029935488,-36.93257637023926,0.23309326171875,-0.014289928751531988,168.82143058776856,1.0031189918518066,54.42101287841797,0.025170505,21757,,,,,
0.3813873604449635,0.0,0.0,0.07421875,0.0,0.6650124705055617,0.0,0.0,-2.9170519949603233e-05,0.0,0.0,0.0,6707,-6.258571681125805e-09,0.7,-0.8072256396636673,0.0,0.0,-0.009776700382178346,-0.07763572925035278,0.01,43,294912,0.0,0.0,0.0,-0.15608793026553697,0.0,-0.051419139971690335,-56.19526731999999,0.0,0.0,0.0,-0.004402535405421962,0.9102705990953819,0.3090006510416667,0.0,-0.10036934008862927,96.37,0.0,0.15297173400711564,-0.0070095486111111755,0.0,-0.056088445940151575,16,0.0,-0.3608195532487835,-0.17203099837304056,0.0,-0.00031437177100255735,0.5051953624064291,-0.08854931354355362,1.9999497099935017,0.2,0.7988830208778381,0.0002993088,-36.92893524169922,0.305078125,-0.01692460160702467,97.69108734130859,1.0032674074172974,38.52061462402344,0.033056054,21761,,,,,
0.38950148667886536,0.0,0.0,0.07134331597222222,0.0,0.6330815680932997,0.0,0.0,-2.1280906273214107e-05,0.0,0.0,0.0,6711,-5.567604449331924e-09,0.7,-0.8071325054514484,0.0,0.0,-0.009809370070207771,-0.07955596125382909,0.01,46,313344,0.0,0.0,0.0,-0.15719530359250122,0.0,-0.05476875811946556,-58.39083662000001,0.0,0.0,0.0,-0.006192874414308307,0.8642498641738765,0.3258734809027778,0.0,-0.08619437592007788,97.72,0.0,0.1642982231353288,-0.006803385416666734,0.0,-0.05784797670241382,17,0.0,-0.3447296803321329,-0.1951045552261692,0.0,-0.00023074995583721435,0.5051513313583573,-0.08793484545420177,1.999956795045935,0.2,0.7578957080841064,0.00029926272,-36.89645233154297,0.28623046875,0.01009591855108738,188.54770202636718,1.0005161762237549,85.9412841796875,0.026167393,21762,,,,,
0.38708029211454886,0.0,0.0,0.08675130208333333,0.0,0.6133538494361264,0.0,0.0,-7.275402715996093e-05,0.0,0.0,0.0,6689,-6.021365176299014e-09,0.7,-0.8101931394242956,0.0,0.0,-0.012766352345118262,-0.08608378419055113,0.01,49,331776,0.0,0.0,0.0,-0.1569041297677159,0.0,-0.05811793192572391,-58.605678280000014,0.0,0.0,0.0,-0.01657854442870335,0.8435328805401779,0.3282606336805556,0.0,-0.08169451230958338,100.24,0.0,0.18212302558957139,-0.007020399305555619,0.0,-0.06300655710751824,18,0.0,-0.34805830678840927,-0.2182050635555003,0.0,-0.002380694194648242,0.5051803610104351,-0.08747696165620597,1.9999342501072823,0.2,0.6697208881378174,0.00029921664,-36.93275318145752,0.25252685546875,-0.01798381864791736,121.4014175415039,1.0039950609207153,38.17513656616211,0.030446922,21766,,,,,
0.40225039611497143,0.0,0.0,0.08458116319444445,0.0,0.6150963282091856,0.0,0.0,-1.4338246059696451e-05,0.0,0.0,0.0,6660,-6.22678777352042e-09,0.7,-0.8188358174181108,0.0,0.0,-0.00952097170319372,-0.07764814730242468,0.01,52,350208,0.0,0.0,0.0,-0.1544105952354137,0.0,-0.056793723287357975,-60.858267909999995,0.0,0.0,0.0,-0.006386735723021772,0.8513278259410145,0.3145345052083333,0.0,-0.0830332290258893,97.02,0.0,0.16846244361033286,-0.007085503472222282,0.0,-0.05626914892727714,19,0.0,-0.36409211625520976,-0.16936524137152753,0.0,-0.0003129620633916416,0.5051793269021231,-0.08771979052617392,1.9999504130609553,0.2,0.803085446357727,0.00029917056,-36.94978594779968,0.3525543212890625,-0.009934643414453603,80.31207513809204,1.0048282146453857,28.12957191467285,0.04944016,21770,,,,,
0.41108059276234205,0.0,0.0,0.07508680555555555,0.0,0.6256890296376361,0.0,0.0,-3.0262865450603343e-05,0.0,0.0,0.0,6641,-6.207941850667575e-09,0.7,-0.8313956441298495,0.0,0.0,-0.00939438988968538,-0.07777049842364508,0.01,55,368640,0.0,0.0,0.0,-0.15597803554863648,0.0,-0.058223177187150185,-60.18593145,0.0,0.0,0.0,-0.005938024681923416,0.8619758385702262,0.31380208333333337,0.0,-0.0853415090821168,96.87,0.0,0.17483262952258188,-0.006759982638888956,0.0,-0.055357730574860924,20,0.0,-0.3448935170145626,-0.17337017984680386,0.0,-5.21206664937304e-06,0.505226259574348,-0.08785438268537255,1.9999537480729823,0.2,0.6913728713989258,0.00029912448,-36.90547275543213,0.32110595703125,0.016475405544042587,138.51400756835938,1.0009781122207642,55.366912841796875,0.030453634,21771,,,,,
0.41103921691010953,0.0,0.0,0.08246527777777778,0.0,0.5912001150245364,0.0,0.0,-1.5641898511539614e-05,0.0,0.0,0.0,6617,-6.92492734310272e-09,0.7,-0.8203611138941256,0.0,0.0,-0.008567928823708873,-0.07951005126061066,0.01,58,387072,0.0,0.0,0.0,-0.15592941178994335,0.0,-0.05970314518183944,-60.36957244999999,0.0,0.0,0.0,-0.004514876071864651,0.8179251796417679,0.3114149305555556,0.0,-0.08933374963439702,99.58,0.0,0.18125968898987166,-0.006705729166666733,0.0,-0.053370073883808315,21,0.0,-0.36263669280413524,-0.16707814186860578,0.0,-0.00022673065725373106,0.5051745801074129,-0.08793208093216426,1.9999483210211726,0.2,0.719797670841217,0.0002990784,-36.95612258911133,0.31607666015625,-0.023079985519871116,86.95575981140136,1.0048937797546387,30.364700317382812,0.0400582,21775,,,,,
0.4326448338590908,0.0,0.0,0.08344184027777778,0.0,0.6073369516020486,0.0,0.0,-0.0006574595575667952,0.0,0.0,0.0,6627,-7.078769435332524e-09,0.7,-0.8118254289176994,0.0,0.0,-0.007470766673968914,-0.07458350969834758,0.01,61,405504,0.0,0.0,0.0,-0.15369178692185306,0.0,-0.06101136826740091,-61.34519926000001,0.0,0.0,0.0,-0.0014938623475624314,0.8382895438292652,0.3125813802083333,0.0,-0.09333986911553772,98.03,0.0,0.18681357820786149,-0.007226562500000053,0.0,-0.05462116565193158,22,0.0,-0.37039007496058857,-0.151094139301841,0.0,0.0,0.5052025866380926,-0.08779303775223067,1.9999552304060966,0.2,0.709686279296875,0.00029903232,-36.90872001647949,0.307861328125,0.008144958061166108,157.56910196940103,1.001240611076355,70.59938049316406,0.046530087,21777,,,,,
0.4565661157627703,0.0,0.0,0.08257378472222222,0.0,0.6373965889773656,0.0,0.0,-3.185592639938124e-05,0.0,0.0,0.0,6601,-7.4064567754103e-09,0.7,-0.8177938968474843,0.0,0.0,-0.008335045655460501,-0.08277270710047548,0.01,64,423936,0.0,0.0,0.0,-0.15197243296497492,0.0,-0.062053808270832435,-57.72093813999999,0.0,0.0,0.0,-0.0026606631032104074,0.8742957716496812,0.3094618055555555,0.0,-0.09586757837109082,99.09,0.0,0.19116215809398823,-0.006575520833333396,0.0,-0.055033136349823014,23,0.0,-0.38173071969620487,-0.15719365606814606,0.0,0.0,0.5051800884489717,-0.08811272674061549,1.9999543138816545,0.2,0.6009645462036133,0.00029898624,-36.934858322143555,0.24737548828125,-0.014751659039757215,213.49718017578124,1.0032966136932373,64.12216186523438,0.020676574,21781,,,,,
0.4394784452123593,0.0,0.0,0.08268229166666667,0.0,0.5695902539551334,0.0,0.0,-0.0005809902831688618,0.0,0.0,0.0,6587,-7.550038573120282e-09,0.7,-0.8149849071911783,0.0,0.0,-0.009056165122288136,-0.08368602133337363,0.01,67,442368,0.0,0.0,0.0,-0.15726691612934113,0.0,-0.06623785975018054,-62.38783586,0.0,0.0,0.0,-0.0060216611825193765,0.7955044864540968,0.3159450954861111,0.0,-0.08789484824871202,98.82,0.0,0.19040058598310491,-0.006412760416666728,0.0,-0.05483388804313547,24,0.0,-0.37199121066768226,-0.1705123461678778,0.0,-0.00028853178450224156,0.5051385655199367,-0.08771203785434978,1.9999395006687566,0.2,0.6614584922790527,0.00029894016,-36.9292932510376,0.19976806640625,-0.021722491295076907,156.2053436279297,1.0031421184539795,52.030845642089844,0.02141201,21785,,,,,
0.4510153633425712,0.0,0.0,0.07118055555555555,0.0,0.5640464601296085,0.0,0.0,-4.1540778865505184e-05,0.0,0.0,0.0,6571,-8.139715189476503e-09,0.7,-0.8246137721734924,0.0,0.0,-0.009542006572006429,-0.08269542078550958,0.01,70,460800,0.0,0.0,0.0,-0.1562822588130887,0.0,-0.0686756933472129,-60.68907413,0.0,0.0,0.0,-0.00568344489508573,0.7892971758851024,0.3147243923611111,0.0,-0.08841751864962982,99.27,0.0,0.1875564371048775,-0.006553819444444508,0.0,-0.05552814793199118,25,0.0,-0.3626714042860866,-0.17538059598334377,0.0,-0.00014261751306545882,0.5052099133671412,-0.08756477630584693,1.9999404412795674,0.2,0.655138373374939,0.00029889407999999997,-36.93080921173096,0.2169921875,-0.021638670237734914,197.0613925933838,1.0030840635299683,66.11626434326172,0.019784605,21789,,,,,
0.4605510126181693,0.0,0.0,0.07356770833333333,0.0,0.6082757224731089,0.0,0.0,-8.22816570113481e-06,0.0,0.0,0.0,6548,-7.560197876634718e-09,0.7,-0.8162809044645538,0.0,0.0,-0.008977139007528702,-0.08698449086125999,0.01,73,479232,0.0,0.0,0.0,-0.15833450831976284,0.0,-0.06509073881225051,-57.48560017,0.0,0.0,0.0,-0.005945313257021556,0.8375039846154296,0.3192816840277778,0.0,-0.08407045036961508,103.53,0.0,0.17796000108322205,-0.006347656250000061,0.0,-0.056546706233855985,26,0.0,-0.3572455797957852,-0.17874788754508872,0.0,-1.685994256349882e-05,0.5052138096003281,-0.08794116656557358,1.9999480249389805,0.2,0.7033195495605469,0.000298848,-36.93635845184326,0.2723876953125,-0.02421459899051115,125.6182762145996,1.0039024353027344,40.621360778808594,0.031766087,21793,,,,,
0.45759827844916967,0.0,0.0,0.0778537326388889,0.0,0.5784145710084104,0.0,0.0,-8.034088665983276e-05,0.0,0.0,0.0,6540,-8.30705088396399e-09,0.7,-0.825161384058674,0.0,0.0,-0.011134031341191857,-0.090618640883047,0.01,76,497664,0.0,0.0,0.0,-0.15746146187013427,0.0,-0.07585219005601325,-59.316628439999995,0.0,0.0,0.0,-0.009559690650656887,0.8018872864066631,0.3197157118055556,0.0,-0.08422918002906182,103.37,0.0,0.18662921043483147,-0.0064561631944445065,0.0,-0.06443859386447971,27,0.0,-0.35735940043629166,-0.18964131352591698,0.0,-7.686971325595315e-05,0.5051947578923304,-0.08766404413112654,1.9999320728480576,0.2,0.7489264607429504,0.00029880191999999997,-36.934365844726564,0.2984619140625,-0.022992506448645145,129.85844688415528,1.0032923221588135,46.62929916381836,0.03615362,21797,,,,,
0.5016527257788318,0.0,0.0,0.0637478298611111,0.0,0.6224591181544855,0.0,0.0,-0.0018746717749801751,0.0,0.0,0.0,6167,-6.628220479240077e-09,0.7,-0.8424223687859359,0.0,0.0,-0.008317003748366233,-0.07779482050060986,0.01,83,516096,0.0,0.0,0.0,-0.16185117214771377,0.0,-0.07233443029143058,-57.02745723,0.0,0.0,0.0,-0.005257176737465537,0.8522227891679113,0.32316080729166663,0.0,-0.07171744589084525,105.59,0.0,0.1967387196992192,-0.006781684027777844,0.0,-0.057072050776789895,28,0.0,-0.36858867462471406,-0.15897264175979647,0.0,-0.00017238959919196122,0.5052223094612511,-0.08765568550253491,1.999952032313764,0.2,0.7650189399719238,0.00029875584,-36.93141403198242,0.32740478515625,-0.024708330573048443,96.4891315460205,1.0033297538757324,31.73967742919922,0.042880215,21801,,,,,
0.4562189462876431,0.0,0.0,0.06949869791666667,0.0,0.5463786223210282,0.0,0.0,-0.0006473528410747548,0.0,0.0,0.0,6163,-7.075095945653754e-09,0.7,-0.8241636650999341,0.0,0.0,-0.007040080311442339,-0.0731610318590618,0.01,86,534528,0.0,0.0,0.0,-0.16113186550173852,0.0,-0.06894533131940433,-60.79424204,0.0,0.0,0.0,-0.0049992177062922255,0.7754196915495395,0.3179253472222222,0.0,-0.08214168911054494,100.66,0.0,0.1786114149793898,-0.006423611111111173,0.0,-0.04953122373069288,29,0.0,-0.37667754589984076,-0.15808148072685926,0.0,-4.822160240620317e-05,0.5051918533674662,-0.08725997611170856,1.9999542992360881,0.2,0.7582707405090332,0.00029870976,-36.94351348876953,0.3442138671875,-0.019945122324861585,120.78204727172852,1.0041425228118896,40.80015182495117,0.03611084,21805,,,,,
