reward_terms/step_rate,reward_terms/coef_rate,reward_terms/hip_roll,ankle/ankle_spring_trq_peak,reward_terms/torque,reward_terms/foot_ahead,reward_terms/air_time,reward_terms/stance,curriculum/ctrl_drop_prob,reward_terms/stance_time,reward_terms/residual_rate,reward_terms/stop,reward_terms/residual,ankle/ankle_spring_energy_peak,reward_terms/upright,reward_terms/foot_slip,reward_terms/ang_xy,reward_terms/assist_pen,reward_terms/clearance,curriculum/ctrl_jitter_ms,time/fps,curriculum/sprint_dist_m,reward_terms/alive,reward_terms/angmom,reward_terms/energy,reward_terms/overrun,reward_terms/time,reward_terms/height,time/iterations,reward_terms/phase_contact,curriculum/ent_coef,reward_terms/vz,curriculum/eff_scale,curriculum/stance_ratio,rollout/ep_len_mean,reward_terms/motor_vel,rollout/ep_rew_mean,time/time_elapsed,reward_terms/fwd_speed,ankle/ankle_defl_peak,time/total_timesteps,reward_terms/lat_vel,reward_terms/duty_sym,reward_terms/action_rate,train/explained_variance,train/clip_range,train/clip_fraction,train/entropy_loss,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/std,train/learning_rate,train/n_updates,train/loss
-0.012272135416666457,-0.49297129572179316,-0.035793713357478996,26.132421776621253,-0.27608886594001997,0.0,0.001424151311059379,-0.0007081412684888604,0.0,0.0,0.0,0.0,-0.10549137028060401,13.703062364920996,-0.1974989763604344,-0.5330961830146024,-0.43224822220465675,0.0,0.21215494949430247,0.0,3991,61.98983125,0.0,-0.09285085344362638,-0.024061311589929704,0.0,-0.5,-0.029958153818500352,11,-0.2868958035876441,0.01,-0.38621693492050546,0.246598875,0.59328225875,233.03,-0.0038102938938080985,-77.11395356000001,50,2.0404279209414744,0.9121264145417541,59202162,-4.432688732508435e-08,0.0,-0.059469138170516994,0.9911726713180542,0.2,0.228466796875,-34.0776647567749,2.755314999818802,0.024446525,-0.013779082230757921,1.00211501121521,0.000270408135,12642,0.549057126045227
-0.012000868055555359,-0.4909368555496699,-0.04186241977256634,26.361080564137627,-0.2743682135722812,0.0,0.0012472853834171677,-0.0010357045363110686,0.0,0.0,0.0,0.0,-0.10548647761002988,14.123960560977162,-0.20697333563890907,-0.5356996820013546,-0.4365957855354159,0.0,0.21517610438900048,0.0,4008,62.00135125,0.0,-0.09084194875790164,-0.024155745171805975,0.0,-0.5,-0.02951006576458442,12,-0.28483351701888315,0.01,-0.37561990077061724,0.246675675,0.59326459475,230.44,-0.003863475961239043,-78.32616637000001,55,1.998200957163091,0.9201075240536694,59220594,-4.432481657046057e-08,0.0,-0.060152696960362816,0.9873544573783875,0.2,0.22952880859375,-34.07584171295166,4.011284708976746,0.025214385,-0.012347158044576645,1.00191068649292,0.000270398919,12646,1.3681304454803467
-0.012098524305555355,-0.48880035912528996,-0.0387405337231449,25.69872790725744,-0.2757831639059572,0.0,0.0012196161001662,-0.0009206820746360796,0.0,0.0,0.0,0.0,-0.10556285757353732,13.697145568385025,-0.1982974955458131,-0.5359648626224772,-0.4335369330624837,0.0,0.21809939624457161,0.0,4020,62.012871249999996,0.0,-0.09087358727091398,-0.0241063448321296,0.0,-0.5,-0.030201391473698252,13,-0.28890158297257823,0.01,-0.3848725962187636,0.246752475,0.59324693075,231.23,-0.003836243531507369,-78.09078785999999,59,2.011174763712714,0.8969887576704167,59239026,-4.3887406181091586e-08,0.0,-0.059519492687331005,0.9809529781341553,0.2,0.24110107421875,-34.073819160461426,6.614026176929474,0.026896635,-0.013294163264799864,1.0016241073608398,0.000270389703,12650,3.478654623031616
-0.011740451388888707,-0.49256950062308846,-0.0401452942881203,26.20495026899281,-0.2753658239278707,0.0,0.0010498030298751676,-0.0015709422722371908,0.0,0.0,0.0,0.0,-0.10548482292661653,14.002609673709554,-0.20095937381508058,-0.5336347967250713,-0.43694566168923693,0.0,0.21961351155940212,0.0,4032,62.02439125,0.0,-0.08910954254589713,-0.024207221402723272,0.0,-0.5,-0.029078629316073475,14,-0.2897835427583745,0.01,-0.38070572597488234,0.246829275,0.59322926675,234.03,-0.0038548556614347654,-77.06843171999999,63,1.9884099817279244,0.9146579500521052,59257458,-4.3851100620401585e-08,0.0,-0.05908809960737812,0.9891476631164551,0.2,0.228173828125,-34.072871398925784,3.5531893014907836,0.02501213,-0.013180449465289712,1.0015981197357178,0.000270380487,12654,1.0182414054870605
-0.011143663194444285,-0.499399061318788,-0.03968404712427151,26.006729092015547,-0.2747126691351172,0.0,0.0012027976465308005,-0.0007829507361444512,0.0,0.0,0.0,0.0,-0.10556988203951376,14.029049565365243,-0.20470127232973884,-0.5295652261562211,-0.4276544163815238,0.0,0.22268581319782854,0.0,4044,62.03591125,0.0,-0.09034420031990577,-0.023893233286222944,0.0,-0.5,-0.029922496728095334,15,-0.28571862371780754,0.01,-0.3884177188841335,0.246906075,0.5932116027500001,229.33,-0.0037924445102691337,-76.72794013,68,2.015568323792368,0.9077392353234048,59275890,-4.294069156579811e-08,0.0,-0.05923298122106002,0.9882373809814453,0.2,0.198681640625,-34.070491027832034,3.7973135232925417,0.023736348,-0.015253354795277119,1.0014723539352417,0.000270371271,12658,1.4599672555923462
-0.011773003472222036,-0.4959475297472491,-0.04033274849552192,26.029211377585533,-0.27794062617538545,0.0,0.0009901242544098447,-0.0018287159169839274,0.0,0.0,0.0,0.0,-0.10550020078483745,13.636199947463805,-0.2036075285198889,-0.5280142721413966,-0.434505970493663,0.0,0.21664414931842804,0.0,4054,62.047431249999995,0.0,-0.0892558038119574,-0.02419460742734805,0.0,-0.5,-0.029256465749351344,16,-0.2926036037247526,0.01,-0.37707205167382174,0.246982875,0.59319393875,231.39,-0.0038175995209559863,-77.66416681999998,72,1.9753812236571484,0.9085239573328284,59294322,-4.360316172486034e-08,0.0,-0.05999538391442247,0.9738458395004272,0.2,0.1946044921875,-34.07255630493164,9.29869556427002,0.02636822,-0.011993924563284963,1.0015977621078491,0.000270362055,12662,2.709968328475952
-0.011078559027777626,-0.47976297899770476,-0.038614353237978155,25.88807302091057,-0.27235585444576277,0.0,0.0011751284053186989,-0.0012111382073496813,0.0,0.0,0.0,0.0,-0.10563835093048689,13.249382724234975,-0.2065688184599268,-0.5127732441335937,-0.4179879357241425,0.0,0.22830102252755236,0.0,4061,62.05895125,0.0,-0.08403477640152295,-0.023655955878700466,0.0,-0.5,-0.02836324382967398,17,-0.28042359423488544,0.01,-0.38343079297420557,0.247059675,0.59317627475,229.78,-0.0037404686650066624,-77.91364706999998,77,2.0304130275926178,0.9035976621609275,59312754,-4.243264217821893e-08,0.0,-0.0582519073097321,0.9870305061340332,0.2,0.237353515625,-34.079887008666994,4.410401320457458,0.0275027,-0.013656334986444562,1.002328634262085,0.00027035283899999997,12666,1.9771215915679932
-0.011588541666666492,-0.4974616543986881,-0.038786685512942544,26.294568975162015,-0.2739508050890443,0.0,0.0010894080656321926,-0.000735978422085423,0.0,0.0,0.0,0.0,-0.10563634018081727,14.128597748713574,-0.2015395568618527,-0.5216263294186791,-0.4395415847856452,0.0,0.22333707150231513,0.0,4067,62.07047125,0.0,-0.08748431926555764,-0.024270061020348035,0.0,-0.5,-0.028927759995232567,18,-0.28354674538391245,0.01,-0.3903308550443438,0.247136475,0.59315861075,232.95,-0.003913997231455971,-76.70399966,81,1.9702491545955019,0.9177860026234561,59331186,-4.267604846561075e-08,0.0,-0.060191718208763595,0.990963339805603,0.2,0.2379638671875,-34.079115867614746,2.7946778535842896,0.028985228,-0.013957855617627501,1.0022015571594238,0.000270343623,12670,0.33275100588798523
-0.011480034722222046,-0.4963372245386032,-0.038665509656559564,25.7328157989937,-0.27959838731808034,0.0,0.001012910687778559,-0.0007432036372221657,0.0,0.0,0.0,0.0,-0.10553118226090674,13.240238061505355,-0.19784638594473408,-0.530209062187762,-0.4349959063482499,0.0,0.21798407815213203,0.0,4074,62.08199125,0.0,-0.08937986611603745,-0.024302553993510872,0.0,-0.5,-0.027849035937408523,19,-0.29102380725448973,0.01,-0.37356976758887805,0.247213275,0.59314094675,232.32,-0.0038606064555188366,-78.03586551000001,85,1.9865461233603345,0.8981785619195009,59349618,-4.389317004791775e-08,0.0,-0.05992331793227103,0.98920738697052,0.2,0.2326416015625,-34.080799674987794,3.377726811170578,0.027664661,-0.011242895270697773,1.0023150444030762,0.000270334407,12674,2.1314098834991455
-0.011338975694444276,-0.48641359891613273,-0.04035434809538416,26.086345881634898,-0.27017500465156874,0.0,0.0012396899692248553,-0.0009136380719255254,0.0,0.0,0.0,0.0,-0.1057146175043552,13.874146571478864,-0.19236611017452887,-0.5145661177438051,-0.42463224244679876,0.0,0.23103260016115973,0.0,4082,62.09351125,0.0,-0.0865126554968312,-0.023784898222063262,0.0,-0.5,-0.027480647637415853,20,-0.2825522595485296,0.01,-0.3916720176568945,0.247290075,0.59312328275,235.19,-0.0038148479780997988,-76.32713476,90,2.0225553168854153,0.9105181808598569,59368050,-4.236738181487458e-08,0.0,-0.05900571578498805,0.9853199124336243,0.2,0.19381103515625,-34.076243019104005,4.71473114490509,0.020040726,-0.011311711417511106,1.0018250942230225,0.000270325191,12678,1.0784066915512085
-0.01123046874999984,-0.49780241441681494,-0.038605725444614825,25.856288874108394,-0.27649173399001725,0.0,0.0009532320319623169,-0.0008267637625462873,0.0,0.0,0.0,0.0,-0.10546113897719828,13.488113701467878,-0.19814781637976264,-0.5257587505466205,-0.43506259228183136,0.0,0.22398652516684145,0.0,4089,62.10503125,0.0,-0.08560183622980552,-0.02429923225018858,0.0,-0.5,-0.027777904579178708,21,-0.28860598468618376,0.01,-0.3872433707377204,0.247366875,0.59310561875,234.17,-0.003872875226447993,-77.38422503,94,1.9641824937201682,0.9024882678571866,59386482,-4.3402049255704066e-08,0.0,-0.05998729981586594,0.9967843890190125,0.2,0.223828125,-34.07306804656982,1.0088112503290176,0.027047986,-0.01588483152445406,1.0017359256744385,0.000270315975,12682,0.036183178424835205
-0.010915798611110977,-0.49595402419016515,-0.03885752141438159,26.081147241116863,-0.2782732348599612,0.0,0.0010660791853701489,-0.0008111578625600205,0.0,0.0,0.0,0.0,-0.10531170720116782,13.739546268950917,-0.20912631204748286,-0.5145115714403825,-0.43499912633649307,0.0,0.22382846504185241,0.0,4097,62.11655125,0.0,-0.0834514688188105,-0.024434443409237935,0.0,-0.5,-0.027655843847520782,22,-0.2851781772464921,0.01,-0.38013125621457744,0.247443675,0.59308795475,231.54,-0.003920499117184548,-78.40835399,98,1.9631808051147281,0.910336727438634,59404914,-4.4824094430934095e-08,0.0,-0.060299195109915486,0.9875339865684509,0.2,0.26806640625,-34.062147776285805,4.213499042722914,0.04260303,0.0015632104283819597,1.0006582736968994,0.000270306759,12684,1.4246890544891357
-0.011100260416666516,-0.4906655885491485,-0.036090601757620897,26.38397368478195,-0.2769340598790711,0.0,0.0007514094209505452,-0.00046172035793046813,0.0,0.0,0.0,0.0,-0.10553733017803459,13.471134707898951,-0.21337930059978058,-0.5090645360281181,-0.4298308914783942,0.0,0.22620572391422206,0.0,4102,62.12807125,0.0,-0.08295643054496246,-0.02414549967328914,0.0,-0.5,-0.027845116744932587,23,-0.284696062279713,0.01,-0.38488125935875783,0.247520475,0.5930702907500001,232.3,-0.0038291126686327438,-77.99323153,103,1.9809740834028016,0.9209065858562635,59423346,-4.3705204913041224e-08,0.0,-0.05966012521521523,0.9813350439071655,0.2,0.23861083984375,-34.0691499710083,6.249903607368469,0.027338425,-0.01107448381371796,1.0013883113861084,0.00027029754299999996,12688,3.3434948921203613
-0.010351562499999889,-0.47878586687890845,-0.03799164378360208,25.51295038556059,-0.2693431383048059,0.0,0.0007074642344377935,-0.000794077042659862,0.0,0.0,0.0,0.0,-0.10541877857550176,12.936644154596392,-0.22551189898613433,-0.5095321334365156,-0.4230615802974573,0.0,0.23531041852886053,0.0,4107,62.13959125,0.0,-0.08349658917631254,-0.02386961800488196,0.0,-0.5,-0.027671243877077124,24,-0.27709783957729545,0.01,-0.39713884081291434,0.247597275,0.59305262675,235.0,-0.003839365644382063,-77.21967529,107,2.008392316671637,0.8905043764593574,59441778,-4.2778818600571754e-08,0.0,-0.05945087033023988,0.9927147626876831,0.2,0.22093505859375,-34.078244590759276,2.4312608420848845,0.023863548,-0.016160291596315803,1.002286434173584,0.000270288327,12692,0.7997112274169922
-0.010980902777777631,-0.49671858691513937,-0.03841740156151381,26.450868386183867,-0.2817020810496579,0.0,0.0006993261760928564,-0.0007720922169813746,0.0,0.0,0.0,0.0,-0.10539940679879821,14.463786855265036,-0.21220953072599716,-0.5187704336942653,-0.4350492577899727,0.0,0.22318772234776738,0.0,4111,62.15111125,0.0,-0.08681310586543654,-0.02469510340845195,0.0,-0.5,-0.02701299480538151,25,-0.28919882352722026,0.01,-0.37074493038891343,0.247674075,0.59303496275,233.15,-0.003929409607733011,-77.72885674,112,1.9656363342294023,0.9232414794479535,59460210,-4.3170030451601206e-08,0.0,-0.060713609526581926,0.9975403547286987,0.2,0.2981201171875,-34.0932897567749,0.7572690188884735,0.03701942,-0.02118697887053713,1.0037038326263428,0.000270279111,12696,-0.09306934475898743
-0.011393229166666512,-0.49390512769820905,-0.03587800495896296,25.77738401226562,-0.27754810346801456,0.0,0.0012250415262921404,-0.0017643420247536869,0.0,0.0,0.0,0.0,-0.10563392799134973,13.650153611140608,-0.19805443856302576,-0.5233442734995459,-0.43619879039570053,0.0,0.22459309117590578,0.0,4116,62.162631250000004,0.0,-0.08597554139552487,-0.024467574343861972,0.0,-0.5,-0.02827794927758171,26,-0.28560673373926665,0.01,-0.38524421200378467,0.247750875,0.59301729875,229.87,-0.003926524754382383,-78.59787705,116,1.9978601715069846,0.8997341714577879,59478642,-4.204510927617699e-08,0.0,-0.06050946317858044,0.9900255799293518,0.2,0.2830674913194444,-34.07257080078125,3.4268133375379772,0.043379925,0.0027192080678004357,1.0015103816986084,0.000270269895,12698,2.27561354637146
-0.011773003472222031,-0.49049173713459254,-0.03543662426812397,26.00766188237909,-0.27587145380726086,0.0,0.0011436613891015036,-0.0010276973456045347,0.0,0.0,0.0,0.0,-0.10561776804833746,12.917502382555961,-0.1941309036811167,-0.5280849398171492,-0.4324558046379995,0.0,0.22480571021493123,0.0,4119,62.17415125,0.0,-0.08372499780986623,-0.024370221537564487,0.0,-0.5,-0.028775474412546926,27,-0.28698305376781963,0.01,-0.3876537254999448,0.247827675,0.5929996347500001,232.47,-0.003899000524562315,-77.12752510000001,120,2.0133638971009282,0.9077717934512771,59497074,-4.433295175945743e-08,0.0,-0.05940427382190071,0.967339277267456,0.2,0.2770751953125,-34.08355350494385,10.763631916046142,0.036343765,-0.0046837556874379516,1.002161979675293,0.000270260679,12702,5.0590338706970215
-0.011881510416666477,-0.4936511105636147,-0.035690025245971216,25.818121966281307,-0.28035828063270885,0.0,0.0009488916710122592,-0.0007078468501666779,0.0,0.0,0.0,0.0,-0.10541433161830477,13.38651949795241,-0.18727157318774335,-0.5390996901408155,-0.44616699573536944,0.0,0.21165993087440407,0.0,4065,62.18567125,0.0,-0.08769367360473648,-0.024777297640988412,0.0,-0.5,-0.026775766371435573,28,-0.29334591026966766,0.01,-0.37073469446290985,0.247904475,0.59298197075,232.79,-0.003967514398801152,-77.29191544000001,126,1.9817816865323326,0.9011560895735187,59515506,-4.3509287861056085e-08,0.0,-0.06066976919030366,0.9952549934387207,0.2,0.17293701171875,-34.06936531066894,1.2635542809963227,0.02061671,-0.016777450463268905,1.0014355182647705,0.000270251463,12706,0.05264058709144592
-0.011501736111110945,-0.48165573758334435,-0.03743533555934683,25.63130907819486,-0.2771698142457333,0.0,0.0011013438019694553,-0.0006292900100681364,0.0,0.0,0.0,0.0,-0.10556198690416774,13.443855027457058,-0.19113651635682846,-0.5210596946400101,-0.4289117723065888,0.0,0.22364887421652602,0.0,4069,62.19719125,0.0,-0.08414139217154049,-0.02432286318955515,0.0,-0.5,-0.027753814022756382,29,-0.28347352044719504,0.01,-0.3836950096303813,0.247981275,0.59296430675,233.63,-0.003871178066425695,-77.81588534,131,2.0177031100473903,0.8946355699195414,59533938,-4.238873000290892e-08,0.0,-0.05997636905799978,0.9916823506355286,0.2,0.2567626953125,-34.074635696411136,2.4888077676296234,0.024790531,-0.009941140341106802,1.001840353012085,0.000270242247,12710,0.6445779800415039
-0.011935763888888697,-0.5034949542580869,-0.03862071179905997,25.91297116406166,-0.2784552798511257,0.0,0.0011507143111278613,-0.0013839975683903822,0.0,0.0,0.0,0.0,-0.10553225280256635,13.427323267189639,-0.18524992669885984,-0.5403996525705067,-0.4519712174211478,0.0,0.2142064406844937,0.0,4071,62.20871125,0.0,-0.08558158438882958,-0.02482312960020059,0.0,-0.5,-0.027893729586910086,30,-0.2953424518559708,0.01,-0.37570369753601374,0.248058075,0.59294664275,231.68,-0.004010856048134405,-76.77662887999999,135,1.9490736105309143,0.9044667072970911,59552370,-4.374078995344231e-08,0.0,-0.06095800129404082,0.9914810657501221,0.2,0.25860595703125,-34.07730293273926,2.8338941872119903,0.028229043,-0.012637137155979871,1.0019220113754272,0.00027023303099999997,12714,1.3383456468582153
-0.011371527777777606,-0.4860971225098971,-0.038268373698809616,26.09651405086721,-0.2836379525026191,0.0,0.0010031451205981688,-0.0012926985748031796,0.0,0.0,0.0,0.0,-0.10575616103108869,13.485347466643068,-0.1913922856422483,-0.5268056315061223,-0.43327713481517505,0.0,0.21973364587310626,0.0,4075,62.22023125,0.0,-0.08447075387433606,-0.024758242116993925,0.0,-0.5,-0.02673230202412409,31,-0.2898976525794129,0.01,-0.3704824547752615,0.248134875,0.5929289787500001,230.21,-0.003911962824217799,-77.96522347000001,140,1.9938858959308763,0.9108730907807054,59570802,-4.239382673971655e-08,0.0,-0.05993835799135575,0.9855281710624695,0.2,0.20899658203125,-34.07277660369873,4.671743988990784,0.0242906,-0.012327499827370048,1.0016674995422363,0.000270223815,12718,0.9565442800521851
-0.011089409722222068,-0.48342268277805606,-0.03844151884408472,26.236525178971892,-0.27468821010041095,0.0,0.0009315306314318958,-0.002148597315330378,0.0,0.0,0.0,0.0,-0.10575843061485918,14.338733328100258,-0.20502558551393196,-0.5179708797103575,-0.42709316716074697,0.0,0.22644994601634888,0.0,4078,62.23175125,0.0,-0.08435131899824028,-0.024139553856651667,0.0,-0.5,-0.028797934986114684,32,-0.29018834129346366,0.01,-0.38330315599730325,0.248211675,0.59291131475,233.74,-0.003849176629883077,-75.70070895999999,144,2.035401253329221,0.9157600411508514,59589234,-4.1439930041550496e-08,0.0,-0.058816801803253486,0.9801889657974243,0.2,0.17462158203125,-34.06955108642578,6.367257857322693,0.020322308,-0.013222566642798483,1.0012630224227905,0.000270214599,12722,2.291576862335205
