reward_terms/angmom,curriculum/ctrl_drop_prob,time/fps,time/time_elapsed,reward_terms/lat_vel,curriculum/ctrl_jitter_ms,rollout/ep_rew_mean,reward_terms/assist_pen,reward_terms/step_rate,curriculum/stance_ratio,reward_terms/coef_rate,reward_terms/hip_roll,curriculum/ent_coef,reward_terms/overrun,reward_terms/fwd_speed,rollout/ep_len_mean,reward_terms/phase_contact,reward_terms/residual_rate,reward_terms/time,reward_terms/energy,time/iterations,reward_terms/action_rate,reward_terms/torque,reward_terms/stop,reward_terms/stance_time,curriculum/sprint_dist_m,reward_terms/foot_slip,reward_terms/stance,reward_terms/alive,reward_terms/ang_xy,reward_terms/foot_ahead,reward_terms/clearance,curriculum/eff_scale,reward_terms/residual,reward_terms/motor_vel,reward_terms/vz,reward_terms/air_time,reward_terms/height,reward_terms/upright,time/total_timesteps,train/loss,train/approx_kl,train/std,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/n_updates,train/learning_rate,train/clip_range,train/value_loss,train/entropy_loss
-0.11072978064721542,0.0,4481,61,-1.5470250812815145e-07,0.0,-126.30735633,0.0,0.0,0.6497527040000001,-1.2770225973379885,-0.033506976215866964,0.01,0.0,-0.2229653454987624,108.67,-0.40228239953312245,0.0,-0.5,-8.300189290264372e-05,15,-0.11421198802817677,-0.0005999629833364764,0.0,0.0,25.16128,-0.6390297840125844,-0.0024797486884695513,0.0,-0.39961488386758764,0.0,0.06842387811011004,0.0010752,-0.10146008536968705,-1.5046285275651502e-05,-0.13293257566494907,0.000301106241143619,-0.014629383987220126,-0.24550999501310322,276480,36.39952850341797,0.042165603,1.0026780366897583,0.5154572129249573,-0.014908666256815195,0.3278620793269231,155428,0.0002997935616,0.2,97.8082533616286,-34.08775388277494
-0.10068514950908801,0.0,4484,65,-1.7449249544819048e-07,0.0,-124.57867793999999,0.0,0.0,0.64973504,-1.2676982138094968,-0.03208183190933233,0.01,0.0,-0.2236311454379042,99.89,-0.38543860365807436,0.0,-0.5,-8.953996484958292e-05,16,-0.11528688459267479,-0.0006611631999108136,0.0,0.0,25.1728,-0.6446355556725968,-0.0005151667203333928,0.0,-0.39075574684091985,0.0,0.06942337837725918,0.001152,-0.10110892714354881,-1.6100595054732815e-05,-0.15293822950766728,0.00033365836780932214,-0.015866286752961267,-0.24969440237997167,294912,28.95699691772461,0.04593327,1.0012791156768799,0.22577041387557983,-0.0014648396366586287,0.2308349609375,155430,0.000299778816,0.2,66.21144930521648,-34.06970405578613
-0.10605776375119735,0.0,4486,69,-1.753988148136327e-07,0.0,-125.55247395999999,0.0,0.0,0.649717376,-1.2741641823134178,-0.03610275438341134,0.01,0.0,-0.15853825754170497,106.45,-0.3932850522458813,0.0,-0.5,-9.683428934208942e-05,17,-0.11647123710702664,-0.0007017538802677882,0.0,0.0,25.18432,-0.6918605763503505,-0.004990620762407055,0.0,-0.3893895016529466,0.0,0.06957078578289018,0.0012288,-0.10164927336173862,-1.7444540158062655e-05,-0.12170858830519322,0.0002289491919024537,-0.012936308070925414,-0.24656872130424062,313344,32.54165267944336,0.04501023,1.0013797283172607,0.3239692449569702,0.0019412743082890909,0.22379557291666666,155432,0.00029976407039999996,0.2,69.9612185160319,-34.07093111673991
-0.10688269711407111,0.0,4487,73,-1.8303042991300034e-07,0.0,-125.14234020000002,0.0,0.0,0.649699712,-1.287107295303723,-0.03308819367036106,0.01,0.0,-0.2976176930617794,101.48,-0.38897637411859604,0.0,-0.5,-0.00010434411021317053,18,-0.11895103776161133,-0.0007523580422525654,0.0,0.0,25.19584,-0.6585570563321905,-0.004135778713051875,0.0,-0.4019411322281155,0.0,0.06450765773579258,0.0013056,-0.1015128325171418,-1.8838391212871575e-05,-0.12409433894267402,0.00019639719458710816,-0.009775200503444412,-0.19796787620181983,331776,35.79573059082031,0.048834614,1.0013065338134766,0.3511231541633606,0.004020898913343747,0.284912109375,155434,0.00029974932479999997,0.2,84.2236557006836,-34.069702784220375
-0.11091022668550203,0.0,4488,78,-1.773080615016665e-07,0.0,-126.90975608999999,0.0,0.0,0.6496820480000001,-1.291612141440761,-0.03862091659184812,0.01,0.0,-0.27199470402228365,109.18,-0.37562653272078556,0.0,-0.5,-0.00010961802636844021,19,-0.11574513457319892,-0.0008078852019667636,0.0,0.0,25.20736,-0.6492811481048704,-0.003402965070873078,0.0,-0.41574838362309297,0.0,0.07002701112543559,0.0013824,-0.10144715185818681,-1.9662718062457597e-05,-0.1488044149523986,0.00031087178892145556,-0.017691815633111573,-0.2116422014411846,350208,30.05154800415039,0.041438743,1.0014781951904297,0.6729283332824707,-0.000863040132181985,0.25547572544642855,155436,0.0002997345792,0.2,70.36556352887835,-34.0719975062779
-0.09680609526503921,0.0,4492,82,-1.8343454840215671e-07,0.0,-129.30043172,0.0,0.0,0.649664384,-1.2765502865601706,-0.03347519703739964,0.01,0.0,-0.341651882295322,118.19,-0.37225774187114236,0.0,-0.5,-0.00011710269821347548,20,-0.11886711592417688,-0.0008485517738154203,0.0,0.0,25.21888,-0.6709501236889353,-0.001102757836696228,0.0,-0.405333528225687,0.0,0.06217030330802223,0.0014592,-0.1017913467399865,-2.1535350739307904e-05,-0.13897182393343158,0.00018283373922006122,-0.01555024312921665,-0.21872648069287778,368640,32.12556076049805,0.049442023,1.0012925863265991,0.23962241411209106,0.0026692611475785575,0.2523193359375,155438,0.0002997198336,0.2,65.90080960591634,-34.06921641031901
-0.11633262085409227,0.0,4493,86,-1.885686127164125e-07,0.0,-127.85918905999999,0.0,0.0,0.64964672,-1.280218420008989,-0.036709379051602035,0.01,0.0,-0.2936432188984073,114.12,-0.3573943222182601,0.0,-0.5,-0.00012609434271397687,21,-0.11644860708942065,-0.0009190443631184211,0.0,0.0,25.2304,-0.6766098045235072,-0.0017640459086689063,0.0,-0.4164120366527046,0.0,0.06858088724078036,0.001536,-0.10162290968053699,-2.3256694366359514e-05,-0.13806749736109958,0.00041341078920393356,-0.015970186192389643,-0.20923749243444986,387072,21.504688262939453,0.06697026,1.0015959739685059,-1.748384952545166,0.007090656009192268,0.319580078125,155440,0.00029970508799999996,0.2,47.95586331685384,-34.073160807291664
-0.09544201251839719,0.0,4494,90,-1.903735470722068e-07,0.0,-128.39253812,0.0,0.0,0.649629056,-1.2668403313860925,-0.03749942163415279,0.01,0.0,-0.35152388691754655,115.7,-0.3590809417086429,0.0,-0.5,-0.00013244674439616722,22,-0.11821507849461092,-0.000967983856022367,0.0,0.0,25.24192,-0.6741092312567595,-0.001761850136395371,0.0,-0.4127319734092058,0.0,0.0632301949141229,0.0016128,-0.10196330306837838,-2.4552102918537484e-05,-0.14166429381955284,0.00040310264901361533,-0.01649005594143889,-0.1712496992172108,405504,27.813220977783203,0.024215074,1.0010939836502075,-0.1256718635559082,0.01656873559113592,0.26788330078125,155441,0.0002996903424,0.2,59.847317695617676,-34.0677547454834
-0.10867710208508793,0.0,4495,94,-1.9771189185803296e-07,0.0,-126.92117849,0.0,0.0,0.6496113920000001,-1.2764413340532064,-0.037373970455552144,0.01,0.0,-0.2888811374929206,108.83,-0.3609984510509831,0.0,-0.5,-0.00014109523369965266,23,-0.11888876068548172,-0.0010111460212434275,0.0,0.0,25.25344,-0.6617998880781795,-0.0032031968854536043,0.0,-0.4319557909566355,0.0,0.06566227544858455,0.0016896,-0.10152545421295593,-2.6425731176135407e-05,-0.13881905886494236,0.00031412706529307697,-0.014300544632278367,-0.20627896687185063,423936,25.82829475402832,0.054178767,1.0019361972808838,-0.3438788652420044,0.006129180934901039,0.275390625,155443,0.0002996755968,0.2,60.97196578979492,-34.07755978902181
-0.08472332800055693,0.0,4497,98,-1.810718308418896e-07,0.0,-128.35938259,0.0,0.0,0.649593728,-1.2848170382777981,-0.03612641864427131,0.01,0.0,-0.36287647712313087,114.36,-0.35768910706348006,0.0,-0.5,-0.00014296304780571614,24,-0.11913446442052852,-0.0010267223341306362,0.0,0.0,25.26496,-0.6761846587765894,-0.0008803533584246953,0.0,-0.40297980365866415,0.0,0.061614782659514845,0.0017664,-0.10161757940847077,-2.67978943887801e-05,-0.14274974295787868,0.0003162972215149138,-0.016453992518999323,-0.17388889040189356,442368,19.646961212158203,0.07503998,1.0021015405654907,-1.2908499240875244,0.006820691361402472,0.3236083984375,155445,0.00029966085119999996,0.2,44.836907068888344,-34.079463958740234
-0.10402086497202513,0.0,4497,102,-1.8842555016172348e-07,0.0,-127.16445159000001,0.0,0.0,0.649576064,-1.286095959964908,-0.030191637184018287,0.01,0.0,-0.35757194702795636,110.75,-0.370799184659234,0.0,-0.5,-0.00015103745733467382,25,-0.119743104598054,-0.0010891301181489457,0.0,0.0,25.27648,-0.6920682007601077,-0.003831845183398937,0.0,-0.4181117320308548,0.0,0.06416368323672603,0.0018432,-0.10150426975696192,-2.7471123998000786e-05,-0.13009592415953392,0.00030815926341650385,-0.012398064021481124,-0.18699584006060008,460800,24.399309158325195,0.025817474,1.0012948513031006,-0.6380795240402222,0.016661702480632812,0.29132080078125,155446,0.0002996461056,0.2,51.14323425292969,-34.07016658782959
-0.10402298827988266,0.0,4498,106,-1.8301496041577077e-07,0.0,-126.84618272,0.0,0.0,0.6495584,-1.2824545568697718,-0.03077136450600711,0.01,0.0,-0.34451084823290606,108.76,-0.356705774044092,0.0,-0.5,-0.00015649771532108033,26,-0.11972407332148147,-0.0011287476537747997,0.0,0.0,25.288,-0.6643275893921516,-0.0007595953717594711,0.0,-0.4136616339409354,0.0,0.06418590773642921,0.00192,-0.10137061386815496,-2.8857635709960487e-05,-0.14231510103759185,0.00020453526910083988,-0.011329477110834521,-0.20055933915197596,479232,21.61588478088379,0.04589431,1.0020211935043335,-0.28580451011657715,0.00470575294457376,0.24898274739583334,155448,0.00029963136,0.2,50.80213928222656,-34.078591664632164
-0.11018397141605522,0.0,4499,110,-1.9040307358104895e-07,0.0,-126.4808844,0.0,0.0,0.6495407360000001,-1.266294505579041,-0.041094020776888,0.01,0.0,-0.2767131097828168,107.93,-0.3381633577734032,0.0,-0.5,-0.00016628648118502542,27,-0.11585917359186097,-0.0012110179478276228,0.0,0.0,25.29952,-0.6533239523230084,-0.00320695423922373,0.0,-0.4308417003072508,0.0,0.07092928593885942,0.0019968,-0.10187299472082642,-3.085535913212978e-05,-0.15036691043188286,0.0003200951226366063,-0.014592061263369578,-0.2247252943585552,497664,18.39084815979004,0.0881746,1.0021202564239502,-1.5496258735656738,0.008520974467198053,0.3236083984375,155450,0.0002996166144,0.2,40.0040283203125,-34.0800724029541
-0.0968940459629083,0.0,4498,114,-2.0747094740165756e-07,0.0,-128.27294270000002,0.0,0.0,0.649523072,-1.2647173536941614,-0.04499806003281642,0.01,0.0,-0.4380827785454099,114.27,-0.3348014807194355,0.0,-0.5,-0.00016303201174212972,28,-0.11599509194156596,-0.0011993169989338373,0.0,0.0,25.31104,-0.650813094136337,-0.017804321587615458,0.0,-0.39919193944562303,0.0,0.06704141092158147,0.0020736,-0.10167656324283005,-3.0218000132755244e-05,-0.16098780368872692,0.0005105245121133825,-0.019666438222130832,-0.20212554465209726,516096,25.282455444335938,0.02895677,1.0012258291244507,-0.6042454242706299,0.01530875579919666,0.3013916015625,155451,0.00029960186879999997,0.2,51.99853706359863,-34.069387435913086
-0.09799553696453793,0.0,4498,118,-1.8335765008757192e-07,0.0,-127.14617394000001,0.0,0.0,0.649505408,-1.2756584619684597,-0.038099080658478446,0.01,0.0,-0.4989152319346637,109.7,-0.33859592624956547,0.0,-0.5,-0.00017400223871486754,29,-0.11846801155996627,-0.0012449637480575735,0.0,0.0,25.32256,-0.6462586584020156,-0.008417005010246907,0.0,-0.39246594724021655,0.0,0.06457650230555868,0.0021504,-0.10189153177884927,-3.3126804522008035e-05,-0.1605020771378839,7.378454514158268e-05,-0.021356590886237634,-0.16344673019330924,534528,17.520463943481445,0.062797695,1.0020055770874023,-2.7565224170684814,0.004422201619793971,0.2847086588541667,155453,0.0002995871232,0.2,39.69207509358724,-34.07892926534017
-0.09599386016317137,0.0,4499,122,-1.8443915470262815e-07,0.0,-129.31128283,0.0,0.0,0.649487744,-1.2736648135950244,-0.03669259123285416,0.01,0.0,-0.43060949079209354,118.97,-0.3280039465022536,0.0,-0.5,-0.00018608967675504668,30,-0.11875488209552494,-0.0013495019723253087,0.0,0.0,25.33408,-0.62687643803593,-0.005082494138680834,0.0,-0.42885788543414666,0.0,0.0702961186252326,0.0022272,-0.10193145920277702,-3.5421350891462545e-05,-0.16263041304672302,0.0001535370409126497,-0.020504422130135282,-0.18176588091594859,552960,21.57253646850586,0.026491463,1.0014994144439697,-1.6154170036315918,0.0169856958091259,0.299951171875,155454,0.0002995723776,0.2,42.72405166625977,-34.072531127929686
-0.09347352718714212,0.0,4501,126,-2.0084863869522417e-07,0.0,-130.05262066,0.0,0.0,0.6494700800000001,-1.2737649943120033,-0.0389399467759221,0.01,0.0,-0.4128723088342466,121.5,-0.3375568439845482,0.0,-0.5,-0.00019407607016922644,31,-0.11966428251739744,-0.001359757695804722,0.0,0.0,25.3456,-0.6828510019507642,-0.00575533748695045,0.0,-0.3992736775832457,0.0,0.062160251423082916,0.002304,-0.10191556566462118,-3.7338049681805416e-05,-0.15172035752908675,0.0001752383864691688,-0.01603144310110367,-0.16182006540897498,571392,20.095685958862305,0.02538236,1.0014370679855347,-2.8055214881896973,0.01445652819238603,0.286474609375,155455,0.000299557632,0.2,40.78330001831055,-34.07151794433594
-0.09895553235711767,0.0,4502,130,-2.076580364955643e-07,0.0,-130.82118211,0.0,0.0,0.649452416,-1.2803230746941066,-0.04361776659631541,0.01,0.0,-0.3468792571924354,125.55,-0.34176028915438095,0.0,-0.5,-0.00020079217647143692,32,-0.12046274988509656,-0.0014363638071188242,0.0,0.0,25.35712,-0.6613802574482507,-0.0032098326755843408,0.0,-0.4161170216920922,0.0,0.06499971550993179,0.0023808,-0.1020524912130966,-3.8057148171156935e-05,-0.15349400463625978,0.0001768659502785239,-0.015786125014209604,-0.18203246757910865,589824,19.004045486450195,0.06982899,1.0021469593048096,-2.650864839553833,0.00798137237628301,0.3138834635416667,155457,0.0002995428864,0.2,41.05545870463053,-34.07999610900879
-0.08790773587914048,0.0,4504,135,-2.053626966109973e-07,0.0,-132.11381014999998,0.0,0.0,0.649434752,-1.2827852192895566,-0.04129261660710423,0.01,0.0,-0.4452149705371913,129.5,-0.33386016502438487,0.0,-0.5,-0.00020402415639064959,33,-0.11999705816712081,-0.0014391274709407928,0.0,0.0,25.36864,-0.6580451312559548,-0.006979825986398871,0.0,-0.4101152913085742,0.0,0.061757409581791864,0.0024576,-0.10213650734152024,-3.945068541035698e-05,-0.16053651813905023,0.0001584198713923494,-0.018903909247474107,-0.18481257737355705,608256,19.596519470214844,0.02541254,1.001718521118164,-1.8339269161224365,0.017792361229658125,0.287255859375,155458,0.0002995281408,0.2,43.17245788574219,-34.075521850585936
-0.10235392497983715,0.0,4503,139,-2.0751293913716397e-07,0.0,-128.10547629,0.0,0.0,0.649417088,-1.2742521958995041,-0.03930798341659372,0.01,0.0,-0.4723271369536797,115.36,-0.3327932424958788,0.0,-0.5,-0.0002116149643304524,34,-0.1192453764273485,-0.0014911813727742414,0.0,0.0,25.38016,-0.6448532209443694,-0.00741864166613984,0.0,-0.4118003171964079,0.0,0.06592560485434654,0.0025344,-0.10186848337311613,-4.094411471882665e-05,-0.15987084756576822,0.0002381724059685237,-0.019082863201705408,-0.1593587323291658,626688,15.073213577270508,0.078320794,1.002170205116272,-2.339728593826294,0.007871233470117053,0.3176676432291667,155460,0.0002995133952,0.2,33.731432596842446,-34.0805295308431
-0.09330191491797964,0.0,4504,143,-1.8015799250396683e-07,0.0,-128.06865469,0.0,0.0,0.6493994240000001,-1.2703486660119054,-0.03383935656799898,0.01,0.0,-0.5248629282991385,113.52,-0.3268103456499947,0.0,-0.5,-0.0002167141332594292,35,-0.11987084440996193,-0.0015022120101548656,0.0,0.0,25.39168,-0.6596481753751378,-0.007306488188870123,0.0,-0.3795742602698753,0.0,0.0603056379728001,0.0026112,-0.10185374129512731,-4.19745762311414e-05,-0.15538474810527006,6.944431030812363e-05,-0.015356889097196985,-0.1494103384259679,645120,16.26638412475586,0.02797217,1.001124620437622,-0.05013298988342285,0.01410013111308217,0.29681396484375,155461,0.0002994986496,0.2,36.41370391845703,-34.06846046447754
